"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt96_rep1_w.csv",,,,"Date:","20 Nov 2017 19:12:12 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
8.135,11.474,69.531,1.139,9.720,0.0,48210.991,16794799.791,0.107,1119.531,0.043,1.120,1.110,0.970,126124032.0,13848576.0,229687296.0,3232317440.0,0.0,0.0,0.000,0.0,5.847,20-11 19:12:12,1997.739,2039.886,3.0,195.0,0.0,158.0,0.0
15.075,19.598,39.698,0.0,25.628,0.0,0.0,0.0,0.0,1159.0,0.0,1.110,1.110,0.970,126570496.0,13848576.0,229703680.0,3231854592.0,1656170.0,25156354.0,3.0,0.0,0.0,20-11 19:12:13,1947.0,1777.0,3.0,195.0,0.0,158.0,0.0
17.413,28.856,26.866,0.0,26.866,0.0,0.0,0.0,0.0,1292.0,0.0,1.110,1.110,0.970,126685184.0,13848576.0,229703680.0,3231739904.0,1694428.0,25605222.0,2.0,0.0,0.0,20-11 19:12:14,2050.0,1599.0,3.0,195.0,0.0,158.0,0.0
14.500,20.0,38.0,0.0,27.500,0.0,0.0,0.0,0.0,1253.0,0.0,1.110,1.110,0.970,126644224.0,13848576.0,229703680.0,3231780864.0,1589940.0,24095905.0,3.0,0.0,0.0,20-11 19:12:15,2051.0,1757.0,3.0,195.0,0.0,158.0,0.0
16.080,26.633,32.161,0.0,25.126,0.0,0.0,0.0,0.0,1223.0,0.0,1.110,1.110,0.970,126824448.0,13848576.0,229703680.0,3231600640.0,1557602.0,23667808.0,1.0,0.0,0.0,20-11 19:12:16,1938.0,1416.0,3.0,195.0,0.0,158.0,0.0
11.443,22.388,30.348,0.0,35.821,0.0,0.0,0.0,0.0,954.0,0.0,1.110,1.110,0.970,126865408.0,13848576.0,229703680.0,3231559680.0,1259234.0,19001447.0,0.0,0.0,0.0,20-11 19:12:17,1560.0,1089.0,3.0,195.0,0.0,158.0,0.0
16.500,25.0,32.0,0.0,26.500,0.0,0.0,0.0,0.0,1277.0,0.0,1.110,1.110,0.970,126971904.0,13848576.0,229703680.0,3231453184.0,1676816.0,25369457.0,3.0,0.0,0.0,20-11 19:12:18,2027.0,1725.0,3.0,195.0,0.0,158.0,0.0
14.428,24.876,37.313,0.498,22.886,0.0,0.0,28672.0,0.0,1226.0,0.0,1.100,1.110,0.970,126918656.0,13856768.0,229703680.0,3231498240.0,1634266.0,24706208.0,0.0,0.0,0.0,20-11 19:12:19,2001.0,1629.0,3.0,195.0,0.0,158.0,0.0
15.657,26.768,25.758,0.0,31.818,0.0,0.0,0.0,0.0,1225.0,0.0,1.100,1.110,0.970,127119360.0,13856768.0,229703680.0,3231297536.0,1353954.0,20515945.0,3.0,0.0,0.0,20-11 19:12:20,1876.0,1337.0,3.0,195.0,0.0,158.0,0.0
17.910,21.891,36.816,0.0,23.383,0.0,0.0,0.0,0.0,1228.0,0.0,1.100,1.110,0.970,127287296.0,13856768.0,229703680.0,3231129600.0,1707822.0,26041183.0,2.0,0.0,0.0,20-11 19:12:21,2023.0,1747.0,3.0,195.0,0.0,158.0,0.0
14.356,25.248,35.644,0.0,24.752,0.0,0.0,0.0,0.0,1186.0,0.0,1.100,1.110,0.970,127246336.0,13856768.0,229703680.0,3231170560.0,1653506.0,24983013.0,3.0,0.0,0.0,20-11 19:12:22,1946.0,1605.0,3.0,195.0,0.0,158.0,0.0
16.0,21.500,38.0,0.0,24.500,0.0,0.0,0.0,0.0,1128.0,0.0,1.100,1.110,0.970,127352832.0,13856768.0,229703680.0,3231064064.0,1648548.0,25045322.0,3.0,0.0,0.0,20-11 19:12:23,1900.0,1751.0,3.0,195.0,0.0,158.0,0.0
15.152,22.727,37.879,0.0,24.242,0.0,0.0,0.0,0.0,1190.0,0.0,1.100,1.110,0.970,127328256.0,13856768.0,229703680.0,3231088640.0,1640334.0,24934020.0,2.0,0.0,0.0,20-11 19:12:24,2018.0,1778.0,3.0,195.0,0.0,158.0,0.0
15.0,26.500,37.0,0.0,21.500,0.0,0.0,0.0,0.0,1232.0,0.0,1.100,1.110,0.970,127377408.0,13856768.0,229703680.0,3231039488.0,1607626.0,24289992.0,1.0,0.0,0.0,20-11 19:12:25,2018.0,1587.0,3.0,195.0,0.0,158.0,0.0
19.0,28.0,28.0,0.0,25.0,0.0,0.0,12288.0,0.0,1215.0,0.0,1.100,1.110,0.970,127361024.0,13864960.0,229703680.0,3231047680.0,1693334.0,25674415.0,2.0,0.0,0.0,20-11 19:12:26,1982.0,1672.0,3.0,195.0,0.0,159.0,0.0
13.065,17.588,44.724,0.0,24.623,0.0,0.0,0.0,0.0,1171.0,0.0,1.100,1.110,0.970,127500288.0,13864960.0,229703680.0,3230908416.0,1652840.0,25156630.0,2.0,0.0,0.0,20-11 19:12:27,1955.0,1764.0,3.0,195.0,0.0,159.0,0.0
15.920,26.866,31.343,0.0,25.871,0.0,0.0,0.0,0.0,1322.0,0.0,1.100,1.110,0.970,127426560.0,13864960.0,229703680.0,3230982144.0,1651878.0,24910872.0,4.0,0.0,0.0,20-11 19:12:28,2082.0,1654.0,3.0,195.0,0.0,159.0,0.0
15.152,25.758,36.869,0.0,22.222,0.0,0.0,0.0,0.0,1266.0,0.0,1.100,1.110,0.970,127483904.0,13864960.0,229707776.0,3230920704.0,1585870.0,23987505.0,3.0,0.0,0.0,20-11 19:12:29,2050.0,1548.0,3.0,195.0,0.0,159.0,0.0
15.423,23.383,35.323,0.0,25.871,0.0,0.0,0.0,0.0,1237.0,0.0,1.170,1.120,0.980,127660032.0,13864960.0,229707776.0,3230744576.0,1660832.0,25240521.0,2.0,0.0,0.0,20-11 19:12:30,2054.0,1724.0,3.0,195.0,0.0,159.0,0.0
