"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached2_cpt96_rep1_w.csv",,,,"Date:","20 Nov 2017 19:12:11 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.720,6.383,85.455,1.474,2.968,0.0,46819.634,34666.901,0.269,895.360,0.042,0.140,0.150,0.140,111824896.0,14061568.0,229806080.0,1404174336.0,0.0,0.0,0.0,0.0,3.233,20-11 19:12:11,1168.946,1029.846,5.0,2.0,0.0,2.0,0.0
1.980,3.960,91.089,0.0,2.970,0.0,0.0,0.0,0.0,757.0,0.0,0.140,0.150,0.140,111890432.0,14061568.0,229806080.0,1404108800.0,7109801.0,481496.0,0.0,0.0,0.0,20-11 19:12:12,1025.0,1054.0,5.0,98.0,0.0,2.0,0.0
4.040,5.051,84.848,0.0,6.061,0.0,0.0,0.0,0.0,1707.0,0.0,0.140,0.150,0.140,111923200.0,14061568.0,229806080.0,1404076032.0,13804179.0,910396.0,0.0,0.0,0.0,20-11 19:12:13,1974.0,1885.0,5.0,98.0,0.0,2.0,0.0
4.0,6.0,85.0,0.0,5.0,0.0,0.0,0.0,0.0,1586.0,0.0,0.140,0.150,0.140,111955968.0,14061568.0,229806080.0,1404043264.0,13840288.0,911432.0,1.0,0.0,0.0,20-11 19:12:14,1858.0,1830.0,5.0,98.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.130,0.150,0.140,111923200.0,14061568.0,229806080.0,1404076032.0,11146088.0,736422.0,0.0,0.0,0.0,20-11 19:12:15,1476.0,1281.0,5.0,98.0,0.0,2.0,0.0
4.0,5.0,83.0,3.0,5.0,0.0,0.0,36864.0,0.0,1251.0,0.0,0.130,0.150,0.140,111890432.0,14069760.0,229797888.0,1404108800.0,12279419.0,809830.0,0.0,0.0,0.0,20-11 19:12:16,1518.0,1386.0,5.0,98.0,0.0,2.0,0.0
2.0,4.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.130,0.150,0.140,111882240.0,14069760.0,229806080.0,1404108800.0,8799719.0,585536.0,0.0,0.0,0.0,20-11 19:12:17,1288.0,1183.0,5.0,98.0,0.0,2.0,0.0
3.0,6.0,86.0,0.0,5.0,0.0,0.0,0.0,0.0,1428.0,0.0,0.130,0.150,0.140,111915008.0,14069760.0,229806080.0,1404076032.0,12012311.0,792218.0,0.0,0.0,0.0,20-11 19:12:18,1695.0,1582.0,5.0,98.0,0.0,2.0,0.0
4.0,6.0,84.0,0.0,6.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.130,0.150,0.140,111915008.0,14069760.0,229806080.0,1404076032.0,14070665.0,927934.0,0.0,0.0,0.0,20-11 19:12:19,1913.0,1866.0,5.0,98.0,0.0,2.0,0.0
