"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt27_rep2_w.csv",,,,"Date:","20 Nov 2017 18:41:01 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.143,7.823,82.346,1.916,2.771,0.0,92404.005,32186099.273,0.205,1109.735,0.082,0.590,0.540,0.450,149434368.0,11440128.0,229572608.0,3211530240.0,0.0,0.0,0.001,0.0,6.001,20-11 18:41:01,2043.876,2252.333,3.0,3.0,0.0,56.0,0.0
19.0,27.0,46.500,0.0,7.500,0.0,0.0,0.0,0.0,1002.0,0.0,0.590,0.540,0.450,123572224.0,11440128.0,229572608.0,3237392384.0,643036.0,9603393.0,3.0,0.0,69.0,20-11 18:41:02,1838.0,2123.0,3.0,57.0,0.0,57.0,0.0
8.543,12.060,70.854,0.0,8.543,0.0,0.0,0.0,0.0,1804.0,0.0,0.620,0.540,0.450,123547648.0,11440128.0,229584896.0,3237404672.0,1162812.0,17665377.0,2.0,0.0,0.0,20-11 18:41:03,2861.0,2853.0,3.0,57.0,0.0,57.0,0.0
9.453,11.940,66.169,0.995,11.443,0.0,0.0,36864.0,0.0,1739.0,0.0,0.620,0.540,0.450,123523072.0,11448320.0,229584896.0,3237421056.0,1146294.0,17408070.0,1.0,0.0,0.0,20-11 18:41:04,2726.0,2674.0,3.0,57.0,0.0,57.0,0.0
9.0,11.0,70.0,0.0,10.0,0.0,0.0,0.0,0.0,1634.0,0.0,0.620,0.540,0.450,123662336.0,11448320.0,229584896.0,3237281792.0,1214612.0,18390692.0,2.0,0.0,0.0,20-11 18:41:05,2612.0,2701.0,3.0,57.0,0.0,57.0,0.0
8.0,13.0,68.0,0.0,11.0,0.0,0.0,0.0,0.0,1648.0,0.0,0.620,0.540,0.450,123588608.0,11448320.0,229584896.0,3237355520.0,1173986.0,17836985.0,1.0,0.0,0.0,20-11 18:41:06,2628.0,2632.0,3.0,57.0,0.0,57.0,0.0
8.500,12.500,68.500,0.0,10.500,0.0,0.0,0.0,0.0,1862.0,0.0,0.620,0.540,0.450,123441152.0,11448320.0,229584896.0,3237502976.0,1256644.0,19037439.0,2.0,0.0,0.0,20-11 18:41:07,2889.0,2756.0,3.0,57.0,0.0,57.0,0.0
8.500,11.0,68.0,0.0,12.500,0.0,0.0,0.0,0.0,1622.0,0.0,0.570,0.530,0.450,123539456.0,11448320.0,229584896.0,3237404672.0,1188934.0,18050383.0,1.0,0.0,0.0,20-11 18:41:08,2586.0,2562.0,3.0,57.0,0.0,57.0,0.0
8.040,11.558,68.342,1.005,11.055,0.0,0.0,12288.0,0.0,1578.0,0.0,0.570,0.530,0.450,123604992.0,11456512.0,229576704.0,3237339136.0,1223566.0,18525668.0,2.0,0.0,0.0,20-11 18:41:09,2559.0,2616.0,3.0,57.0,0.0,57.0,0.0
