"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt5_rep3_r.csv",,,,"Date:","20 Nov 2017 19:26:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.999,11.307,70.129,0.976,9.588,0.0,39339.502,13705086.627,0.087,1114.938,0.035,0.270,0.390,0.690,125136896.0,14995456.0,229748736.0,3232096256.0,0.0,0.0,0.0,0.0,5.804,20-11 19:26:54,1994.425,2046.349,3.0,13.0,0.0,12.0,0.0
2.985,3.980,91.045,0.0,1.990,0.0,0.0,0.0,0.0,1481.0,0.0,0.270,0.390,0.690,125063168.0,14995456.0,229756928.0,3232161792.0,5103761.0,382095.0,1.0,0.0,0.0,20-11 19:26:55,2762.0,2969.0,3.0,13.0,0.0,12.0,0.0
2.500,4.0,92.0,0.0,1.500,0.0,0.0,0.0,0.0,1548.0,0.0,0.270,0.390,0.690,125251584.0,14995456.0,229756928.0,3231973376.0,5271293.0,394272.0,1.0,0.0,0.0,20-11 19:26:56,2821.0,3066.0,3.0,13.0,0.0,12.0,0.0
2.500,3.500,90.500,1.500,2.0,0.0,0.0,36864.0,0.0,1501.0,0.0,0.270,0.390,0.690,125046784.0,15003648.0,229756928.0,3232169984.0,5171277.0,386398.0,3.0,0.0,0.0,20-11 19:26:57,2663.0,2954.0,3.0,13.0,0.0,12.0,0.0
3.0,3.500,92.0,0.0,1.500,0.0,0.0,0.0,0.0,1539.0,0.0,0.250,0.380,0.680,125161472.0,15003648.0,229756928.0,3232055296.0,5248823.0,392603.0,2.0,0.0,0.0,20-11 19:26:58,2418.0,2813.0,3.0,13.0,0.0,12.0,0.0
2.488,3.980,91.045,0.0,2.488,0.0,0.0,0.0,0.0,1359.0,0.0,0.250,0.380,0.680,125292544.0,15003648.0,229756928.0,3231924224.0,4722711.0,353630.0,1.0,0.0,0.0,20-11 19:26:59,2281.0,2561.0,3.0,13.0,0.0,12.0,0.0
3.0,3.500,92.0,0.0,1.500,0.0,0.0,0.0,0.0,1435.0,0.0,0.250,0.380,0.680,125071360.0,15003648.0,229756928.0,3232145408.0,5002567.0,374108.0,1.0,0.0,0.0,20-11 19:27:00,2314.0,2798.0,3.0,13.0,0.0,12.0,0.0
2.513,3.015,92.462,0.0,2.010,0.0,0.0,0.0,0.0,1404.0,0.0,0.250,0.380,0.680,125128704.0,15003648.0,229756928.0,3232088064.0,4963292.0,370812.0,2.0,0.0,0.0,20-11 19:27:01,2332.0,2621.0,3.0,13.0,0.0,12.0,0.0
2.500,4.0,92.0,0.0,1.500,0.0,0.0,0.0,0.0,1426.0,0.0,0.250,0.380,0.680,125104128.0,15003648.0,229756928.0,3232112640.0,4985807.0,372947.0,2.0,0.0,0.0,20-11 19:27:02,2866.0,3029.0,3.0,13.0,0.0,12.0,0.0
