"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached2_cpt1_rep2_w.csv",,,,"Date:","20 Nov 2017 18:13:28 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.641,9.683,77.269,7.739,1.668,0.0,410704.841,272409.938,2.363,421.912,0.368,0.070,0.270,0.200,108683264.0,9093120.0,229670912.0,1412419584.0,0.0,0.0,0.0,0.0,5.004,20-11 18:13:28,697.710,582.007,5.0,2.0,0.0,3.0,0.0
0.990,0.990,97.030,0.0,0.990,0.0,0.0,0.0,0.0,377.0,0.0,0.070,0.260,0.200,108814336.0,9093120.0,229679104.0,1412280320.0,193317.0,13392.0,1.0,0.0,0.0,20-11 18:13:29,646.0,416.0,5.0,3.0,0.0,3.0,0.0
1.0,2.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.070,0.260,0.200,108814336.0,9093120.0,229679104.0,1412280320.0,582596.0,38750.0,0.0,0.0,0.0,20-11 18:13:30,1307.0,1076.0,5.0,3.0,0.0,3.0,0.0
1.0,1.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,937.0,0.0,0.070,0.260,0.200,108814336.0,9093120.0,229679104.0,1412280320.0,526445.0,34976.0,0.0,0.0,0.0,20-11 18:13:31,1207.0,985.0,5.0,3.0,0.0,3.0,0.0
0.990,1.980,95.050,0.0,1.980,0.0,0.0,0.0,0.0,991.0,0.0,0.070,0.260,0.200,108814336.0,9093120.0,229679104.0,1412280320.0,556763.0,36900.0,1.0,0.0,0.0,20-11 18:13:32,1260.0,1033.0,5.0,3.0,0.0,3.0,0.0
0.0,1.020,97.959,0.0,1.020,0.0,0.0,0.0,0.0,1001.0,0.0,0.070,0.260,0.200,108814336.0,9093120.0,229679104.0,1412280320.0,560122.0,37196.0,1.0,0.0,0.0,20-11 18:13:33,1268.0,1032.0,5.0,3.0,0.0,3.0,0.0
0.990,1.980,92.079,2.970,1.980,0.0,0.0,36864.0,0.0,976.0,0.0,0.060,0.260,0.200,108806144.0,9101312.0,229679104.0,1412280320.0,544434.0,36234.0,0.0,0.0,0.0,20-11 18:13:34,1244.0,1019.0,5.0,3.0,0.0,2.0,0.0
1.010,1.010,96.970,0.0,1.010,0.0,0.0,0.0,0.0,944.0,0.0,0.060,0.260,0.200,108806144.0,9101312.0,229679104.0,1412280320.0,528707.0,35050.0,1.0,0.0,0.0,20-11 18:13:35,1212.0,979.0,5.0,3.0,0.0,2.0,0.0
0.990,1.980,95.050,0.0,1.980,0.0,0.0,0.0,0.0,1013.0,0.0,0.060,0.260,0.200,108806144.0,9101312.0,229679104.0,1412280320.0,568004.0,37788.0,0.0,0.0,0.0,20-11 18:13:36,1282.0,1044.0,5.0,3.0,0.0,2.0,0.0
