"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt96_rep3_r.csv",,,,"Date:","20 Nov 2017 20:22:05 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.126,5.391,87.679,1.499,2.305,0.0,22891.574,5331770.990,0.127,833.976,0.020,0.110,0.120,0.130,114614272.0,19329024.0,230174720.0,1395748864.0,0.0,0.0,0.0,0.0,3.146,20-11 20:22:05,1107.394,1007.032,5.0,2.0,0.0,2.0,0.0
0.990,2.970,94.059,0.0,1.980,0.0,0.0,0.0,0.0,538.0,0.0,0.110,0.120,0.130,114769920.0,19329024.0,230174720.0,1395593216.0,411829.0,5265945.0,0.0,0.0,0.0,20-11 20:22:06,806.0,802.0,5.0,98.0,0.0,2.0,0.0
1.980,4.950,89.109,0.0,3.960,0.0,0.0,0.0,0.0,1426.0,0.0,0.100,0.120,0.130,114737152.0,19329024.0,230174720.0,1395625984.0,904271.0,12110475.0,0.0,0.0,0.0,20-11 20:22:07,1695.0,1724.0,5.0,98.0,0.0,2.0,0.0
2.020,4.040,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1396.0,0.0,0.100,0.120,0.130,114737152.0,19329024.0,230174720.0,1395625984.0,872922.0,11690870.0,1.0,0.0,0.0,20-11 20:22:08,1665.0,1695.0,5.0,98.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1096.0,0.0,0.100,0.120,0.130,114769920.0,19329024.0,230174720.0,1395593216.0,776658.0,10403890.0,1.0,0.0,0.0,20-11 20:22:09,1367.0,1249.0,5.0,98.0,0.0,2.0,0.0
1.980,4.950,74.257,13.861,4.950,0.0,0.0,36864.0,0.0,1316.0,0.0,0.100,0.120,0.130,114778112.0,19337216.0,230166528.0,1395585024.0,884814.0,11857606.0,0.0,0.0,0.0,20-11 20:22:10,1584.0,1572.0,5.0,98.0,0.0,2.0,0.0
1.010,4.040,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1159.0,0.0,0.100,0.120,0.130,114737152.0,19337216.0,230174720.0,1395617792.0,865908.0,11600828.0,0.0,0.0,0.0,20-11 20:22:11,1428.0,1394.0,5.0,98.0,0.0,2.0,0.0
1.980,4.950,89.109,0.0,3.960,0.0,0.0,0.0,0.0,1202.0,0.0,0.090,0.120,0.130,114737152.0,19337216.0,230174720.0,1395617792.0,862239.0,11545023.0,0.0,0.0,0.0,20-11 20:22:12,1470.0,1513.0,5.0,98.0,0.0,2.0,0.0
2.020,4.040,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1019.0,0.0,0.090,0.120,0.130,114769920.0,19337216.0,230174720.0,1395585024.0,797217.0,10613353.0,1.0,0.0,0.0,20-11 20:22:13,1287.0,1224.0,5.0,98.0,0.0,2.0,0.0
