"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt96_rep2_r.csv",,,,"Date:","20 Nov 2017 20:20:17 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
8.652,11.845,67.949,0.686,10.867,0.0,23585.805,8218474.266,0.052,1147.635,0.021,0.870,1.090,1.0,126689280.0,19156992.0,229957632.0,3226173440.0,0.0,0.0,0.000,0.0,5.732,20-11 20:20:17,2021.225,2016.965,3.0,195.0,0.0,195.0,0.0
17.413,20.398,35.323,0.0,26.866,0.0,0.0,0.0,0.0,1322.0,0.0,0.870,1.090,1.0,126984192.0,19156992.0,229965824.0,3225870336.0,24150832.0,1807292.0,2.0,0.0,0.0,20-11 20:20:18,2105.0,1775.0,3.0,195.0,0.0,195.0,0.0
14.428,19.403,39.801,0.995,25.373,0.0,0.0,36864.0,0.0,1119.0,0.0,0.880,1.090,1.0,127082496.0,19165184.0,229957632.0,3225772032.0,23668379.0,1768971.0,3.0,0.0,0.0,20-11 20:20:19,1865.0,1670.0,3.0,195.0,0.0,195.0,0.0
15.0,18.500,41.500,0.0,25.0,0.0,0.0,0.0,0.0,2426.0,0.0,0.880,1.090,1.0,127340544.0,19165184.0,229965824.0,3225505792.0,22762975.0,1705198.0,2.0,0.0,0.0,20-11 20:20:20,3197.0,1657.0,3.0,195.0,0.0,195.0,0.0
14.500,19.0,41.0,0.0,25.500,0.0,0.0,0.0,0.0,2169.0,0.0,0.880,1.090,1.0,127340544.0,19165184.0,229965824.0,3225505792.0,24078760.0,1793111.0,3.0,0.0,0.0,20-11 20:20:21,2925.0,1649.0,3.0,195.0,0.0,195.0,0.0
14.573,17.085,41.206,0.0,27.136,0.0,0.0,0.0,0.0,1044.0,0.0,0.880,1.090,1.0,127336448.0,19165184.0,229965824.0,3225509888.0,22302408.0,1659118.0,3.0,0.0,0.0,20-11 20:20:22,1761.0,1628.0,3.0,195.0,0.0,194.0,0.0
9.0,27.0,29.0,0.0,35.0,0.0,0.0,0.0,0.0,775.0,0.0,0.880,1.090,1.0,127344640.0,19165184.0,229965824.0,3225501696.0,16922919.0,1268131.0,3.0,0.0,0.0,20-11 20:20:23,1374.0,1274.0,3.0,195.0,0.0,194.0,0.0
12.438,20.896,39.801,0.0,26.866,0.0,0.0,0.0,0.0,1071.0,0.0,0.970,1.100,1.010,127270912.0,19165184.0,229965824.0,3225575424.0,22777361.0,1709533.0,2.0,0.0,0.0,20-11 20:20:24,1820.0,1600.0,3.0,195.0,0.0,194.0,0.0
13.065,19.598,41.206,0.0,26.131,0.0,0.0,0.0,0.0,1037.0,0.0,0.970,1.100,1.010,127246336.0,19165184.0,229965824.0,3225600000.0,22759447.0,1704881.0,2.0,0.0,0.0,20-11 20:20:25,1781.0,1648.0,3.0,195.0,0.0,194.0,0.0
