"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt20_rep1_w.csv",,,,"Date:","20 Nov 2017 18:33:41 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.326,7.043,84.525,2.368,1.738,0.0,117806.464,41033114.990,0.261,1045.332,0.104,0.770,0.490,0.400,123420672.0,10850304.0,229552128.0,3238154240.0,0.0,0.0,0.001,0.0,6.148,20-11 18:33:41,1975.901,2235.436,3.0,43.0,0.0,28.0,0.0
6.965,8.955,78.607,0.0,5.473,0.0,0.0,0.0,0.0,1910.0,0.0,0.770,0.490,0.400,123387904.0,10850304.0,229560320.0,3238178816.0,1076536.0,16311776.0,1.0,0.0,0.0,20-11 18:33:42,3078.0,3146.0,3.0,43.0,0.0,28.0,0.0
7.0,9.500,78.0,0.0,5.500,0.0,0.0,0.0,0.0,1927.0,0.0,0.770,0.490,0.400,123363328.0,10850304.0,229560320.0,3238203392.0,1112336.0,16886151.0,1.0,0.0,0.0,20-11 18:33:43,3324.0,3311.0,3.0,43.0,0.0,28.0,0.0
6.931,9.406,77.228,0.990,5.446,0.0,0.0,36864.0,0.0,1787.0,0.0,0.770,0.490,0.400,123580416.0,10858496.0,229560320.0,3237978112.0,1102658.0,16720148.0,2.0,0.0,0.0,20-11 18:33:44,2795.0,2885.0,3.0,43.0,0.0,28.0,0.0
7.035,9.548,76.382,0.0,7.035,0.0,0.0,0.0,0.0,1713.0,0.0,0.770,0.490,0.400,123555840.0,10858496.0,229560320.0,3238002688.0,1036042.0,15710862.0,1.0,0.0,0.0,20-11 18:33:45,2688.0,2747.0,3.0,43.0,0.0,28.0,0.0
7.538,9.548,77.889,0.0,5.025,0.0,0.0,0.0,0.0,1802.0,0.0,0.710,0.480,0.400,123588608.0,10858496.0,229560320.0,3237969920.0,1085918.0,16444246.0,1.0,0.0,0.0,20-11 18:33:46,2809.0,2847.0,3.0,43.0,0.0,28.0,0.0
6.965,9.950,78.109,0.0,4.975,0.0,0.0,0.0,0.0,1784.0,0.0,0.710,0.480,0.400,123441152.0,10858496.0,229560320.0,3238117376.0,1102724.0,16723183.0,2.0,0.0,0.0,20-11 18:33:47,2935.0,2980.0,3.0,43.0,0.0,28.0,0.0
7.035,9.045,78.894,0.0,5.025,0.0,0.0,0.0,0.0,1746.0,0.0,0.710,0.480,0.400,123523072.0,10858496.0,229560320.0,3238035456.0,1127218.0,17100514.0,1.0,0.0,0.0,20-11 18:33:48,2731.0,2780.0,3.0,43.0,0.0,28.0,0.0
7.0,10.0,78.500,0.0,4.500,0.0,0.0,0.0,0.0,1944.0,0.0,0.710,0.480,0.400,123465728.0,10858496.0,229560320.0,3238092800.0,1146680.0,17429246.0,0.0,0.0,0.0,20-11 18:33:49,3087.0,3009.0,3.0,43.0,0.0,28.0,0.0
