"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt13_rep2_r.csv",,,,"Date:","20 Nov 2017 19:36:04 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.678,10.806,71.790,0.904,8.823,0.0,35291.991,12295434.774,0.078,1125.280,0.031,0.370,0.320,0.510,124833792.0,15724544.0,229785600.0,3231633408.0,0.0,0.0,0.000,0.0,5.786,20-11 19:36:04,2014.445,2080.203,3.0,29.0,0.0,28.0,0.0
4.950,6.436,85.149,0.0,3.465,0.0,0.0,0.0,0.0,1577.0,0.0,0.340,0.320,0.510,124841984.0,15724544.0,229793792.0,3231617024.0,11206484.0,839736.0,1.0,0.0,0.0,20-11 19:36:05,2619.0,2798.0,3.0,29.0,0.0,28.0,0.0
4.523,6.030,84.422,2.010,3.015,0.0,0.0,36864.0,0.0,1488.0,0.0,0.340,0.320,0.510,124891136.0,15732736.0,229785600.0,3231567872.0,11290886.0,843758.0,1.0,0.0,0.0,20-11 19:36:06,2430.0,2646.0,3.0,29.0,0.0,28.0,0.0
5.0,6.500,85.500,0.0,3.0,0.0,0.0,0.0,0.0,1523.0,0.0,0.340,0.320,0.510,124932096.0,15732736.0,229793792.0,3231518720.0,12160841.0,907526.0,2.0,0.0,0.0,20-11 19:36:07,2522.0,2660.0,3.0,29.0,0.0,28.0,0.0
5.473,6.965,84.080,0.0,3.483,0.0,0.0,0.0,0.0,1642.0,0.0,0.340,0.320,0.510,124874752.0,15732736.0,229793792.0,3231576064.0,12200385.0,911636.0,2.0,0.0,0.0,20-11 19:36:08,2655.0,2821.0,3.0,29.0,0.0,28.0,0.0
5.025,6.533,85.427,0.0,3.015,0.0,0.0,0.0,0.0,1615.0,0.0,0.340,0.320,0.510,124891136.0,15732736.0,229793792.0,3231559680.0,12196676.0,911176.0,2.0,0.0,0.0,20-11 19:36:09,2586.0,2748.0,3.0,29.0,0.0,28.0,0.0
5.0,6.500,85.500,0.0,3.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.400,0.330,0.510,124973056.0,15732736.0,229793792.0,3231477760.0,11811772.0,883176.0,2.0,0.0,0.0,20-11 19:36:10,2621.0,2719.0,3.0,29.0,0.0,28.0,0.0
5.0,6.500,84.500,0.0,4.0,0.0,0.0,0.0,0.0,1672.0,0.0,0.400,0.330,0.510,124882944.0,15732736.0,229793792.0,3231567872.0,12328093.0,920913.0,1.0,0.0,0.0,20-11 19:36:11,2631.0,2800.0,3.0,29.0,0.0,28.0,0.0
5.528,6.533,83.417,1.005,3.518,0.0,0.0,12288.0,0.0,1727.0,0.0,0.400,0.330,0.510,124923904.0,15740928.0,229785600.0,3231526912.0,12345143.0,922103.0,1.0,0.0,0.0,20-11 19:36:12,2752.0,2787.0,3.0,29.0,0.0,28.0,0.0
