"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt64_rep2_r.csv",,,,"Date:","20 Nov 2017 20:09:13 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.114,5.303,87.767,1.590,2.226,0.0,25258.204,5882568.439,0.140,806.762,0.022,0.090,0.130,0.130,114413568.0,18272256.0,230146048.0,1397035008.0,0.0,0.0,0.0,0.0,3.155,20-11 20:09:13,1080.191,966.798,5.0,2.0,0.0,2.0,0.0
0.990,3.960,92.079,0.0,2.970,0.0,0.0,0.0,0.0,646.0,0.0,0.090,0.130,0.130,114356224.0,18272256.0,230150144.0,1397088256.0,595946.0,7816094.0,0.0,0.0,0.0,20-11 20:09:14,914.0,795.0,5.0,66.0,0.0,2.0,0.0
2.020,4.040,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1402.0,0.0,0.090,0.130,0.130,114425856.0,18272256.0,230150144.0,1397018624.0,861470.0,11539354.0,0.0,0.0,0.0,20-11 20:09:15,1671.0,1730.0,5.0,66.0,0.0,2.0,0.0
1.980,3.960,90.099,0.0,3.960,0.0,0.0,0.0,0.0,1140.0,0.0,0.090,0.130,0.130,114388992.0,18272256.0,230150144.0,1397055488.0,707518.0,9480122.0,0.0,0.0,0.0,20-11 20:09:16,1408.0,1254.0,5.0,66.0,0.0,2.0,0.0
2.020,4.040,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1351.0,0.0,0.090,0.130,0.130,114421760.0,18272256.0,230150144.0,1397022720.0,820062.0,10982106.0,0.0,0.0,0.0,20-11 20:09:17,1620.0,1650.0,5.0,66.0,0.0,2.0,0.0
2.0,5.0,88.0,1.0,4.0,0.0,0.0,36864.0,0.0,1428.0,0.0,0.090,0.130,0.130,114421760.0,18280448.0,230141952.0,1397022720.0,803574.0,10734634.0,1.0,0.0,0.0,20-11 20:09:18,1699.0,1603.0,5.0,66.0,0.0,2.0,0.0
1.0,4.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.090,0.130,0.130,114380800.0,18280448.0,230150144.0,1397055488.0,748810.0,10000918.0,1.0,0.0,0.0,20-11 20:09:19,1423.0,1320.0,5.0,66.0,0.0,2.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.090,0.130,0.130,114380800.0,18280448.0,230150144.0,1397055488.0,846726.0,11362758.0,1.0,0.0,0.0,20-11 20:09:20,1736.0,1877.0,5.0,66.0,0.0,2.0,0.0
2.0,4.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,1382.0,0.0,0.080,0.130,0.130,114413568.0,18280448.0,230150144.0,1397022720.0,823382.0,11062038.0,0.0,0.0,0.0,20-11 20:09:21,1649.0,1714.0,5.0,66.0,0.0,2.0,0.0
