"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt20_rep3_w.csv",,,,"Date:","20 Nov 2017 18:37:22 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.737,7.417,83.630,2.106,2.110,0.0,103534.280,36062471.841,0.229,1086.397,0.092,0.360,0.440,0.400,122494976.0,11145216.0,229568512.0,3238768640.0,0.0,0.0,0.0,0.0,6.082,20-11 18:37:22,2021.978,2253.442,3.0,43.0,0.0,42.0,0.0
6.468,9.950,77.612,0.0,5.970,0.0,0.0,0.0,0.0,1767.0,0.0,0.360,0.440,0.400,122683392.0,11145216.0,229572608.0,3238576128.0,1004008.0,15226490.0,1.0,0.0,0.0,20-11 18:37:23,2922.0,3049.0,3.0,43.0,0.0,42.0,0.0
7.0,8.0,77.0,1.500,6.500,0.0,0.0,36864.0,0.0,1575.0,0.0,0.360,0.440,0.400,122617856.0,11153408.0,229564416.0,3238641664.0,940754.0,14269067.0,1.0,0.0,0.0,20-11 18:37:24,2668.0,2709.0,3.0,43.0,0.0,42.0,0.0
7.0,9.500,76.500,0.0,7.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.410,0.450,0.410,122793984.0,11153408.0,229572608.0,3238457344.0,936438.0,14174102.0,2.0,0.0,0.0,20-11 18:37:25,2544.0,2631.0,3.0,43.0,0.0,42.0,0.0
7.0,9.500,76.500,0.0,7.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.410,0.450,0.410,122810368.0,11153408.0,229572608.0,3238440960.0,961976.0,14610185.0,0.0,0.0,0.0,20-11 18:37:26,2735.0,2664.0,3.0,43.0,0.0,42.0,0.0
6.500,9.0,77.500,0.0,7.0,0.0,0.0,0.0,0.0,1702.0,0.0,0.410,0.450,0.410,122810368.0,11153408.0,229572608.0,3238440960.0,1050924.0,15914943.0,2.0,0.0,0.0,20-11 18:37:27,2843.0,2850.0,3.0,43.0,0.0,42.0,0.0
7.500,8.500,75.0,0.0,9.0,0.0,0.0,0.0,0.0,1259.0,0.0,0.410,0.450,0.410,122777600.0,11153408.0,229572608.0,3238473728.0,875766.0,13282828.0,2.0,0.0,0.0,20-11 18:37:28,2354.0,2499.0,3.0,43.0,0.0,42.0,0.0
7.0,10.0,75.500,0.0,7.500,0.0,0.0,0.0,0.0,1583.0,0.0,0.410,0.450,0.410,122957824.0,11153408.0,229572608.0,3238293504.0,1009410.0,15320086.0,2.0,0.0,0.0,20-11 18:37:29,2715.0,2773.0,3.0,43.0,0.0,42.0,0.0
7.500,10.500,75.0,1.500,5.500,0.0,0.0,12288.0,0.0,1844.0,0.0,0.380,0.440,0.400,122728448.0,11161600.0,229564416.0,3238522880.0,1092216.0,16570586.0,2.0,0.0,0.0,20-11 18:37:30,2994.0,2993.0,3.0,43.0,0.0,42.0,0.0
8.0,10.0,76.500,0.0,5.500,0.0,0.0,0.0,0.0,2098.0,0.0,0.380,0.440,0.400,122777600.0,11161600.0,229572608.0,3238465536.0,1137578.0,17230850.0,2.0,0.0,0.0,20-11 18:37:31,3259.0,3202.0,3.0,43.0,0.0,42.0,0.0
8.0,9.500,76.500,0.0,6.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.380,0.440,0.400,122785792.0,11161600.0,229572608.0,3238457344.0,1062764.0,16139775.0,1.0,0.0,0.0,20-11 18:37:32,2982.0,2882.0,3.0,43.0,0.0,42.0,0.0
8.040,8.543,77.889,0.0,5.528,0.0,0.0,0.0,0.0,1663.0,0.0,0.380,0.440,0.400,122761216.0,11161600.0,229572608.0,3238481920.0,1048334.0,15882518.0,2.0,0.0,0.0,20-11 18:37:33,2652.0,2637.0,3.0,43.0,0.0,42.0,0.0
6.468,9.950,77.612,0.0,5.970,0.0,0.0,0.0,0.0,1638.0,0.0,0.380,0.440,0.400,122744832.0,11161600.0,229572608.0,3238498304.0,1078304.0,16368771.0,1.0,0.0,0.0,20-11 18:37:34,2606.0,2700.0,3.0,43.0,0.0,42.0,0.0
7.538,10.050,76.884,0.0,5.528,0.0,0.0,0.0,0.0,1589.0,0.0,0.350,0.430,0.400,122875904.0,11161600.0,229572608.0,3238367232.0,1042044.0,15780193.0,2.0,0.0,0.0,20-11 18:37:35,2566.0,2654.0,3.0,43.0,0.0,42.0,0.0
7.0,9.500,76.0,2.0,5.500,0.0,0.0,12288.0,0.0,1599.0,0.0,0.350,0.430,0.400,122793984.0,11169792.0,229564416.0,3238449152.0,1056918.0,16050940.0,1.0,0.0,0.0,20-11 18:37:36,2546.0,2603.0,3.0,43.0,0.0,42.0,0.0
7.463,9.453,77.114,0.0,5.970,0.0,0.0,16384.0,0.0,1834.0,0.0,0.350,0.430,0.400,122753024.0,11169792.0,229572608.0,3238481920.0,1110938.0,16825093.0,3.0,0.0,0.0,20-11 18:37:37,2878.0,2953.0,3.0,43.0,0.0,42.0,0.0
6.500,9.500,77.500,0.0,6.500,0.0,0.0,0.0,0.0,1775.0,0.0,0.350,0.430,0.400,122884096.0,11169792.0,229572608.0,3238350848.0,1090500.0,16559814.0,1.0,0.0,0.0,20-11 18:37:38,2775.0,2875.0,3.0,43.0,0.0,42.0,0.0
7.500,9.500,77.0,0.0,6.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.350,0.430,0.400,122871808.0,11169792.0,229576704.0,3238359040.0,1079192.0,16343670.0,2.0,0.0,0.0,20-11 18:37:39,2786.0,2880.0,3.0,43.0,0.0,42.0,0.0
7.0,8.500,77.500,0.0,7.0,0.0,0.0,0.0,0.0,1581.0,0.0,0.320,0.430,0.400,122830848.0,11169792.0,229576704.0,3238400000.0,1054032.0,16007609.0,1.0,0.0,0.0,20-11 18:37:40,2549.0,2703.0,3.0,43.0,0.0,42.0,0.0
7.500,9.500,75.500,0.0,7.500,0.0,0.0,0.0,0.0,1694.0,0.0,0.320,0.430,0.400,122880000.0,11169792.0,229576704.0,3238350848.0,1080302.0,16383268.0,1.0,0.0,0.0,20-11 18:37:41,2778.0,2919.0,3.0,43.0,0.0,42.0,0.0
7.538,8.543,71.357,6.030,6.533,0.0,0.0,24576.0,0.0,1655.0,0.0,0.320,0.430,0.400,122707968.0,11177984.0,229568512.0,3238522880.0,1096376.0,16587556.0,2.0,1.0,0.0,20-11 18:37:42,2661.0,2867.0,3.0,43.0,0.0,43.0,0.0
6.533,9.548,76.884,1.508,5.528,0.0,0.0,28672.0,0.0,1622.0,0.0,0.320,0.430,0.400,122707968.0,11177984.0,229576704.0,3238514688.0,1070534.0,16269188.0,2.0,0.0,0.0,20-11 18:37:43,2623.0,2694.0,3.0,43.0,0.0,43.0,0.0
7.463,8.955,78.109,0.0,5.473,0.0,0.0,0.0,0.0,1639.0,0.0,0.320,0.430,0.400,122748928.0,11177984.0,229576704.0,3238473728.0,1075196.0,16297099.0,2.0,0.0,0.0,20-11 18:37:44,2629.0,2692.0,3.0,43.0,0.0,43.0,0.0
7.463,8.955,78.109,0.0,5.473,0.0,0.0,0.0,0.0,1743.0,0.0,0.370,0.440,0.400,122847232.0,11177984.0,229576704.0,3238375424.0,1109828.0,16840327.0,1.0,0.0,0.0,20-11 18:37:45,2812.0,2879.0,3.0,43.0,0.0,43.0,0.0
7.035,10.050,78.392,0.0,4.523,0.0,0.0,0.0,0.0,1726.0,0.0,0.370,0.440,0.400,122757120.0,11177984.0,229576704.0,3238465536.0,1102354.0,16695321.0,2.0,0.0,0.0,20-11 18:37:46,2768.0,2802.0,3.0,43.0,0.0,43.0,0.0
7.035,9.548,77.889,0.0,5.528,0.0,0.0,0.0,0.0,1624.0,0.0,0.370,0.440,0.400,122806272.0,11177984.0,229576704.0,3238416384.0,1064600.0,16122209.0,3.0,0.0,0.0,20-11 18:37:47,2612.0,2650.0,3.0,43.0,0.0,43.0,0.0
7.960,9.950,73.632,0.995,7.463,0.0,0.0,12288.0,0.0,1634.0,0.0,0.370,0.440,0.400,122716160.0,11186176.0,229568512.0,3238506496.0,1022286.0,15525898.0,2.0,0.0,0.0,20-11 18:37:48,2599.0,2765.0,3.0,43.0,0.0,43.0,0.0
