"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt96_rep3_w.csv",,,,"Date:","20 Nov 2017 19:15:53 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
8.471,11.989,68.087,1.086,10.367,0.0,45631.729,15896489.294,0.101,1111.247,0.040,1.040,1.150,1.020,126472192.0,14118912.0,229707776.0,3231678464.0,0.0,0.0,0.000,0.0,5.834,20-11 19:15:53,1981.493,2008.121,3.0,195.0,0.0,195.0,0.0
13.500,20.500,42.500,0.0,23.500,0.0,0.0,0.0,0.0,1145.0,0.0,1.040,1.150,1.020,126697472.0,14118912.0,229715968.0,3231444992.0,1643006.0,24878784.0,2.0,0.0,0.0,20-11 19:15:54,1945.0,1688.0,3.0,195.0,0.0,195.0,0.0
14.070,26.633,33.166,0.0,26.131,0.0,0.0,0.0,0.0,1150.0,0.0,1.040,1.150,1.020,127135744.0,14118912.0,229715968.0,3231006720.0,1646254.0,24898646.0,3.0,0.0,0.0,20-11 19:15:55,1929.0,1716.0,3.0,195.0,0.0,195.0,0.0
16.176,19.608,38.235,0.490,25.490,0.0,0.0,36864.0,0.0,1176.0,0.0,1.040,1.150,1.020,127107072.0,14127104.0,229715968.0,3231027200.0,1661572.0,25307930.0,3.0,0.0,0.0,20-11 19:15:56,1963.0,1808.0,3.0,195.0,0.0,195.0,0.0
12.121,18.182,28.283,0.0,41.414,0.0,0.0,0.0,0.0,969.0,0.0,1.040,1.150,1.020,126926848.0,14127104.0,229715968.0,3231207424.0,1280398.0,19130353.0,3.0,0.0,0.0,20-11 19:15:57,1580.0,1305.0,3.0,195.0,0.0,195.0,0.0
14.573,28.141,32.161,0.0,25.126,0.0,0.0,0.0,0.0,1088.0,0.0,1.030,1.140,1.020,127504384.0,14127104.0,229715968.0,3230629888.0,1544800.0,23549602.0,2.0,0.0,0.0,20-11 19:15:58,1814.0,1443.0,3.0,195.0,0.0,195.0,0.0
13.433,20.398,38.308,0.0,27.861,0.0,0.0,0.0,0.0,1091.0,0.0,1.030,1.140,1.020,127037440.0,14127104.0,229715968.0,3231096832.0,1562486.0,23678526.0,2.0,0.0,0.0,20-11 19:15:59,1884.0,1711.0,3.0,195.0,0.0,194.0,0.0
16.500,23.0,35.500,0.0,25.0,0.0,0.0,0.0,0.0,1238.0,0.0,1.030,1.140,1.020,127184896.0,14127104.0,229715968.0,3230949376.0,1689470.0,25635821.0,1.0,0.0,0.0,20-11 19:16:00,2030.0,1774.0,3.0,195.0,0.0,194.0,0.0
16.0,22.0,40.0,0.0,22.0,0.0,0.0,0.0,0.0,1215.0,0.0,1.030,1.140,1.020,127246336.0,14127104.0,229715968.0,3230887936.0,1640778.0,24985519.0,2.0,0.0,0.0,20-11 19:16:01,1981.0,1713.0,3.0,195.0,0.0,194.0,0.0
16.500,18.500,40.0,0.0,25.0,0.0,0.0,0.0,0.0,1153.0,0.0,1.030,1.140,1.020,127463424.0,14127104.0,229715968.0,3230670848.0,1641740.0,24687636.0,4.0,0.0,0.0,20-11 19:16:02,1908.0,1690.0,3.0,195.0,0.0,194.0,0.0
15.500,24.0,36.500,0.0,24.0,0.0,0.0,12288.0,0.0,1177.0,0.0,1.030,1.140,1.020,127447040.0,14135296.0,229715968.0,3230679040.0,1638262.0,24844141.0,4.0,0.0,0.0,20-11 19:16:03,1946.0,1678.0,3.0,195.0,0.0,194.0,0.0
14.573,26.131,40.201,0.0,19.095,0.0,0.0,0.0,0.0,1181.0,0.0,1.030,1.140,1.020,127365120.0,14135296.0,229715968.0,3230760960.0,1527632.0,23250942.0,3.0,0.0,0.0,20-11 19:16:04,1915.0,1348.0,3.0,195.0,0.0,194.0,0.0
15.500,22.0,36.0,0.0,26.500,0.0,0.0,0.0,0.0,1214.0,0.0,1.030,1.140,1.020,127438848.0,14135296.0,229715968.0,3230687232.0,1701236.0,25851576.0,2.0,0.0,0.0,20-11 19:16:05,2016.0,1794.0,3.0,195.0,0.0,194.0,0.0
15.500,29.0,35.500,0.0,20.0,0.0,0.0,0.0,0.0,1289.0,0.0,1.030,1.140,1.020,127586304.0,14135296.0,229715968.0,3230539776.0,1655578.0,25081004.0,1.0,0.0,0.0,20-11 19:16:06,2065.0,1548.0,3.0,195.0,0.0,194.0,0.0
15.0,23.500,37.500,0.0,24.0,0.0,0.0,0.0,0.0,1240.0,0.0,1.030,1.140,1.020,127463424.0,14135296.0,229715968.0,3230662656.0,1632194.0,24835632.0,2.0,0.0,0.0,20-11 19:16:07,2047.0,1731.0,3.0,195.0,0.0,194.0,0.0
14.0,20.0,41.500,0.0,24.500,0.0,0.0,0.0,0.0,1172.0,0.0,1.030,1.140,1.020,127553536.0,14135296.0,229715968.0,3230572544.0,1650546.0,24861075.0,2.0,0.0,0.0,20-11 19:16:08,1945.0,1608.0,3.0,195.0,0.0,194.0,0.0
11.558,31.658,25.126,0.0,31.658,0.0,0.0,0.0,0.0,804.0,0.0,1.030,1.140,1.020,127430656.0,14135296.0,229715968.0,3230695424.0,1076586.0,16183075.0,3.0,0.0,0.0,20-11 19:16:09,1388.0,1058.0,3.0,195.0,0.0,194.0,0.0
14.428,21.891,38.806,0.0,24.876,0.0,0.0,12288.0,0.0,1090.0,0.0,1.030,1.140,1.020,127733760.0,14143488.0,229720064.0,3230380032.0,1585648.0,24108000.0,2.0,0.0,0.0,20-11 19:16:10,1879.0,1641.0,3.0,195.0,0.0,194.0,0.0
15.075,22.613,36.181,0.0,26.131,0.0,0.0,40960.0,0.0,1142.0,0.0,1.030,1.140,1.020,127897600.0,14143488.0,229720064.0,3230216192.0,1692356.0,25765708.0,3.0,0.0,0.0,20-11 19:16:11,1932.0,1733.0,3.0,195.0,0.0,194.0,0.0
15.0,25.500,37.0,0.0,22.500,0.0,0.0,0.0,0.0,1188.0,0.0,1.030,1.140,1.020,127995904.0,14143488.0,229720064.0,3230117888.0,1630434.0,24711682.0,1.0,0.0,0.0,20-11 19:16:12,2000.0,1653.0,3.0,195.0,0.0,195.0,0.0
13.065,18.593,39.698,0.0,28.643,0.0,0.0,0.0,0.0,996.0,0.0,1.030,1.140,1.020,127741952.0,14143488.0,229720064.0,3230371840.0,1539384.0,23186360.0,4.0,0.0,0.0,20-11 19:16:13,1723.0,1571.0,3.0,195.0,0.0,195.0,0.0
11.881,23.267,33.663,0.0,31.188,0.0,0.0,0.0,0.0,838.0,0.0,1.030,1.140,1.020,127717376.0,14143488.0,229720064.0,3230396416.0,1249820.0,18954787.0,3.0,0.0,0.0,20-11 19:16:14,1510.0,1321.0,3.0,195.0,0.0,195.0,0.0
15.423,19.403,38.308,0.0,26.866,0.0,0.0,0.0,0.0,1098.0,0.0,1.030,1.140,1.020,127897600.0,14143488.0,229720064.0,3230216192.0,1516310.0,23158311.0,2.0,0.0,0.0,20-11 19:16:15,1858.0,1559.0,3.0,195.0,0.0,195.0,0.0
15.152,22.222,35.354,0.505,26.768,0.0,0.0,28672.0,0.0,1330.0,0.0,1.030,1.140,1.020,127893504.0,14151680.0,229711872.0,3230220288.0,1579876.0,23984432.0,2.0,0.0,0.0,20-11 19:16:16,2070.0,1649.0,3.0,195.0,0.0,195.0,0.0
14.500,20.500,38.500,0.0,26.500,0.0,0.0,0.0,0.0,1154.0,0.0,1.030,1.140,1.020,128147456.0,14151680.0,229720064.0,3229958144.0,1576768.0,23915808.0,2.0,0.0,0.0,20-11 19:16:17,1906.0,1685.0,3.0,195.0,0.0,195.0,0.0
12.0,12.0,48.500,0.0,27.500,0.0,0.0,0.0,0.0,683.0,0.0,1.030,1.140,1.020,127746048.0,14151680.0,229720064.0,3230359552.0,1152896.0,17440224.0,3.0,0.0,0.0,20-11 19:16:18,1329.0,1303.0,3.0,195.0,0.0,195.0,0.0
13.065,20.603,35.176,0.0,31.156,0.0,0.0,0.0,0.0,987.0,0.0,1.030,1.140,1.020,127975424.0,14151680.0,229720064.0,3230130176.0,1477904.0,22278560.0,3.0,0.0,0.0,20-11 19:16:19,1726.0,1540.0,3.0,195.0,0.0,195.0,0.0
13.433,18.905,39.801,0.0,27.861,0.0,0.0,0.0,0.0,1046.0,0.0,1.020,1.130,1.020,128073728.0,14151680.0,229720064.0,3230031872.0,1350772.0,20484988.0,3.0,0.0,0.0,20-11 19:16:20,1733.0,1379.0,3.0,195.0,0.0,195.0,0.0
17.085,21.106,36.181,0.0,25.628,0.0,0.0,0.0,0.0,1149.0,0.0,1.020,1.130,1.020,127909888.0,14151680.0,229720064.0,3230195712.0,1646254.0,25096429.0,2.0,0.0,0.0,20-11 19:16:21,1932.0,1761.0,3.0,195.0,0.0,195.0,0.0
