"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt32_rep3_w.csv",,,,"Date:","20 Nov 2017 18:48:20 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.062,5.282,86.544,3.303,1.809,0.0,72108.279,16808643.310,0.401,661.532,0.064,0.120,0.130,0.140,112238592.0,11603968.0,229732352.0,1406291968.0,0.0,0.0,0.0,0.0,3.322,20-11 18:48:20,935.332,778.706,5.0,2.0,0.0,2.0,0.0
2.0,2.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,617.0,0.0,0.120,0.130,0.140,112246784.0,11603968.0,229732352.0,1406283776.0,4787786.0,320318.0,1.0,0.0,0.0,20-11 18:48:21,885.0,743.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1105.0,0.0,0.120,0.130,0.140,112279552.0,11603968.0,229732352.0,1406251008.0,8464268.0,558304.0,1.0,0.0,0.0,20-11 18:48:22,1376.0,1209.0,5.0,34.0,0.0,2.0,0.0
2.970,3.960,90.099,0.0,2.970,0.0,0.0,0.0,0.0,1093.0,0.0,0.120,0.130,0.140,112246784.0,11603968.0,229732352.0,1406283776.0,8529216.0,562596.0,0.0,0.0,0.0,20-11 18:48:23,1358.0,1224.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1187.0,0.0,0.110,0.130,0.130,112246784.0,11603968.0,229732352.0,1406283776.0,8215055.0,541984.0,0.0,0.0,0.0,20-11 18:48:24,1457.0,1378.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,87.0,3.0,4.0,0.0,0.0,36864.0,0.0,1114.0,0.0,0.110,0.130,0.130,112279552.0,11612160.0,229724160.0,1406251008.0,8307269.0,548018.0,0.0,0.0,0.0,20-11 18:48:25,1383.0,1324.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,93.0,0.0,2.0,0.0,0.0,0.0,0.0,920.0,0.0,0.110,0.130,0.130,112238592.0,11612160.0,229732352.0,1406283776.0,7010634.0,462400.0,0.0,0.0,0.0,20-11 18:48:26,1189.0,1043.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1148.0,0.0,0.110,0.130,0.130,112238592.0,11612160.0,229732352.0,1406283776.0,8285518.0,546518.0,1.0,0.0,0.0,20-11 18:48:27,1416.0,1368.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,91.0,0.0,4.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.110,0.130,0.130,112238592.0,11612160.0,229732352.0,1406283776.0,8316725.0,548684.0,0.0,0.0,0.0,20-11 18:48:28,1488.0,1476.0,5.0,34.0,0.0,2.0,0.0
2.970,3.960,90.099,0.0,2.970,0.0,0.0,0.0,0.0,1266.0,0.0,0.100,0.130,0.130,112271360.0,11612160.0,229732352.0,1406251008.0,8751005.0,576488.0,1.0,0.0,0.0,20-11 18:48:29,1537.0,1478.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,1151.0,0.0,0.100,0.130,0.130,112271360.0,11612160.0,229732352.0,1406251008.0,8800952.0,581318.0,0.0,0.0,0.0,20-11 18:48:30,1417.0,1252.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,88.0,3.0,3.0,0.0,0.0,12288.0,0.0,1073.0,0.0,0.100,0.130,0.130,112238592.0,11620352.0,229724160.0,1406283776.0,8450569.0,557416.0,0.0,0.0,0.0,20-11 18:48:31,1342.0,1292.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1172.0,0.0,0.100,0.130,0.130,112263168.0,11620352.0,229732352.0,1406251008.0,8759363.0,577766.0,0.0,0.0,0.0,20-11 18:48:32,1440.0,1370.0,5.0,34.0,0.0,2.0,0.0
2.970,3.960,90.099,0.0,2.970,0.0,0.0,8192.0,0.0,1091.0,0.0,0.100,0.130,0.130,112230400.0,11620352.0,229732352.0,1406283776.0,8434378.0,555862.0,2.0,0.0,0.0,20-11 18:48:33,1358.0,1260.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.090,0.130,0.130,112295936.0,11620352.0,229732352.0,1406218240.0,7977144.0,524338.0,1.0,0.0,0.0,20-11 18:48:34,1297.0,1144.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1097.0,0.0,0.090,0.130,0.130,112263168.0,11620352.0,229732352.0,1406251008.0,8345109.0,552828.0,1.0,0.0,0.0,20-11 18:48:35,1367.0,1255.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1096.0,0.0,0.090,0.130,0.130,112230400.0,11620352.0,229732352.0,1406283776.0,7981533.0,526484.0,0.0,0.0,0.0,20-11 18:48:36,1364.0,1214.0,5.0,34.0,0.0,2.0,0.0
3.0,3.0,88.0,3.0,3.0,0.0,0.0,28672.0,0.0,1224.0,0.0,0.090,0.130,0.130,112263168.0,11628544.0,229724160.0,1406251008.0,8659446.0,569848.0,2.0,0.0,0.0,20-11 18:48:37,1492.0,1416.0,5.0,34.0,0.0,2.0,0.0
1.980,3.960,90.099,0.0,3.960,0.0,0.0,4096.0,0.0,1208.0,0.0,0.090,0.130,0.130,112250880.0,11628544.0,229736448.0,1406251008.0,8485204.0,561042.0,0.0,0.0,0.0,20-11 18:48:38,1476.0,1422.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,998.0,0.0,0.080,0.120,0.130,112218112.0,11628544.0,229736448.0,1406283776.0,7449990.0,492527.0,0.0,0.0,0.0,20-11 18:48:39,1270.0,1126.0,5.0,34.0,0.0,3.0,0.0
2.020,4.040,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1342.0,0.0,0.080,0.120,0.130,112316416.0,11628544.0,229736448.0,1406185472.0,8805972.0,578506.0,1.0,0.0,0.0,20-11 18:48:40,1612.0,1497.0,5.0,34.0,0.0,3.0,0.0
2.970,3.960,90.099,0.0,2.970,0.0,0.0,0.0,0.0,1160.0,0.0,0.080,0.120,0.130,112218112.0,11628544.0,229736448.0,1406283776.0,8535836.0,565408.0,0.0,0.0,0.0,20-11 18:48:41,1428.0,1305.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1088.0,0.0,0.080,0.120,0.130,112218112.0,11628544.0,229736448.0,1406283776.0,8556915.0,564446.0,0.0,0.0,0.0,20-11 18:48:42,1356.0,1255.0,5.0,34.0,0.0,3.0,0.0
2.0,3.0,89.0,3.0,3.0,0.0,0.0,53248.0,0.0,1104.0,0.0,0.080,0.120,0.130,112275456.0,11636736.0,229736448.0,1406218240.0,8390175.0,553420.0,0.0,0.0,0.0,20-11 18:48:43,1372.0,1258.0,5.0,34.0,0.0,3.0,0.0
1.980,3.960,90.099,0.0,3.960,0.0,0.0,0.0,0.0,1056.0,0.0,0.080,0.120,0.130,112242688.0,11636736.0,229736448.0,1406251008.0,8022961.0,526854.0,1.0,0.0,0.0,20-11 18:48:44,1325.0,1164.0,5.0,34.0,0.0,3.0,0.0
3.0,3.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.080,0.120,0.130,112275456.0,11636736.0,229736448.0,1406218240.0,8168933.0,541210.0,0.0,0.0,0.0,20-11 18:48:45,1272.0,1152.0,5.0,34.0,0.0,3.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.080,0.120,0.130,112242688.0,11636736.0,229736448.0,1406251008.0,8192339.0,540396.0,0.0,0.0,0.0,20-11 18:48:46,1349.0,1211.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1035.0,0.0,0.080,0.120,0.130,112242688.0,11636736.0,229736448.0,1406251008.0,8035531.0,529000.0,1.0,0.0,0.0,20-11 18:48:47,1303.0,1152.0,5.0,34.0,0.0,3.0,0.0
1.980,3.960,88.119,2.970,2.970,0.0,0.0,16384.0,0.0,945.0,0.0,0.080,0.120,0.130,112267264.0,11644928.0,229736448.0,1406218240.0,7657807.0,506208.0,0.0,0.0,0.0,20-11 18:48:48,1213.0,1103.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1080.0,0.0,0.070,0.120,0.130,112234496.0,11644928.0,229736448.0,1406251008.0,7922842.0,521970.0,1.0,0.0,0.0,20-11 18:48:49,1352.0,1250.0,5.0,34.0,0.0,2.0,0.0
1.980,3.960,90.099,0.0,3.960,0.0,0.0,0.0,0.0,1161.0,0.0,0.070,0.120,0.130,112267264.0,11644928.0,229736448.0,1406218240.0,8908104.0,586310.0,1.0,0.0,0.0,20-11 18:48:50,1430.0,1254.0,5.0,34.0,0.0,2.0,0.0
3.030,3.030,90.909,0.0,3.030,0.0,0.0,0.0,0.0,1101.0,0.0,0.070,0.120,0.130,112300032.0,11644928.0,229736448.0,1406185472.0,8455369.0,557712.0,1.0,0.0,0.0,20-11 18:48:51,1368.0,1219.0,5.0,34.0,0.0,2.0,0.0
1.980,3.960,91.089,0.0,2.970,0.0,0.0,0.0,0.0,1018.0,0.0,0.070,0.120,0.130,112234496.0,11644928.0,229736448.0,1406251008.0,8212580.0,544096.0,0.0,0.0,0.0,20-11 18:48:52,1285.0,1162.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,88.0,3.0,4.0,0.0,0.0,20480.0,0.0,1088.0,0.0,0.070,0.120,0.130,112259072.0,11653120.0,229736448.0,1406218240.0,8185924.0,539952.0,0.0,0.0,0.0,20-11 18:48:53,1356.0,1237.0,5.0,34.0,0.0,2.0,0.0
1.0,3.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,669.0,0.0,0.060,0.120,0.130,112291840.0,11653120.0,229736448.0,1406185472.0,5368886.0,354064.0,1.0,0.0,0.0,20-11 18:48:54,940.0,791.0,5.0,34.0,0.0,2.0,0.0
3.0,3.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1174.0,0.0,0.060,0.120,0.130,112193536.0,11653120.0,229736448.0,1406283776.0,8796330.0,582576.0,0.0,0.0,0.0,20-11 18:48:55,1442.0,1245.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.060,0.120,0.130,112226304.0,11653120.0,229736448.0,1406251008.0,8078110.0,532848.0,0.0,0.0,0.0,20-11 18:48:56,1358.0,1228.0,5.0,34.0,0.0,2.0,0.0
1.010,2.020,93.939,0.0,3.030,0.0,0.0,0.0,0.0,764.0,0.0,0.060,0.120,0.130,112259072.0,11653120.0,229736448.0,1406218240.0,6024122.0,399352.0,0.0,0.0,0.0,20-11 18:48:57,1032.0,891.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,91.0,2.0,2.0,0.0,0.0,20480.0,0.0,802.0,0.0,0.060,0.120,0.130,112246784.0,11661312.0,229740544.0,1406218240.0,6791079.0,447970.0,0.0,0.0,0.0,20-11 18:48:58,1070.0,963.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1044.0,0.0,0.060,0.120,0.130,112246784.0,11661312.0,229740544.0,1406218240.0,8344037.0,548018.0,1.0,0.0,0.0,20-11 18:48:59,1313.0,1172.0,5.0,34.0,0.0,2.0,0.0
2.941,3.922,89.216,0.0,3.922,0.0,0.0,0.0,0.0,979.0,0.0,0.060,0.120,0.130,112246784.0,11661312.0,229740544.0,1406218240.0,8000713.0,529962.0,1.0,0.0,0.0,20-11 18:49:00,1250.0,1126.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1079.0,0.0,0.060,0.120,0.130,112214016.0,11661312.0,229740544.0,1406251008.0,8320412.0,548980.0,0.0,0.0,0.0,20-11 18:49:01,1344.0,1193.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1099.0,0.0,0.060,0.120,0.130,112246784.0,11661312.0,229740544.0,1406218240.0,8713210.0,574732.0,0.0,0.0,0.0,20-11 18:49:02,1367.0,1212.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,88.0,4.0,3.0,0.0,0.0,12288.0,0.0,953.0,0.0,0.060,0.120,0.130,112214016.0,11669504.0,229732352.0,1406251008.0,7348427.0,482528.0,1.0,0.0,0.0,20-11 18:49:03,1222.0,1084.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,1064.0,0.0,0.050,0.110,0.130,112238592.0,11669504.0,229740544.0,1406218240.0,7668748.0,506513.0,1.0,0.0,0.0,20-11 18:49:04,1336.0,1233.0,5.0,34.0,0.0,3.0,0.0
2.941,3.922,89.216,0.0,3.922,0.0,0.0,0.0,0.0,1054.0,0.0,0.050,0.110,0.130,112238592.0,11669504.0,229740544.0,1406218240.0,8321322.0,551274.0,0.0,0.0,0.0,20-11 18:49:05,1318.0,1233.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1021.0,0.0,0.050,0.110,0.130,112205824.0,11669504.0,229740544.0,1406251008.0,8249761.0,544170.0,0.0,0.0,0.0,20-11 18:49:06,1290.0,1148.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1001.0,0.0,0.050,0.110,0.130,112205824.0,11669504.0,229740544.0,1406251008.0,8279037.0,546094.0,0.0,0.0,0.0,20-11 18:49:07,1269.0,1094.0,5.0,34.0,0.0,3.0,0.0
2.0,3.0,93.0,0.0,2.0,0.0,0.0,0.0,0.0,917.0,0.0,0.050,0.110,0.130,112205824.0,11669504.0,229740544.0,1406251008.0,6048801.0,400314.0,0.0,0.0,0.0,20-11 18:49:08,1185.0,1001.0,5.0,34.0,0.0,3.0,0.0
1.980,3.960,85.149,4.950,3.960,0.0,0.0,12288.0,0.0,1132.0,0.0,0.050,0.110,0.130,112238592.0,11677696.0,229732352.0,1406218240.0,8431061.0,554752.0,1.0,0.0,0.0,20-11 18:49:09,1404.0,1325.0,5.0,34.0,0.0,3.0,0.0
2.0,3.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,940.0,0.0,0.050,0.110,0.130,112197632.0,11677696.0,229740544.0,1406251008.0,7296996.0,481566.0,1.0,0.0,0.0,20-11 18:49:10,1208.0,1057.0,5.0,34.0,0.0,3.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,1098.0,0.0,0.050,0.110,0.130,112230400.0,11677696.0,229740544.0,1406218240.0,8284090.0,545280.0,1.0,0.0,0.0,20-11 18:49:11,1367.0,1275.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.050,0.110,0.130,112263168.0,11677696.0,229740544.0,1406185472.0,8441711.0,558008.0,1.0,0.0,0.0,20-11 18:49:12,1384.0,1282.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,91.0,0.0,4.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.050,0.110,0.130,112197632.0,11677696.0,229740544.0,1406251008.0,8104558.0,535068.0,1.0,0.0,0.0,20-11 18:49:13,1344.0,1201.0,5.0,34.0,0.0,2.0,0.0
2.970,3.960,90.099,0.0,2.970,0.0,0.0,0.0,0.0,1094.0,0.0,0.050,0.110,0.130,112230400.0,11677696.0,229740544.0,1406218240.0,8426146.0,556528.0,0.0,0.0,0.0,20-11 18:49:14,1362.0,1228.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,89.0,3.0,3.0,0.0,0.0,12288.0,0.0,1060.0,0.0,0.050,0.110,0.130,112197632.0,11685888.0,229732352.0,1406251008.0,7719830.0,509242.0,0.0,0.0,0.0,20-11 18:49:15,1329.0,1196.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.050,0.110,0.130,112189440.0,11685888.0,229740544.0,1406251008.0,7989265.0,527002.0,0.0,0.0,0.0,20-11 18:49:16,1358.0,1207.0,5.0,34.0,0.0,2.0,0.0
2.0,3.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,1104.0,0.0,0.050,0.110,0.130,112222208.0,11685888.0,229740544.0,1406218240.0,7908068.0,521674.0,1.0,0.0,0.0,20-11 18:49:17,1372.0,1255.0,5.0,34.0,0.0,2.0,0.0
2.020,3.030,91.919,0.0,3.030,0.0,0.0,0.0,0.0,994.0,0.0,0.050,0.110,0.130,112189440.0,11685888.0,229740544.0,1406251008.0,7661559.0,505394.0,0.0,0.0,0.0,20-11 18:49:18,1264.0,1107.0,5.0,34.0,0.0,2.0,0.0
2.0,4.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.050,0.110,0.130,112218112.0,11685888.0,229744640.0,1406218240.0,8180524.0,539582.0,0.0,0.0,0.0,20-11 18:49:19,1382.0,1224.0,5.0,34.0,0.0,2.0,0.0
