"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt1_rep1_r.csv",,,,"Date:","20 Nov 2017 19:17:42 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
3.407,5.576,86.425,2.235,2.356,0.0,43116.011,10038773.525,0.239,810.947,0.038,0.150,0.120,0.140,113569792.0,13979648.0,230039552.0,1402277888.0,0.0,0.0,0.0,0.0,3.224,20-11 19:17:42,1084.506,976.176,5.0,2.0,0.0,2.0,0.0
0.990,0.0,97.030,0.0,1.980,0.0,0.0,0.0,0.0,491.0,0.0,0.150,0.120,0.140,113537024.0,13979648.0,230043648.0,1402306560.0,20945.0,273899.0,1.0,0.0,0.0,20-11 19:17:43,761.0,520.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,939.0,0.0,0.140,0.120,0.140,113537024.0,13979648.0,230043648.0,1402306560.0,39414.0,528502.0,0.0,0.0,0.0,20-11 19:17:44,1207.0,968.0,5.0,3.0,0.0,2.0,0.0
0.990,1.980,96.040,0.0,0.990,0.0,0.0,0.0,0.0,909.0,0.0,0.140,0.120,0.140,113537024.0,13979648.0,230043648.0,1402306560.0,38160.0,510524.0,0.0,0.0,0.0,20-11 19:17:45,1178.0,944.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,884.0,0.0,0.140,0.120,0.140,113537024.0,13979648.0,230043648.0,1402306560.0,37489.0,500409.0,1.0,0.0,0.0,20-11 19:17:46,1153.0,925.0,5.0,3.0,0.0,2.0,0.0
0.990,0.990,70.297,26.733,0.990,0.0,0.0,36864.0,0.0,893.0,0.0,0.140,0.120,0.140,113537024.0,13987840.0,230035456.0,1402306560.0,37564.0,502648.0,1.0,0.0,0.0,20-11 19:17:47,1159.0,926.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,883.0,0.0,0.140,0.120,0.140,113528832.0,13987840.0,230043648.0,1402306560.0,37298.0,499262.0,1.0,0.0,0.0,20-11 19:17:48,1152.0,925.0,5.0,3.0,0.0,2.0,0.0
0.980,1.961,95.098,0.0,1.961,0.0,0.0,0.0,0.0,909.0,0.0,0.130,0.110,0.140,113528832.0,13987840.0,230043648.0,1402306560.0,38238.0,511643.0,1.0,0.0,0.0,20-11 19:17:49,1177.0,939.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,919.0,0.0,0.130,0.110,0.140,113528832.0,13987840.0,230043648.0,1402306560.0,38573.0,517260.0,0.0,0.0,0.0,20-11 19:17:50,1187.0,969.0,5.0,3.0,0.0,2.0,0.0
1.0,1.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,882.0,0.0,0.130,0.110,0.140,113528832.0,13987840.0,230043648.0,1402306560.0,37066.0,494787.0,1.0,0.0,0.0,20-11 19:17:51,1151.0,907.0,5.0,3.0,0.0,2.0,0.0
0.990,0.990,97.030,0.0,0.990,0.0,0.0,0.0,0.0,847.0,0.0,0.130,0.110,0.140,113528832.0,13987840.0,230043648.0,1402306560.0,35797.0,479040.0,1.0,0.0,0.0,20-11 19:17:52,1116.0,887.0,5.0,3.0,0.0,2.0,0.0
0.0,1.020,94.898,3.061,1.020,0.0,0.0,12288.0,0.0,813.0,0.0,0.130,0.110,0.140,113520640.0,13996032.0,230043648.0,1402306560.0,34292.0,458816.0,1.0,0.0,0.0,20-11 19:17:53,1081.0,863.0,5.0,3.0,0.0,2.0,0.0
0.990,1.980,96.040,0.0,0.990,0.0,0.0,0.0,0.0,866.0,0.0,0.120,0.110,0.130,113520640.0,13996032.0,230043648.0,1402306560.0,35390.0,473434.0,1.0,0.0,0.0,20-11 19:17:54,1136.0,913.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,892.0,0.0,0.120,0.110,0.130,113520640.0,13996032.0,230043648.0,1402306560.0,37479.0,501523.0,1.0,0.0,0.0,20-11 19:17:55,1161.0,930.0,5.0,3.0,0.0,2.0,0.0
1.0,1.0,97.0,0.0,1.0,0.0,0.0,4096.0,0.0,845.0,0.0,0.120,0.110,0.130,113520640.0,13996032.0,230043648.0,1402306560.0,35682.0,473430.0,0.0,0.0,0.0,20-11 19:17:56,1114.0,885.0,5.0,3.0,0.0,3.0,0.0
0.0,1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,855.0,0.0,0.120,0.110,0.130,113520640.0,13996032.0,230043648.0,1402306560.0,35886.0,479046.0,1.0,0.0,0.0,20-11 19:17:57,1123.0,877.0,5.0,3.0,0.0,3.0,0.0
0.980,1.961,93.137,2.941,0.980,0.0,0.0,12288.0,0.0,763.0,0.0,0.120,0.110,0.130,113512448.0,14004224.0,230043648.0,1402306560.0,32301.0,430915.0,1.0,0.0,0.0,20-11 19:17:58,1032.0,810.0,5.0,3.0,0.0,3.0,0.0
0.0,1.020,98.980,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.110,0.110,0.130,113512448.0,14004224.0,230043648.0,1402306560.0,33372.0,446456.0,1.0,0.0,0.0,20-11 19:17:59,1048.0,821.0,5.0,3.0,0.0,3.0,0.0
0.990,0.990,97.030,0.0,0.990,0.0,0.0,0.0,0.0,858.0,0.0,0.110,0.110,0.130,113508352.0,14004224.0,230047744.0,1402306560.0,36308.0,485792.0,1.0,0.0,0.0,20-11 19:18:00,1127.0,900.0,5.0,3.0,0.0,3.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,839.0,0.0,0.110,0.110,0.130,113508352.0,14004224.0,230047744.0,1402306560.0,35218.0,471182.0,1.0,0.0,0.0,20-11 19:18:01,1108.0,872.0,5.0,3.0,0.0,3.0,0.0
0.990,0.990,97.030,0.0,0.990,0.0,0.0,0.0,0.0,858.0,0.0,0.110,0.110,0.130,113508352.0,14004224.0,230047744.0,1402306560.0,36132.0,484660.0,0.0,0.0,0.0,20-11 19:18:02,1125.0,889.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,95.960,2.020,1.010,0.0,0.0,12288.0,0.0,892.0,0.0,0.110,0.110,0.130,113500160.0,14012416.0,230047744.0,1402306560.0,37484.0,500404.0,1.0,0.0,0.0,20-11 19:18:03,1161.0,932.0,5.0,3.0,0.0,2.0,0.0
0.990,0.990,96.040,0.0,1.980,0.0,0.0,0.0,0.0,903.0,0.0,0.100,0.110,0.130,113500160.0,14012416.0,230047744.0,1402306560.0,38074.0,510522.0,0.0,0.0,0.0,20-11 19:18:04,1171.0,947.0,5.0,3.0,0.0,2.0,0.0
0.0,2.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,920.0,0.0,0.100,0.110,0.130,113500160.0,14012416.0,230047744.0,1402306560.0,38906.0,519506.0,1.0,0.0,0.0,20-11 19:18:05,1189.0,955.0,5.0,3.0,0.0,2.0,0.0
0.990,0.990,97.030,0.0,0.990,0.0,0.0,0.0,0.0,857.0,0.0,0.100,0.110,0.130,113500160.0,14012416.0,230047744.0,1402306560.0,36725.0,491409.0,1.0,0.0,0.0,20-11 19:18:06,1126.0,907.0,5.0,3.0,0.0,2.0,0.0
0.0,1.010,97.980,0.0,1.010,0.0,0.0,0.0,0.0,895.0,0.0,0.100,0.110,0.130,113500160.0,14012416.0,230047744.0,1402306560.0,37560.0,503768.0,1.0,0.0,0.0,20-11 19:18:07,1163.0,933.0,5.0,3.0,0.0,2.0,0.0
1.0,1.0,95.0,2.0,1.0,0.0,0.0,12288.0,0.0,937.0,0.0,0.100,0.110,0.130,113491968.0,14020608.0,230047744.0,1402306560.0,39495.0,527375.0,1.0,0.0,0.0,20-11 19:18:08,1205.0,970.0,5.0,3.0,0.0,2.0,0.0
1.0,1.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,903.0,0.0,0.090,0.110,0.130,113491968.0,14020608.0,230047744.0,1402306560.0,37409.0,500413.0,1.0,0.0,0.0,20-11 19:18:09,1174.0,969.0,5.0,3.0,0.0,2.0,0.0
0.0,1.980,97.030,0.0,0.990,0.0,0.0,0.0,0.0,877.0,0.0,0.090,0.110,0.130,113491968.0,14020608.0,230047744.0,1402306560.0,37058.0,495902.0,1.0,0.0,0.0,20-11 19:18:10,1146.0,921.0,5.0,3.0,0.0,2.0,0.0
