"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt5_rep2_r.csv",,,,"Date:","20 Nov 2017 19:25:05 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
8.090,11.449,69.696,0.992,9.774,0.0,40262.202,14026439.324,0.089,1113.978,0.036,0.220,0.450,0.750,124796928.0,14848000.0,229748736.0,3232583680.0,0.0,0.0,0.0,0.0,5.808,20-11 19:25:05,1990.777,2038.343,3.0,13.0,0.0,13.0,0.0
2.475,3.465,92.079,0.0,1.980,0.0,0.0,0.0,0.0,1283.0,0.0,0.220,0.450,0.750,124841984.0,14848000.0,229752832.0,3232534528.0,4776773.0,357681.0,1.0,0.0,0.0,20-11 19:25:06,2712.0,2648.0,3.0,13.0,0.0,13.0,0.0
2.513,3.015,91.457,1.508,1.508,0.0,0.0,36864.0,0.0,1332.0,0.0,0.200,0.440,0.740,124841984.0,14856192.0,229744640.0,3232534528.0,4817257.0,359977.0,2.0,0.0,0.0,20-11 19:25:07,2471.0,2734.0,3.0,13.0,0.0,12.0,0.0
2.500,3.500,92.0,0.0,2.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.200,0.440,0.740,124735488.0,14856192.0,229752832.0,3232632832.0,4898145.0,366321.0,3.0,0.0,0.0,20-11 19:25:08,2480.0,2824.0,3.0,13.0,0.0,12.0,0.0
3.465,3.465,91.089,0.0,1.980,0.0,0.0,0.0,0.0,1324.0,0.0,0.200,0.440,0.740,124735488.0,14856192.0,229752832.0,3232632832.0,4838683.0,362567.0,1.0,0.0,0.0,20-11 19:25:09,2466.0,2770.0,3.0,13.0,0.0,12.0,0.0
2.500,4.0,91.500,0.0,2.0,0.0,0.0,0.0,0.0,1287.0,0.0,0.200,0.440,0.740,124743680.0,14856192.0,229752832.0,3232624640.0,4823821.0,360709.0,4.0,0.0,0.0,20-11 19:25:10,2445.0,2788.0,3.0,13.0,0.0,12.0,0.0
2.525,3.030,92.929,0.0,1.515,0.0,0.0,0.0,0.0,1294.0,0.0,0.200,0.440,0.740,124768256.0,14856192.0,229752832.0,3232600064.0,4805867.0,358995.0,2.0,0.0,0.0,20-11 19:25:11,2276.0,2683.0,3.0,13.0,0.0,12.0,0.0
2.488,3.483,92.040,0.0,1.990,0.0,0.0,0.0,0.0,1365.0,0.0,0.270,0.450,0.740,124760064.0,14856192.0,229752832.0,3232608256.0,4952087.0,370851.0,0.0,0.0,0.0,20-11 19:25:12,2305.0,2615.0,3.0,13.0,0.0,12.0,0.0
3.0,3.500,90.0,1.500,2.0,0.0,0.0,12288.0,0.0,1420.0,0.0,0.270,0.450,0.740,124719104.0,14864384.0,229752832.0,3232641024.0,5040878.0,377058.0,1.0,0.0,0.0,20-11 19:25:13,2382.0,2636.0,3.0,13.0,0.0,12.0,0.0
