"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt52_rep1_r.csv",,,,"Date:","20 Nov 2017 15:20:05 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.881,6.102,86.398,0.559,2.060,0.0,24569.157,8551487.970,0.112,700.761,0.022,0.370,0.290,0.280,122204160.0,17780736.0,231038976.0,3230953472.0,0.0,0.0,0.000,0.0,4.247,20-11 15:20:05,1631.602,1548.596,3.0,107.0,0.0,86.0,0.0
2.513,5.025,90.452,0.0,2.010,0.0,0.0,0.0,0.0,706.0,0.0,0.370,0.290,0.280,122208256.0,17780736.0,231043072.0,3230945280.0,3405692.0,272338.0,1.0,0.0,0.0,20-11 15:20:06,1691.0,1552.0,3.0,106.0,0.0,87.0,0.0
3.0,5.500,89.0,0.0,2.500,0.0,0.0,0.0,0.0,586.0,0.0,0.370,0.290,0.280,122527744.0,17780736.0,231043072.0,3230625792.0,3611190.0,278002.0,1.0,0.0,0.0,20-11 15:20:07,1556.0,1559.0,3.0,106.0,0.0,87.0,0.0
2.985,5.473,88.060,0.995,2.488,0.0,0.0,49152.0,0.0,626.0,0.0,0.420,0.300,0.280,122712064.0,17788928.0,231043072.0,3230433280.0,3581418.0,273043.0,1.0,0.0,0.0,20-11 15:20:08,1610.0,1607.0,3.0,106.0,0.0,87.0,0.0
3.015,5.528,89.447,0.0,2.010,0.0,0.0,0.0,0.0,654.0,0.0,0.420,0.300,0.280,122630144.0,17788928.0,231043072.0,3230515200.0,3678906.0,281441.0,1.0,0.0,0.0,20-11 15:20:09,1621.0,1589.0,3.0,106.0,0.0,87.0,0.0
3.0,5.500,89.0,0.0,2.500,0.0,0.0,0.0,0.0,664.0,0.0,0.420,0.300,0.280,122462208.0,17788928.0,231043072.0,3230683136.0,3735491.0,286559.0,1.0,0.0,0.0,20-11 15:20:10,1642.0,1521.0,3.0,106.0,0.0,87.0,0.0
3.0,5.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,615.0,0.0,0.420,0.300,0.280,122519552.0,17788928.0,231043072.0,3230625792.0,3460498.0,264125.0,1.0,0.0,0.0,20-11 15:20:11,1589.0,1551.0,3.0,106.0,0.0,87.0,0.0
2.985,4.478,90.050,0.0,2.488,0.0,0.0,0.0,0.0,561.0,0.0,0.420,0.300,0.280,122568704.0,17788928.0,231043072.0,3230576640.0,2974150.0,230252.0,1.0,0.0,0.0,20-11 15:20:12,1544.0,1609.0,3.0,106.0,0.0,87.0,0.0
3.0,5.500,89.0,0.0,2.500,0.0,0.0,0.0,0.0,636.0,0.0,0.390,0.300,0.280,122470400.0,17788928.0,231043072.0,3230674944.0,3839619.0,291378.0,1.0,0.0,0.0,20-11 15:20:13,1615.0,1606.0,3.0,106.0,0.0,86.0,0.0
2.513,4.523,89.950,1.508,1.508,0.0,0.0,12288.0,0.0,590.0,0.0,0.390,0.300,0.280,122437632.0,17797120.0,231043072.0,3230699520.0,3098129.0,238722.0,1.0,0.0,0.0,20-11 15:20:14,1574.0,1570.0,3.0,106.0,0.0,86.0,0.0
2.985,5.473,89.055,0.0,2.488,0.0,0.0,0.0,0.0,645.0,0.0,0.390,0.300,0.280,122597376.0,17797120.0,231043072.0,3230539776.0,3544749.0,278229.0,1.0,0.0,0.0,20-11 15:20:15,1628.0,1619.0,3.0,106.0,0.0,86.0,0.0
3.015,5.025,89.950,0.0,2.010,0.0,0.0,0.0,0.0,642.0,0.0,0.390,0.300,0.280,122597376.0,17797120.0,231043072.0,3230539776.0,3692214.0,282420.0,1.0,0.0,0.0,20-11 15:20:16,1631.0,1586.0,3.0,106.0,0.0,86.0,0.0
2.985,5.473,89.552,0.0,1.990,0.0,0.0,0.0,0.0,634.0,0.0,0.390,0.300,0.280,122662912.0,17797120.0,231043072.0,3230474240.0,3636485.0,275912.0,1.0,0.0,0.0,20-11 15:20:17,1625.0,1537.0,3.0,106.0,0.0,86.0,0.0
3.500,6.0,87.500,0.0,3.0,0.0,0.0,0.0,0.0,602.0,0.0,0.350,0.290,0.280,122515456.0,17797120.0,231043072.0,3230621696.0,4148621.0,315805.0,1.0,0.0,0.0,20-11 15:20:18,1573.0,1611.0,3.0,106.0,0.0,86.0,0.0
3.0,5.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,662.0,0.0,0.350,0.290,0.280,122523648.0,17797120.0,231043072.0,3230613504.0,3432011.0,262657.0,1.0,0.0,0.0,20-11 15:20:19,1653.0,1587.0,3.0,106.0,0.0,86.0,0.0
