"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt42_rep3_r.csv",,,,"Date:","20 Nov 2017 15:18:01 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.435,11.154,62.063,1.219,18.129,0.0,24432.655,5708595.729,0.133,1240.183,0.022,0.160,0.150,0.160,117764096.0,16756736.0,229920768.0,1395425280.0,0.0,0.0,0.0,0.0,2.837,20-11 15:18:01,1495.096,1455.456,5.0,254.0,0.0,2.0,0.0
3.0,5.0,87.0,0.0,5.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.160,0.150,0.160,117714944.0,16756736.0,229928960.0,1395466240.0,933139.0,12512909.0,0.0,0.0,0.0,20-11 15:18:02,1599.0,1201.0,5.0,254.0,0.0,2.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,1385.0,0.0,0.160,0.150,0.160,117747712.0,16756736.0,229928960.0,1395433472.0,936655.0,12555599.0,0.0,0.0,0.0,20-11 15:18:03,1654.0,1258.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.160,0.150,0.160,117747712.0,16756736.0,229928960.0,1395433472.0,933916.0,12502328.0,0.0,0.0,0.0,20-11 15:18:04,1318.0,1149.0,5.0,254.0,0.0,2.0,0.0
2.020,5.051,88.889,0.0,4.040,0.0,0.0,0.0,0.0,1158.0,0.0,0.160,0.150,0.160,117714944.0,16756736.0,229928960.0,1395466240.0,934837.0,12525367.0,0.0,0.0,0.0,20-11 15:18:05,1426.0,1084.0,5.0,254.0,0.0,2.0,0.0
2.970,5.941,86.139,0.0,4.950,0.0,0.0,0.0,0.0,1078.0,0.0,0.150,0.140,0.160,117714944.0,16756736.0,229928960.0,1395466240.0,933128.0,12500212.0,0.0,0.0,0.0,20-11 15:18:06,1346.0,1053.0,5.0,254.0,0.0,2.0,0.0
1.980,4.950,84.158,4.950,3.960,0.0,0.0,32768.0,0.0,958.0,0.0,0.150,0.140,0.160,117866496.0,16764928.0,229928960.0,1395306496.0,932882.0,12498926.0,0.0,0.0,0.0,20-11 15:18:07,1227.0,1100.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,28672.0,0.0,1052.0,0.0,0.150,0.140,0.160,117833728.0,16764928.0,229928960.0,1395339264.0,932813.0,12500937.0,0.0,0.0,0.0,20-11 15:18:08,1320.0,1109.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1073.0,0.0,0.150,0.140,0.160,117866496.0,16764928.0,229928960.0,1395306496.0,934235.0,12516933.0,0.0,0.0,0.0,20-11 15:18:09,1342.0,1163.0,5.0,254.0,0.0,2.0,0.0
2.020,5.051,88.889,0.0,4.040,0.0,0.0,0.0,0.0,1040.0,0.0,0.150,0.140,0.160,117866496.0,16764928.0,229928960.0,1395306496.0,933012.0,12500096.0,0.0,0.0,0.0,20-11 15:18:10,1306.0,1234.0,5.0,254.0,0.0,2.0,0.0
1.980,5.941,87.129,0.0,4.950,0.0,0.0,0.0,0.0,987.0,0.0,0.140,0.140,0.150,117833728.0,16764928.0,229928960.0,1395339264.0,935298.0,12532438.0,0.0,0.0,0.0,20-11 15:18:11,1255.0,1130.0,5.0,254.0,0.0,2.0,0.0
2.020,5.051,87.879,1.010,4.040,0.0,0.0,12288.0,0.0,939.0,0.0,0.140,0.140,0.150,117833728.0,16773120.0,229920768.0,1395339264.0,965517.0,12924845.0,0.0,0.0,0.0,20-11 15:18:12,1209.0,1109.0,5.0,254.0,0.0,2.0,0.0
2.020,5.051,87.879,0.0,5.051,0.0,0.0,0.0,0.0,1004.0,0.0,0.140,0.140,0.150,117858304.0,16773120.0,229928960.0,1395306496.0,933147.0,12505107.0,0.0,0.0,0.0,20-11 15:18:13,1270.0,1236.0,5.0,254.0,0.0,2.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,962.0,0.0,0.140,0.140,0.150,117858304.0,16773120.0,229928960.0,1395306496.0,947815.0,12697061.0,0.0,0.0,0.0,20-11 15:18:14,1230.0,1154.0,5.0,254.0,0.0,2.0,0.0
1.980,4.950,89.109,0.0,3.960,0.0,0.0,0.0,0.0,999.0,0.0,0.140,0.140,0.150,117825536.0,16773120.0,229928960.0,1395339264.0,933185.0,12500269.0,0.0,0.0,0.0,20-11 15:18:15,1267.0,1177.0,5.0,254.0,0.0,2.0,0.0
3.0,5.0,86.0,0.0,6.0,0.0,0.0,0.0,0.0,972.0,0.0,0.130,0.140,0.150,117858304.0,16773120.0,229928960.0,1395306496.0,933177.0,12499215.0,0.0,0.0,0.0,20-11 15:18:16,1240.0,1087.0,5.0,254.0,0.0,2.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,1220.0,0.0,0.130,0.140,0.150,117825536.0,16773120.0,229928960.0,1395339264.0,950378.0,12720282.0,0.0,0.0,0.0,20-11 15:18:17,1490.0,1260.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,86.0,3.0,4.0,0.0,0.0,12288.0,0.0,1071.0,0.0,0.130,0.140,0.150,117825536.0,16781312.0,229920768.0,1395339264.0,933248.0,12499292.0,0.0,0.0,0.0,20-11 15:18:18,1339.0,1235.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,996.0,0.0,0.130,0.140,0.150,117846016.0,16781312.0,229933056.0,1395306496.0,936916.0,12552092.0,0.0,0.0,0.0,20-11 15:18:19,1264.0,1148.0,5.0,254.0,0.0,2.0,0.0
3.0,7.0,85.0,0.0,5.0,0.0,0.0,0.0,0.0,1217.0,0.0,0.130,0.140,0.150,117846016.0,16781312.0,229933056.0,1395306496.0,948207.0,12694831.0,1.0,0.0,0.0,20-11 15:18:20,1497.0,1310.0,5.0,254.0,0.0,3.0,0.0
2.970,6.931,83.168,0.0,6.931,0.0,0.0,0.0,0.0,1080.0,0.0,0.120,0.140,0.150,117813248.0,16781312.0,229933056.0,1395339264.0,964058.0,12914686.0,0.0,0.0,0.0,20-11 15:18:21,1336.0,1161.0,5.0,254.0,0.0,3.0,0.0
2.020,5.051,88.889,0.0,4.040,0.0,0.0,0.0,0.0,1037.0,0.0,0.120,0.140,0.150,117719040.0,16781312.0,229933056.0,1395433472.0,934307.0,12519439.0,0.0,0.0,0.0,20-11 15:18:22,1307.0,1191.0,5.0,254.0,0.0,3.0,0.0
2.020,5.051,88.889,0.0,4.040,0.0,0.0,0.0,0.0,1076.0,0.0,0.120,0.140,0.150,117719040.0,16781312.0,229933056.0,1395433472.0,933316.0,12500400.0,0.0,0.0,0.0,20-11 15:18:23,1344.0,1207.0,5.0,254.0,0.0,3.0,0.0
1.980,5.941,85.149,1.980,4.950,0.0,0.0,12288.0,0.0,1072.0,0.0,0.120,0.140,0.150,117686272.0,16789504.0,229924864.0,1395466240.0,936279.0,12527542.0,0.0,0.0,0.0,20-11 15:18:24,1342.0,1185.0,5.0,254.0,0.0,3.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.120,0.140,0.150,117710848.0,16789504.0,229933056.0,1395433472.0,933324.0,12499368.0,0.0,0.0,0.0,20-11 15:18:25,1353.0,1265.0,5.0,254.0,0.0,3.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1085.0,0.0,0.190,0.150,0.160,117710848.0,16789504.0,229933056.0,1395433472.0,933367.0,12500451.0,0.0,0.0,0.0,20-11 15:18:26,1353.0,1203.0,5.0,254.0,0.0,3.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.190,0.150,0.160,117678080.0,16789504.0,229933056.0,1395466240.0,947521.0,12696893.0,0.0,0.0,0.0,20-11 15:18:27,1409.0,1235.0,5.0,254.0,0.0,3.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,8192.0,0.0,1132.0,0.0,0.190,0.150,0.160,117678080.0,16789504.0,229933056.0,1395466240.0,932994.0,12500078.0,0.0,0.0,0.0,20-11 15:18:28,1400.0,1269.0,5.0,254.0,0.0,3.0,0.0
2.970,4.950,87.129,0.0,4.950,0.0,0.0,0.0,0.0,1079.0,0.0,0.190,0.150,0.160,117678080.0,16789504.0,229933056.0,1395466240.0,951792.0,12753205.0,0.0,0.0,0.0,20-11 15:18:29,1347.0,1191.0,5.0,254.0,0.0,3.0,0.0
2.020,5.051,86.869,2.020,4.040,0.0,0.0,28672.0,0.0,1004.0,0.0,0.190,0.150,0.160,117678080.0,16797696.0,229924864.0,1395466240.0,933023.0,12500107.0,0.0,0.0,0.0,20-11 15:18:30,1272.0,1197.0,5.0,254.0,0.0,2.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.170,0.150,0.160,117702656.0,16797696.0,229933056.0,1395433472.0,934869.0,12536181.0,0.0,0.0,0.0,20-11 15:18:31,1330.0,1169.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.170,0.150,0.160,117702656.0,16797696.0,229933056.0,1395433472.0,933412.0,12500496.0,0.0,0.0,0.0,20-11 15:18:32,1395.0,1364.0,5.0,254.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,8192.0,0.0,1074.0,0.0,0.170,0.150,0.160,117669888.0,16797696.0,229933056.0,1395466240.0,935679.0,12527675.0,0.0,0.0,0.0,20-11 15:18:33,1341.0,1206.0,5.0,254.0,0.0,2.0,0.0
