"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt8_rep2_w.csv",,,,"Date:","20 Nov 2017 13:31:27 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.341,9.061,74.568,5.255,5.775,0.0,144864.775,33830777.437,0.787,1803.262,0.129,0.300,0.250,0.240,109887488.0,9539584.0,229699584.0,1410740224.0,0.0,0.0,0.0,0.0,3.280,20-11 13:31:27,2074.186,2594.030,5.0,50.0,0.0,3.0,0.0
7.0,11.0,69.0,0.0,13.0,0.0,0.0,0.0,0.0,2663.0,0.0,0.300,0.250,0.240,109912064.0,9539584.0,229699584.0,1410715648.0,24061991.0,1584938.0,2.0,0.0,0.0,20-11 13:31:28,2924.0,3580.0,5.0,50.0,0.0,2.0,0.0
7.921,11.881,65.347,0.0,14.851,0.0,0.0,0.0,0.0,2639.0,0.0,0.300,0.250,0.240,109879296.0,9539584.0,229699584.0,1410748416.0,23573439.0,1556120.0,1.0,0.0,0.0,20-11 13:31:29,2899.0,3396.0,5.0,50.0,0.0,2.0,0.0
9.091,13.131,52.525,0.0,25.253,0.0,0.0,0.0,0.0,2139.0,0.0,0.300,0.250,0.240,109912064.0,9539584.0,229699584.0,1410715648.0,21217272.0,1398410.0,1.0,0.0,0.0,20-11 13:31:30,2374.0,2731.0,5.0,50.0,1.0,2.0,0.0
10.891,12.871,50.495,0.0,25.743,0.0,0.0,0.0,0.0,2324.0,0.0,0.300,0.250,0.240,109944832.0,9539584.0,229699584.0,1410682880.0,22273457.0,1466564.0,1.0,0.0,0.0,20-11 13:31:31,2560.0,2929.0,5.0,50.0,1.0,2.0,0.0
12.0,17.0,44.0,0.0,27.0,0.0,0.0,0.0,0.0,2589.0,0.0,0.300,0.250,0.240,109912064.0,9539584.0,229699584.0,1410715648.0,21990860.0,1451336.0,0.0,0.0,0.0,20-11 13:31:32,2826.0,3112.0,5.0,50.0,1.0,2.0,0.0
9.0,17.0,41.0,2.0,31.0,0.0,0.0,40960.0,0.0,2324.0,0.0,0.280,0.250,0.240,109871104.0,9547776.0,229699584.0,1410748416.0,21655484.0,1430394.0,0.0,0.0,0.0,20-11 13:31:33,2561.0,2906.0,5.0,50.0,1.0,2.0,0.0
9.091,15.152,38.384,0.0,37.374,0.0,0.0,0.0,0.0,2286.0,0.0,0.280,0.250,0.240,109903872.0,9547776.0,229699584.0,1410715648.0,20929798.0,1380280.0,0.0,0.0,0.0,20-11 13:31:34,2513.0,2734.0,5.0,50.0,1.0,2.0,0.0
8.911,11.881,53.465,0.0,25.743,0.0,0.0,0.0,0.0,2184.0,0.0,0.280,0.250,0.240,109903872.0,9547776.0,229699584.0,1410715648.0,22436498.0,1475978.0,1.0,0.0,0.0,20-11 13:31:35,2427.0,2842.0,5.0,50.0,1.0,2.0,0.0
13.131,17.172,41.414,0.0,28.283,0.0,0.0,0.0,0.0,2158.0,0.0,0.280,0.250,0.240,109936640.0,9547776.0,229699584.0,1410682880.0,21375162.0,1409526.0,2.0,0.0,0.0,20-11 13:31:36,2394.0,2644.0,5.0,50.0,1.0,2.0,0.0
11.881,12.871,45.545,0.0,29.703,0.0,0.0,0.0,0.0,2206.0,0.0,0.280,0.250,0.240,109871104.0,9547776.0,229699584.0,1410748416.0,21502872.0,1421514.0,0.0,0.0,0.0,20-11 13:31:37,2446.0,2838.0,5.0,50.0,1.0,2.0,0.0
10.204,13.265,44.898,1.020,30.612,0.0,0.0,28672.0,0.0,2504.0,0.0,0.280,0.250,0.240,109936640.0,9555968.0,229691392.0,1410682880.0,22212625.0,1461310.0,2.0,0.0,0.0,20-11 13:31:38,2741.0,3041.0,5.0,50.0,1.0,2.0,0.0
11.881,14.851,38.614,0.0,34.653,0.0,0.0,0.0,0.0,2146.0,0.0,0.340,0.260,0.240,109862912.0,9555968.0,229699584.0,1410748416.0,20725732.0,1370093.0,1.0,0.0,0.0,20-11 13:31:39,2379.0,2662.0,5.0,50.0,1.0,3.0,0.0
9.901,11.881,51.485,0.0,26.733,0.0,0.0,0.0,0.0,2036.0,0.0,0.340,0.260,0.240,109895680.0,9555968.0,229699584.0,1410715648.0,21529981.0,1420922.0,1.0,0.0,0.0,20-11 13:31:40,2269.0,2761.0,5.0,50.0,1.0,3.0,0.0
10.0,14.0,45.0,0.0,31.0,0.0,0.0,0.0,0.0,2259.0,0.0,0.340,0.260,0.240,109928448.0,9555968.0,229699584.0,1410682880.0,22270839.0,1465026.0,2.0,0.0,0.0,20-11 13:31:41,2499.0,2842.0,5.0,50.0,1.0,3.0,0.0
12.121,13.131,43.434,0.0,31.313,0.0,0.0,0.0,0.0,2066.0,0.0,0.340,0.260,0.240,109961216.0,9555968.0,229699584.0,1410650112.0,21705987.0,1431356.0,1.0,0.0,0.0,20-11 13:31:42,2298.0,2711.0,5.0,50.0,1.0,3.0,0.0
10.0,14.0,43.0,0.0,33.0,0.0,0.0,0.0,0.0,2071.0,0.0,0.340,0.260,0.240,109928448.0,9555968.0,229699584.0,1410682880.0,20913481.0,1379112.0,2.0,0.0,0.0,20-11 13:31:43,2303.0,2622.0,5.0,50.0,1.0,3.0,0.0
11.111,16.162,42.424,0.0,30.303,0.0,0.0,0.0,0.0,2458.0,0.0,0.390,0.270,0.240,109858816.0,9555968.0,229703680.0,1410748416.0,22667697.0,1497250.0,1.0,0.0,0.0,20-11 13:31:44,2696.0,2977.0,5.0,50.0,1.0,3.0,0.0
