"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt19_rep3_w.csv",,,,"Date:","20 Nov 2017 13:45:21 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.820,11.598,62.067,3.278,15.238,0.0,88173.800,20592837.095,0.479,1690.504,0.078,0.380,0.510,0.390,111345664.0,10448896.0,229732352.0,1408339968.0,0.0,0.0,0.000,0.0,3.105,20-11 13:45:21,1949.081,2256.458,5.0,116.0,0.0,2.0,0.0
11.0,16.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,1504.0,0.0,0.510,0.530,0.400,111210496.0,10448896.0,229732352.0,1408475136.0,24811338.0,1644878.0,2.0,0.0,0.0,20-11 13:45:22,1724.0,1567.0,5.0,116.0,0.0,2.0,0.0
12.0,18.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.510,0.530,0.400,111407104.0,10448896.0,229732352.0,1408278528.0,27080376.0,1777232.0,2.0,0.0,0.0,20-11 13:45:23,1951.0,1693.0,5.0,116.0,0.0,2.0,0.0
13.861,21.782,19.802,0.0,44.554,0.0,0.0,0.0,0.0,1867.0,0.0,0.510,0.530,0.400,111276032.0,10448896.0,229732352.0,1408409600.0,29579433.0,1956090.0,2.0,0.0,0.0,20-11 13:45:24,2080.0,1877.0,5.0,116.0,0.0,2.0,0.0
14.141,18.182,18.182,0.0,49.495,0.0,0.0,0.0,0.0,1980.0,0.0,0.510,0.530,0.400,111308800.0,10448896.0,229732352.0,1408376832.0,29918165.0,1970224.0,2.0,0.0,0.0,20-11 13:45:25,2189.0,1818.0,5.0,116.0,0.0,2.0,0.0
17.822,19.802,18.812,0.0,43.564,0.0,0.0,0.0,0.0,1874.0,0.0,0.510,0.530,0.400,111374336.0,10448896.0,229732352.0,1408311296.0,30368110.0,1999454.0,2.0,0.0,0.0,20-11 13:45:26,2086.0,1764.0,5.0,116.0,0.0,2.0,0.0
17.172,20.202,15.152,0.0,47.475,0.0,0.0,32768.0,0.0,1869.0,0.0,0.510,0.530,0.400,111398912.0,10457088.0,229732352.0,1408278528.0,31142723.0,2054667.0,1.0,0.0,0.0,20-11 13:45:27,2093.0,1762.0,5.0,116.0,0.0,3.0,0.0
16.832,20.792,14.851,0.0,47.525,0.0,0.0,0.0,0.0,2559.0,0.0,0.550,0.540,0.400,111366144.0,10457088.0,229732352.0,1408311296.0,31880598.0,2102240.0,2.0,0.0,0.0,20-11 13:45:28,2768.0,1946.0,5.0,116.0,0.0,3.0,0.0
14.141,21.212,17.172,0.0,47.475,0.0,0.0,0.0,0.0,1749.0,0.0,0.550,0.540,0.400,111333376.0,10457088.0,229732352.0,1408344064.0,29894390.0,1971260.0,2.0,0.0,0.0,20-11 13:45:29,1963.0,1719.0,5.0,116.0,0.0,3.0,0.0
11.881,22.772,15.842,0.0,49.505,0.0,0.0,28672.0,0.0,1786.0,0.0,0.550,0.540,0.400,111398912.0,10457088.0,229732352.0,1408278528.0,30506749.0,2011590.0,2.0,0.0,0.0,20-11 13:45:30,1995.0,1705.0,5.0,116.0,0.0,3.0,0.0
18.367,19.388,17.347,0.0,44.898,0.0,0.0,0.0,0.0,1932.0,0.0,0.550,0.540,0.400,111235072.0,10457088.0,229732352.0,1408442368.0,30609258.0,2027294.0,0.0,0.0,0.0,20-11 13:45:31,2153.0,1765.0,5.0,116.0,0.0,3.0,0.0
15.842,21.782,15.842,0.0,46.535,0.0,0.0,0.0,0.0,1859.0,0.0,0.550,0.540,0.400,111398912.0,10457088.0,229732352.0,1408278528.0,30562053.0,2006908.0,2.0,0.0,0.0,20-11 13:45:32,2070.0,1746.0,5.0,116.0,0.0,3.0,0.0
13.861,18.812,21.782,0.0,45.545,0.0,0.0,0.0,0.0,1797.0,0.0,0.550,0.540,0.400,111202304.0,10457088.0,229732352.0,1408475136.0,28420927.0,1882534.0,0.0,0.0,0.0,20-11 13:45:33,2004.0,1789.0,5.0,116.0,0.0,3.0,0.0
16.0,18.0,14.0,1.0,51.0,0.0,0.0,28672.0,0.0,1918.0,0.0,0.550,0.540,0.400,111357952.0,10465280.0,229732352.0,1408311296.0,30867714.0,2026982.0,1.0,0.0,0.0,20-11 13:45:34,2136.0,1718.0,5.0,116.0,0.0,3.0,0.0
15.152,21.212,18.182,0.0,45.455,0.0,0.0,0.0,0.0,1853.0,0.0,0.590,0.550,0.410,111226880.0,10465280.0,229732352.0,1408442368.0,30257315.0,2003598.0,0.0,0.0,0.0,20-11 13:45:35,2075.0,1789.0,5.0,116.0,0.0,3.0,0.0
15.0,19.0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,1697.0,0.0,0.590,0.550,0.410,111325184.0,10465280.0,229732352.0,1408344064.0,29769746.0,1954590.0,2.0,0.0,0.0,20-11 13:45:36,1908.0,1606.0,5.0,116.0,0.0,3.0,0.0
11.881,23.762,16.832,0.0,47.525,0.0,0.0,0.0,0.0,2723.0,0.0,0.590,0.550,0.410,111325184.0,10465280.0,229732352.0,1408344064.0,30302456.0,1998196.0,2.0,0.0,0.0,20-11 13:45:37,2922.0,1829.0,5.0,116.0,0.0,3.0,0.0
13.131,23.232,18.182,0.0,45.455,0.0,0.0,0.0,0.0,2356.0,0.0,0.590,0.550,0.410,111190016.0,10465280.0,229736448.0,1408475136.0,30658850.0,2029128.0,1.0,0.0,0.0,20-11 13:45:38,2577.0,2012.0,5.0,116.0,0.0,3.0,0.0
13.0,20.0,19.0,0.0,48.0,0.0,0.0,0.0,0.0,1593.0,0.0,0.590,0.550,0.410,111353856.0,10465280.0,229736448.0,1408311296.0,29058263.0,1908508.0,2.0,0.0,0.0,20-11 13:45:39,1802.0,1646.0,5.0,116.0,0.0,3.0,0.0
15.0,22.0,18.0,0.0,45.0,0.0,0.0,12288.0,0.0,1401.0,0.0,0.590,0.550,0.410,111222784.0,10473472.0,229728256.0,1408442368.0,29007404.0,1917758.0,1.0,0.0,0.0,20-11 13:45:40,1620.0,1496.0,5.0,116.0,0.0,3.0,0.0
13.131,19.192,20.202,0.0,47.475,0.0,0.0,0.0,0.0,1639.0,0.0,0.620,0.560,0.410,111280128.0,10473472.0,229736448.0,1408376832.0,29630185.0,1948764.0,2.0,0.0,0.0,20-11 13:45:41,1854.0,1708.0,5.0,116.0,0.0,3.0,0.0
11.881,22.772,18.812,0.0,46.535,0.0,0.0,0.0,0.0,1725.0,0.0,0.620,0.560,0.410,111312896.0,10473472.0,229736448.0,1408344064.0,29365798.0,1936332.0,2.0,0.0,0.0,20-11 13:45:42,1935.0,1619.0,5.0,116.0,0.0,3.0,0.0
16.0,18.0,17.0,0.0,49.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.620,0.560,0.410,111312896.0,10473472.0,229736448.0,1408344064.0,29398423.0,1938478.0,2.0,0.0,0.0,20-11 13:45:43,1818.0,1616.0,5.0,116.0,0.0,3.0,0.0
