"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt42_rep3_w.csv",,,,"Date:","20 Nov 2017 14:09:32 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.982,6.394,85.533,0.923,2.168,0.0,54619.384,19030447.028,0.249,844.784,0.048,0.480,0.400,0.340,121470976.0,12488704.0,229896192.0,3238121472.0,0.0,0.0,0.0,0.0,4.432,20-11 14:09:32,1804.047,1699.956,3.0,86.0,0.0,86.0,0.0
6.468,10.945,78.109,0.0,4.478,0.0,0.0,0.0,0.0,1523.0,0.0,0.480,0.400,0.340,121487360.0,12488704.0,229900288.0,3238100992.0,558314.0,8466490.0,1.0,0.0,0.0,20-11 14:09:33,2548.0,2007.0,3.0,86.0,0.0,86.0,0.0
7.035,11.558,74.372,2.010,5.025,0.0,0.0,49152.0,0.0,1527.0,0.0,0.480,0.400,0.340,121638912.0,12496896.0,229892096.0,3237949440.0,585916.0,8859691.0,1.0,0.0,0.0,20-11 14:09:34,2603.0,2128.0,3.0,86.0,0.0,86.0,0.0
7.463,11.443,76.119,0.0,4.975,0.0,0.0,0.0,0.0,1537.0,0.0,0.480,0.400,0.340,121802752.0,12496896.0,229900288.0,3237777408.0,592872.0,8941556.0,2.0,0.0,0.0,20-11 14:09:35,2624.0,2170.0,3.0,86.0,0.0,86.0,0.0
7.035,11.055,77.387,0.0,4.523,0.0,0.0,0.0,0.0,1449.0,0.0,0.600,0.420,0.350,121720832.0,12496896.0,229900288.0,3237859328.0,597830.0,9094512.0,1.0,0.0,0.0,20-11 14:09:36,2461.0,1928.0,3.0,86.0,0.0,86.0,0.0
7.0,12.0,75.500,0.0,5.500,0.0,0.0,0.0,0.0,1500.0,0.0,0.600,0.420,0.350,121753600.0,12496896.0,229900288.0,3237826560.0,591984.0,8989724.0,1.0,0.0,0.0,20-11 14:09:37,2529.0,1955.0,3.0,86.0,0.0,86.0,0.0
7.500,11.500,76.500,0.0,4.500,0.0,0.0,0.0,0.0,1528.0,0.0,0.600,0.420,0.350,121647104.0,12496896.0,229900288.0,3237933056.0,605526.0,9128414.0,2.0,0.0,0.0,20-11 14:09:38,2536.0,1923.0,3.0,86.0,0.0,86.0,0.0
7.500,11.0,76.500,0.0,5.0,0.0,0.0,0.0,0.0,1553.0,0.0,0.600,0.420,0.350,121704448.0,12496896.0,229900288.0,3237875712.0,616478.0,9423645.0,0.0,0.0,0.0,20-11 14:09:39,2580.0,1945.0,3.0,86.0,0.0,86.0,0.0
7.960,12.438,72.637,1.493,5.473,0.0,0.0,12288.0,0.0,1405.0,0.0,0.600,0.420,0.350,121622528.0,12505088.0,229900288.0,3237949440.0,607080.0,9220877.0,2.0,0.0,0.0,20-11 14:09:40,2401.0,1823.0,3.0,86.0,0.0,86.0,0.0
7.035,11.055,76.884,0.0,5.025,0.0,0.0,0.0,0.0,1515.0,0.0,0.550,0.420,0.350,121774080.0,12505088.0,229900288.0,3237797888.0,622324.0,9404255.0,2.0,0.0,0.0,20-11 14:09:41,2543.0,1953.0,3.0,86.0,0.0,86.0,0.0
8.458,12.438,74.129,0.0,4.975,0.0,0.0,0.0,0.0,1655.0,0.0,0.550,0.420,0.350,121790464.0,12505088.0,229900288.0,3237781504.0,632018.0,9571991.0,2.0,0.0,0.0,20-11 14:09:42,2677.0,1996.0,3.0,86.0,0.0,86.0,0.0
7.035,11.558,75.879,0.0,5.528,0.0,0.0,0.0,0.0,1473.0,0.0,0.550,0.420,0.350,121839616.0,12505088.0,229900288.0,3237732352.0,606118.0,9231629.0,2.0,0.0,0.0,20-11 14:09:43,2508.0,1913.0,3.0,86.0,0.0,86.0,0.0
7.538,11.558,75.377,0.0,5.528,0.0,0.0,0.0,0.0,1643.0,0.0,0.550,0.420,0.350,121823232.0,12505088.0,229900288.0,3237748736.0,619410.0,9395902.0,0.0,0.0,0.0,20-11 14:09:44,2645.0,1942.0,3.0,86.0,0.0,86.0,0.0
7.463,11.443,75.124,0.995,4.975,0.0,0.0,12288.0,0.0,1521.0,0.0,0.550,0.420,0.350,121815040.0,12513280.0,229892096.0,3237756928.0,607006.0,9177241.0,0.0,0.0,0.0,20-11 14:09:45,2540.0,1959.0,3.0,86.0,0.0,86.0,0.0
7.463,11.940,75.124,0.0,5.473,0.0,0.0,0.0,0.0,1541.0,0.0,0.510,0.410,0.350,121815040.0,12513280.0,229900288.0,3237748736.0,612704.0,9272521.0,1.0,0.0,0.0,20-11 14:09:46,2606.0,2013.0,3.0,86.0,0.0,86.0,0.0
7.538,11.558,75.879,0.0,5.025,0.0,0.0,0.0,0.0,1556.0,0.0,0.510,0.410,0.350,121806848.0,12513280.0,229900288.0,3237756928.0,608724.0,9272562.0,1.0,0.0,0.0,20-11 14:09:47,2534.0,1869.0,3.0,86.0,0.0,87.0,0.0
8.0,11.500,75.500,0.0,5.0,0.0,0.0,0.0,0.0,1475.0,0.0,0.510,0.410,0.350,121716736.0,12513280.0,229900288.0,3237847040.0,617070.0,9321569.0,2.0,0.0,0.0,20-11 14:09:48,2481.0,1931.0,3.0,86.0,0.0,87.0,0.0
7.500,12.500,74.500,0.0,5.500,0.0,0.0,0.0,0.0,1444.0,0.0,0.510,0.410,0.350,121909248.0,12513280.0,229904384.0,3237650432.0,618624.0,9380032.0,3.0,0.0,0.0,20-11 14:09:49,2427.0,1823.0,3.0,86.0,0.0,87.0,0.0
7.538,11.558,75.377,0.0,5.528,0.0,0.0,0.0,0.0,1446.0,0.0,0.510,0.410,0.350,121901056.0,12513280.0,229904384.0,3237658624.0,608560.0,9265791.0,0.0,0.0,0.0,20-11 14:09:50,2443.0,1831.0,3.0,86.0,0.0,87.0,0.0
7.960,12.438,73.632,0.498,5.473,0.0,0.0,12288.0,0.0,1558.0,0.0,0.550,0.420,0.350,121933824.0,12521472.0,229896192.0,3237625856.0,619956.0,9401104.0,1.0,0.0,0.0,20-11 14:09:51,2566.0,1941.0,3.0,86.0,0.0,86.0,0.0
8.543,12.563,74.372,0.0,4.523,0.0,0.0,45056.0,0.0,1509.0,0.0,0.550,0.420,0.350,121950208.0,12521472.0,229904384.0,3237601280.0,613370.0,9301155.0,0.0,0.0,0.0,20-11 14:09:52,2521.0,1913.0,3.0,86.0,0.0,86.0,0.0
7.500,12.0,75.0,0.0,5.500,0.0,0.0,0.0,0.0,1481.0,0.0,0.550,0.420,0.350,121843712.0,12521472.0,229904384.0,3237707776.0,611668.0,9276108.0,0.0,0.0,0.0,20-11 14:09:53,2489.0,1925.0,3.0,86.0,0.0,86.0,0.0
