"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt32_rep1_w.csv",,,,"Date:","20 Nov 2017 13:59:23 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.600,5.884,86.494,1.071,1.951,0.0,66331.030,23110150.437,0.302,806.519,0.059,0.490,0.400,0.330,120086528.0,11718656.0,229769216.0,3240402944.0,0.0,0.0,0.0,0.0,4.492,20-11 13:59:23,1772.356,1731.396,3.0,66.0,0.0,59.0,0.0
5.500,10.0,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1406.0,0.0,0.490,0.400,0.330,120246272.0,11718656.0,229773312.0,3240239104.0,457156.0,6942925.0,0.0,0.0,0.0,20-11 13:59:24,2477.0,2028.0,3.0,66.0,0.0,59.0,0.0
6.965,9.950,77.612,0.498,4.975,0.0,0.0,69632.0,0.0,1541.0,0.0,0.490,0.400,0.330,120287232.0,11726848.0,229765120.0,3240198144.0,513388.0,7748517.0,1.0,1.0,0.0,20-11 13:59:25,2634.0,2136.0,3.0,66.0,0.0,59.0,0.0
6.533,10.050,78.392,0.503,4.523,0.0,0.0,4096.0,0.0,1433.0,0.0,0.450,0.400,0.330,120279040.0,11726848.0,229773312.0,3240198144.0,520352.0,7926935.0,0.0,0.0,0.0,20-11 13:59:26,2452.0,1941.0,3.0,66.0,0.0,59.0,0.0
6.0,10.0,80.0,0.0,4.0,0.0,0.0,0.0,0.0,1467.0,0.0,0.450,0.400,0.330,120188928.0,11726848.0,229773312.0,3240288256.0,506292.0,7666727.0,0.0,0.0,0.0,20-11 13:59:27,2515.0,2011.0,3.0,66.0,0.0,58.0,0.0
5.528,9.045,81.407,0.0,4.020,0.0,0.0,0.0,0.0,1241.0,0.0,0.450,0.400,0.330,120328192.0,11726848.0,229773312.0,3240148992.0,470402.0,7108674.0,1.0,0.0,0.0,20-11 13:59:28,2247.0,1893.0,3.0,66.0,0.0,58.0,0.0
6.0,10.0,79.500,0.0,4.500,0.0,0.0,0.0,0.0,1441.0,0.0,0.450,0.400,0.330,120262656.0,11726848.0,229773312.0,3240214528.0,510584.0,7742557.0,1.0,0.0,0.0,20-11 13:59:29,2485.0,1964.0,3.0,66.0,0.0,58.0,0.0
5.970,8.955,81.095,0.0,3.980,0.0,0.0,0.0,0.0,1222.0,0.0,0.450,0.400,0.330,120279040.0,11726848.0,229773312.0,3240198144.0,464260.0,7076242.0,0.0,0.0,0.0,20-11 13:59:30,2273.0,1945.0,3.0,66.0,0.0,58.0,0.0
5.528,9.045,79.397,1.508,4.523,0.0,0.0,12288.0,0.0,1347.0,0.0,0.410,0.390,0.320,120270848.0,11735040.0,229773312.0,3240198144.0,481576.0,7266998.0,1.0,0.0,0.0,20-11 13:59:31,2369.0,1897.0,3.0,66.0,0.0,58.0,0.0
5.970,8.955,81.592,0.0,3.483,0.0,0.0,0.0,0.0,1217.0,0.0,0.410,0.390,0.320,120340480.0,11735040.0,229773312.0,3240128512.0,457682.0,6963884.0,0.0,0.0,0.0,20-11 13:59:32,2226.0,1871.0,3.0,66.0,0.0,58.0,0.0
6.030,9.548,80.402,0.0,4.020,0.0,0.0,0.0,0.0,1367.0,0.0,0.410,0.390,0.320,120348672.0,11735040.0,229773312.0,3240120320.0,490078.0,7407354.0,2.0,0.0,0.0,20-11 13:59:33,2378.0,1945.0,3.0,66.0,0.0,58.0,0.0
5.500,9.0,81.0,0.0,4.500,0.0,0.0,0.0,0.0,1350.0,0.0,0.410,0.390,0.320,120389632.0,11735040.0,229773312.0,3240079360.0,478024.0,7284240.0,0.0,0.0,0.0,20-11 13:59:34,2369.0,2005.0,3.0,66.0,0.0,58.0,0.0
6.0,9.500,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1242.0,0.0,0.410,0.390,0.320,120397824.0,11735040.0,229773312.0,3240071168.0,480532.0,7240766.0,1.0,0.0,0.0,20-11 13:59:35,2258.0,1914.0,3.0,66.0,0.0,58.0,0.0
5.500,9.500,81.0,0.500,3.500,0.0,0.0,8192.0,0.0,1207.0,0.0,0.380,0.380,0.320,120446976.0,11743232.0,229765120.0,3240022016.0,461662.0,7044751.0,1.0,1.0,0.0,20-11 13:59:36,2210.0,1867.0,3.0,66.0,0.0,58.0,0.0
6.030,10.050,79.899,0.0,4.020,0.0,0.0,4096.0,0.0,1193.0,0.0,0.380,0.380,0.320,120422400.0,11743232.0,229773312.0,3240038400.0,472630.0,7168393.0,1.0,0.0,0.0,20-11 13:59:37,2177.0,1825.0,3.0,66.0,0.0,58.0,0.0
6.0,9.500,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.380,0.380,0.320,120422400.0,11743232.0,229773312.0,3240038400.0,470172.0,7128626.0,1.0,0.0,0.0,20-11 13:59:38,2287.0,1900.0,3.0,66.0,0.0,58.0,0.0
5.970,9.453,80.100,0.0,4.478,0.0,0.0,0.0,0.0,1323.0,0.0,0.380,0.380,0.320,120315904.0,11743232.0,229773312.0,3240144896.0,474250.0,7191026.0,1.0,0.0,0.0,20-11 13:59:39,2358.0,1959.0,3.0,66.0,0.0,58.0,0.0
5.528,10.050,80.402,0.0,4.020,0.0,0.0,0.0,0.0,1332.0,0.0,0.380,0.380,0.320,120520704.0,11743232.0,229777408.0,3239936000.0,489946.0,7394924.0,2.0,0.0,0.0,20-11 13:59:40,2360.0,1996.0,3.0,66.0,0.0,58.0,0.0
6.0,9.0,81.500,0.0,3.500,0.0,0.0,0.0,0.0,1249.0,0.0,0.350,0.380,0.320,120553472.0,11743232.0,229777408.0,3239903232.0,466332.0,7107141.0,1.0,0.0,0.0,20-11 13:59:41,2272.0,1937.0,3.0,66.0,0.0,58.0,0.0
5.473,9.950,80.100,0.0,4.478,0.0,0.0,0.0,0.0,1257.0,0.0,0.350,0.380,0.320,120545280.0,11743232.0,229777408.0,3239911424.0,489494.0,7422492.0,1.0,0.0,0.0,20-11 13:59:42,2266.0,1952.0,3.0,66.0,0.0,58.0,0.0
6.061,9.091,79.293,2.020,3.535,0.0,0.0,12288.0,0.0,1294.0,0.0,0.350,0.380,0.320,120504320.0,11751424.0,229777408.0,3239944192.0,498366.0,7484703.0,3.0,0.0,0.0,20-11 13:59:43,2303.0,1948.0,3.0,66.0,0.0,58.0,0.0
6.436,9.901,79.208,0.0,4.455,0.0,0.0,0.0,0.0,1326.0,0.0,0.350,0.380,0.320,120463360.0,11751424.0,229777408.0,3239985152.0,499418.0,7646156.0,2.0,0.0,0.0,20-11 13:59:44,2341.0,1923.0,3.0,66.0,0.0,58.0,0.0
5.528,9.045,81.910,0.0,3.518,0.0,0.0,49152.0,0.0,1368.0,0.0,0.350,0.380,0.320,120365056.0,11751424.0,229777408.0,3240083456.0,478262.0,7247122.0,1.0,0.0,0.0,20-11 13:59:45,2374.0,1888.0,3.0,66.0,0.0,59.0,0.0
6.468,9.950,79.104,0.0,4.478,0.0,0.0,0.0,0.0,1405.0,0.0,0.320,0.370,0.320,120422400.0,11751424.0,229777408.0,3240026112.0,499040.0,7498010.0,3.0,0.0,0.0,20-11 13:59:46,2392.0,1838.0,3.0,66.0,0.0,59.0,0.0
5.500,9.0,81.500,0.0,4.0,0.0,0.0,0.0,0.0,1388.0,0.0,0.320,0.370,0.320,120463360.0,11751424.0,229777408.0,3239985152.0,479208.0,7336361.0,1.0,0.0,0.0,20-11 13:59:47,2379.0,1904.0,3.0,66.0,0.0,59.0,0.0
6.500,10.0,77.500,2.0,4.0,0.0,0.0,12288.0,0.0,1415.0,0.0,0.320,0.370,0.320,120471552.0,11759616.0,229777408.0,3239968768.0,515616.0,7819114.0,1.0,0.0,0.0,20-11 13:59:48,2442.0,1983.0,3.0,66.0,0.0,59.0,0.0
5.025,9.045,81.910,0.0,4.020,0.0,0.0,0.0,0.0,1200.0,0.0,0.320,0.370,0.320,120463360.0,11759616.0,229777408.0,3239976960.0,464334.0,7041322.0,1.0,0.0,0.0,20-11 13:59:49,2221.0,1910.0,3.0,66.0,0.0,2.0,0.0
6.500,9.500,80.0,0.0,4.0,0.0,0.0,0.0,0.0,1217.0,0.0,0.320,0.370,0.320,120487936.0,11759616.0,229777408.0,3239952384.0,484684.0,7314072.0,2.0,0.0,0.0,20-11 13:59:50,2218.0,1863.0,3.0,66.0,0.0,2.0,0.0
6.0,10.0,79.500,0.0,4.500,0.0,0.0,0.0,0.0,1368.0,0.0,0.290,0.360,0.320,120512512.0,11759616.0,229777408.0,3239927808.0,512508.0,7795568.0,1.0,0.0,0.0,20-11 13:59:51,2366.0,1873.0,3.0,66.0,0.0,2.0,0.0
6.0,9.500,81.0,0.0,3.500,0.0,0.0,0.0,0.0,1230.0,0.0,0.290,0.360,0.320,120479744.0,11759616.0,229777408.0,3239960576.0,481798.0,7318104.0,1.0,0.0,0.0,20-11 13:59:52,2196.0,1777.0,3.0,66.0,0.0,2.0,0.0
6.0,10.0,80.0,0.0,4.0,0.0,0.0,0.0,0.0,1436.0,0.0,0.290,0.360,0.320,120496128.0,11759616.0,229777408.0,3239944192.0,490604.0,7403544.0,2.0,0.0,0.0,20-11 13:59:53,2470.0,2024.0,3.0,66.0,0.0,2.0,0.0
5.500,9.500,81.0,0.0,4.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.290,0.360,0.320,120520704.0,11759616.0,229777408.0,3239919616.0,485054.0,7391933.0,1.0,0.0,0.0,20-11 13:59:54,2323.0,1895.0,3.0,66.0,0.0,2.0,0.0
5.556,8.586,80.808,1.010,4.040,0.0,0.0,24576.0,0.0,1270.0,0.0,0.290,0.360,0.320,120528896.0,11767808.0,229777408.0,3239903232.0,479652.0,7202944.0,3.0,0.0,0.0,20-11 13:59:55,2272.0,1863.0,3.0,66.0,0.0,2.0,0.0
5.911,9.360,80.296,0.0,4.433,0.0,0.0,0.0,0.0,1296.0,0.0,0.270,0.360,0.310,120807424.0,11767808.0,229777408.0,3239624704.0,472400.0,7234479.0,1.0,0.0,0.0,20-11 13:59:56,2300.0,1888.0,3.0,66.0,0.0,2.0,0.0
7.035,11.055,77.387,0.0,4.523,0.0,0.0,0.0,0.0,1478.0,0.0,0.270,0.360,0.310,120700928.0,11767808.0,229777408.0,3239731200.0,556464.0,8438500.0,1.0,0.0,0.0,20-11 13:59:57,2498.0,2067.0,3.0,66.0,0.0,2.0,0.0
5.500,9.500,81.0,0.0,4.0,0.0,0.0,0.0,0.0,1279.0,0.0,0.270,0.360,0.310,120750080.0,11767808.0,229777408.0,3239682048.0,478098.0,7207780.0,3.0,0.0,0.0,20-11 13:59:58,2275.0,1848.0,3.0,66.0,0.0,2.0,0.0
6.0,9.500,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1415.0,0.0,0.270,0.360,0.310,120692736.0,11767808.0,229777408.0,3239739392.0,494600.0,7543088.0,1.0,0.0,0.0,20-11 13:59:59,2400.0,1926.0,3.0,66.0,0.0,2.0,0.0
6.030,10.050,79.397,0.0,4.523,0.0,0.0,0.0,0.0,1362.0,0.0,0.270,0.360,0.310,120741888.0,11767808.0,229777408.0,3239690240.0,502148.0,7614731.0,1.0,0.0,0.0,20-11 14:00:00,2368.0,1895.0,3.0,66.0,0.0,2.0,0.0
6.0,9.0,79.0,2.500,3.500,0.0,0.0,24576.0,0.0,1304.0,0.0,0.250,0.350,0.310,120762368.0,11776000.0,229781504.0,3239657472.0,480244.0,7247143.0,2.0,0.0,0.0,20-11 14:00:01,2311.0,1875.0,3.0,66.0,0.0,2.0,0.0
5.970,9.453,80.597,0.0,3.980,0.0,0.0,0.0,0.0,1344.0,0.0,0.250,0.350,0.310,120713216.0,11776000.0,229781504.0,3239706624.0,488976.0,7450704.0,0.0,0.0,0.0,20-11 14:00:02,2371.0,1961.0,3.0,66.0,0.0,2.0,0.0
6.030,9.548,80.402,0.0,4.020,0.0,0.0,0.0,0.0,1367.0,0.0,0.250,0.350,0.310,120680448.0,11776000.0,229781504.0,3239739392.0,478394.0,7254200.0,0.0,0.0,0.0,20-11 14:00:03,2393.0,1944.0,3.0,66.0,0.0,2.0,0.0
6.0,9.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.250,0.350,0.310,120688640.0,11776000.0,229781504.0,3239731200.0,465222.0,7055035.0,0.0,0.0,0.0,20-11 14:00:04,2337.0,1973.0,3.0,66.0,0.0,2.0,0.0
6.468,9.453,80.100,0.0,3.980,0.0,0.0,0.0,0.0,1246.0,0.0,0.250,0.350,0.310,120786944.0,11776000.0,229781504.0,3239632896.0,483796.0,7336493.0,1.0,0.0,0.0,20-11 14:00:05,2267.0,1966.0,3.0,66.0,0.0,2.0,0.0
6.0,9.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,1311.0,0.0,0.310,0.360,0.320,120705024.0,11776000.0,229781504.0,3239714816.0,472696.0,7138597.0,1.0,0.0,0.0,20-11 14:00:06,2306.0,1870.0,3.0,66.0,0.0,2.0,0.0
5.528,9.548,79.397,2.010,3.518,0.0,0.0,12288.0,0.0,1211.0,0.0,0.310,0.360,0.320,120721408.0,11784192.0,229781504.0,3239690240.0,459746.0,6945648.0,2.0,0.0,0.0,20-11 14:00:07,2222.0,1878.0,3.0,66.0,0.0,2.0,0.0
