"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier3_cpt19_rep1_w.csv",,,,"Date:","20 Nov 2017 13:41:22 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.770,8.094,79.600,2.506,4.030,0.0,110738.578,38604725.387,0.409,1345.525,0.098,0.170,0.360,0.380,110923776.0,10645504.0,229687296.0,3258331136.0,0.0,0.0,0.0,0.0,4.720,20-11 13:41:22,2593.899,3712.444,3.0,40.0,0.0,31.0,0.0
4.523,6.030,86.432,0.0,3.015,0.0,0.0,0.0,0.0,1215.0,0.0,0.170,0.360,0.380,110993408.0,10645504.0,229695488.0,3258253312.0,764782.0,11571453.0,2.0,0.0,0.0,20-11 13:41:23,2226.0,2690.0,3.0,40.0,0.0,31.0,0.0
5.528,7.538,82.412,0.0,4.523,0.0,0.0,0.0,0.0,1476.0,0.0,0.240,0.370,0.380,111239168.0,10645504.0,229695488.0,3258007552.0,923294.0,14012823.0,2.0,0.0,0.0,20-11 13:41:24,2543.0,2966.0,3.0,40.0,0.0,31.0,0.0
6.965,8.458,79.602,0.0,4.975,0.0,0.0,0.0,0.0,1597.0,0.0,0.240,0.370,0.380,111394816.0,10645504.0,229695488.0,3257851904.0,991584.0,15035049.0,3.0,0.0,0.0,20-11 13:41:25,2714.0,3217.0,3.0,40.0,0.0,31.0,0.0
7.538,9.548,74.874,1.005,7.035,0.0,0.0,53248.0,0.0,1739.0,0.0,0.240,0.370,0.380,111222784.0,10653696.0,229687296.0,3258023936.0,1091114.0,16544188.0,2.0,0.0,0.0,20-11 13:41:26,2885.0,3373.0,3.0,40.0,0.0,31.0,0.0
6.965,8.458,77.612,0.0,6.965,0.0,0.0,0.0,0.0,1761.0,0.0,0.240,0.370,0.380,111316992.0,10653696.0,229695488.0,3257921536.0,1094304.0,16618268.0,1.0,0.0,0.0,20-11 13:41:27,2893.0,3302.0,3.0,40.0,0.0,31.0,0.0
7.500,8.500,79.500,0.0,4.500,0.0,0.0,0.0,0.0,1845.0,0.0,0.240,0.370,0.380,111374336.0,10653696.0,229695488.0,3257864192.0,1128772.0,17110839.0,2.0,0.0,0.0,20-11 13:41:28,3046.0,3477.0,3.0,40.0,0.0,31.0,0.0
8.0,9.0,76.500,0.0,6.500,0.0,0.0,0.0,0.0,1599.0,0.0,0.240,0.370,0.380,111333376.0,10653696.0,229695488.0,3257905152.0,1076980.0,16340481.0,1.0,0.0,0.0,20-11 13:41:29,2677.0,3250.0,3.0,40.0,0.0,30.0,0.0
7.035,9.548,76.884,0.0,6.533,0.0,0.0,0.0,0.0,1743.0,0.0,0.300,0.380,0.380,111247360.0,10653696.0,229695488.0,3257991168.0,1089412.0,16521909.0,1.0,0.0,0.0,20-11 13:41:30,2844.0,3227.0,3.0,40.0,0.0,30.0,0.0
7.0,8.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,1573.0,0.0,0.300,0.380,0.380,111374336.0,10653696.0,229695488.0,3257864192.0,1050792.0,15937631.0,1.0,0.0,0.0,20-11 13:41:31,2616.0,3017.0,3.0,40.0,0.0,30.0,0.0
6.500,10.0,79.0,0.500,4.0,0.0,0.0,28672.0,0.0,1924.0,0.0,0.300,0.380,0.380,111296512.0,10661888.0,229695488.0,3257933824.0,1169628.0,17729025.0,1.0,0.0,0.0,20-11 13:41:32,3159.0,3553.0,3.0,40.0,0.0,30.0,0.0
7.035,8.543,79.899,0.0,4.523,0.0,0.0,0.0,0.0,1804.0,0.0,0.300,0.380,0.380,111398912.0,10661888.0,229695488.0,3257831424.0,1115386.0,16904676.0,2.0,0.0,0.0,20-11 13:41:33,2966.0,3325.0,3.0,40.0,0.0,30.0,0.0
6.965,8.955,78.109,0.0,5.970,0.0,0.0,0.0,0.0,1922.0,0.0,0.300,0.380,0.380,111480832.0,10661888.0,229695488.0,3257749504.0,1140168.0,17312100.0,1.0,0.0,0.0,20-11 13:41:34,3154.0,3485.0,3.0,40.0,0.0,30.0,0.0
6.500,9.0,78.500,0.0,6.0,0.0,0.0,0.0,0.0,1626.0,0.0,0.280,0.370,0.380,111366144.0,10661888.0,229695488.0,3257864192.0,1055298.0,15969529.0,3.0,0.0,0.0,20-11 13:41:35,2708.0,3138.0,3.0,40.0,0.0,30.0,0.0
7.0,9.0,79.0,0.0,5.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.280,0.370,0.380,111427584.0,10661888.0,229695488.0,3257802752.0,1157122.0,17584106.0,1.0,0.0,0.0,20-11 13:41:36,3130.0,3566.0,3.0,40.0,0.0,30.0,0.0
7.0,9.0,79.0,0.0,5.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.280,0.370,0.380,111366144.0,10661888.0,229695488.0,3257864192.0,1177628.0,17861142.0,0.0,0.0,0.0,20-11 13:41:37,3163.0,3574.0,3.0,40.0,0.0,30.0,0.0
6.533,8.543,79.397,1.005,4.523,0.0,0.0,12288.0,0.0,1776.0,0.0,0.280,0.370,0.380,111529984.0,10670080.0,229687296.0,3257700352.0,1117384.0,16925499.0,2.0,0.0,0.0,20-11 13:41:38,2935.0,3388.0,3.0,40.0,0.0,30.0,0.0
7.0,9.0,79.0,0.0,5.0,0.0,0.0,0.0,0.0,1867.0,0.0,0.280,0.370,0.380,111271936.0,10670080.0,229699584.0,3257946112.0,1144238.0,17373658.0,1.0,0.0,0.0,20-11 13:41:39,3079.0,3503.0,3.0,40.0,0.0,30.0,0.0
6.965,8.955,78.607,0.0,5.473,0.0,0.0,0.0,0.0,1571.0,0.0,0.250,0.370,0.380,111259648.0,10670080.0,229699584.0,3257958400.0,1073658.0,16284436.0,1.0,0.0,0.0,20-11 13:41:40,2639.0,3071.0,3.0,40.0,0.0,30.0,0.0
