"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt23_rep2_w.csv",,,,"Date:","20 Nov 2017 13:49:22 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
8.372,12.205,59.115,2.955,17.353,0.0,79221.855,18502452.236,0.430,1659.930,0.070,0.330,0.490,0.410,112021504.0,10694656.0,229740544.0,1407410176.0,0.0,0.0,0.000,0.0,3.073,20-11 13:49:22,1915.919,2160.146,5.0,140.0,0.0,3.0,0.0
13.0,19.0,25.0,0.0,43.0,0.0,0.0,0.0,0.0,1452.0,0.0,0.330,0.490,0.410,112054272.0,10694656.0,229740544.0,1407377408.0,28357800.0,1870356.0,2.0,0.0,0.0,20-11 13:49:23,1661.0,1392.0,5.0,140.0,0.0,3.0,0.0
15.152,19.192,18.182,0.0,47.475,0.0,0.0,0.0,0.0,1722.0,0.0,0.390,0.500,0.410,112054272.0,10694656.0,229740544.0,1407377408.0,30375937.0,2002932.0,2.0,0.0,0.0,20-11 13:49:24,1932.0,1669.0,5.0,140.0,0.0,2.0,0.0
15.0,18.0,14.0,0.0,53.0,0.0,0.0,0.0,0.0,1694.0,0.0,0.390,0.500,0.410,112087040.0,10694656.0,229740544.0,1407344640.0,31473293.0,2075304.0,2.0,0.0,0.0,20-11 13:49:25,1903.0,1585.0,5.0,140.0,0.0,2.0,0.0
14.141,18.182,16.162,0.0,51.515,0.0,0.0,0.0,0.0,1578.0,0.0,0.390,0.500,0.410,111988736.0,10694656.0,229740544.0,1407442944.0,30748054.0,2037712.0,0.0,0.0,0.0,20-11 13:49:26,1788.0,1514.0,5.0,140.0,0.0,2.0,0.0
16.667,19.608,11.765,0.0,51.961,0.0,0.0,8192.0,0.0,1709.0,0.0,0.390,0.500,0.410,112152576.0,10694656.0,229740544.0,1407279104.0,32590465.0,2138796.0,2.0,0.0,0.0,20-11 13:49:27,1918.0,1636.0,5.0,140.0,0.0,2.0,0.0
15.0,20.0,13.0,1.0,51.0,0.0,0.0,40960.0,0.0,1677.0,0.0,0.390,0.500,0.410,112119808.0,10702848.0,229732352.0,1407311872.0,32560288.0,2147118.0,1.0,0.0,0.0,20-11 13:49:28,1893.0,1492.0,5.0,140.0,0.0,2.0,0.0
13.0,21.0,13.0,0.0,53.0,0.0,0.0,0.0,0.0,1713.0,0.0,0.390,0.500,0.410,111890432.0,10702848.0,229732352.0,1407541248.0,33251276.0,2192594.0,1.0,0.0,0.0,20-11 13:49:29,1933.0,1519.0,5.0,140.0,0.0,2.0,0.0
16.162,16.162,12.121,0.0,55.556,0.0,0.0,0.0,0.0,1596.0,0.0,0.390,0.500,0.410,111915008.0,10702848.0,229740544.0,1407508480.0,31703772.0,2097356.0,1.0,0.0,0.0,20-11 13:49:30,1805.0,1513.0,5.0,140.0,0.0,2.0,0.0
15.842,19.802,12.871,0.0,51.485,0.0,0.0,0.0,0.0,1722.0,0.0,0.360,0.490,0.410,112078848.0,10702848.0,229740544.0,1407344640.0,32592166.0,2142348.0,2.0,0.0,0.0,20-11 13:49:31,1923.0,1574.0,5.0,140.0,0.0,2.0,0.0
14.286,21.429,11.224,0.0,53.061,0.0,0.0,0.0,0.0,1621.0,0.0,0.360,0.490,0.410,112046080.0,10702848.0,229740544.0,1407377408.0,32226224.0,2125032.0,2.0,0.0,0.0,20-11 13:49:32,1826.0,1578.0,5.0,140.0,0.0,2.0,0.0
