"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt64_rep1_r.csv",,,,"Date:","20 Nov 2017 15:26:23 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.178,10.848,63.567,1.173,17.234,0.0,22935.866,5359093.688,0.125,1211.327,0.020,0.150,0.130,0.140,117870592.0,17362944.0,229945344.0,1394688000.0,0.0,0.0,0.000,0.0,2.828,20-11 15:26:23,1467.330,1421.037,5.0,319.0,67.0,2.0,0.0
4.0,7.0,80.0,0.0,9.0,0.0,0.0,0.0,0.0,1181.0,0.0,0.150,0.130,0.140,118353920.0,17362944.0,229945344.0,1394204672.0,987744.0,13442844.0,0.0,0.0,0.0,20-11 15:26:24,1441.0,1114.0,5.0,386.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,16384.0,0.0,1037.0,0.0,0.150,0.130,0.140,118353920.0,17362944.0,229945344.0,1394204672.0,970336.0,13028000.0,0.0,0.0,0.0,20-11 15:26:25,1305.0,1066.0,5.0,386.0,0.0,2.0,0.0
2.020,6.061,85.859,0.0,6.061,0.0,0.0,0.0,0.0,1092.0,0.0,0.150,0.130,0.140,118329344.0,17362944.0,229945344.0,1394229248.0,962824.0,12856250.0,0.0,0.0,0.0,20-11 15:26:26,1359.0,1192.0,5.0,386.0,0.0,2.0,0.0
2.941,5.882,84.314,0.0,6.863,0.0,0.0,0.0,0.0,1094.0,0.0,0.150,0.130,0.140,118386688.0,17362944.0,229945344.0,1394171904.0,961762.0,12901699.0,1.0,0.0,0.0,20-11 15:26:27,1362.0,1161.0,5.0,386.0,0.0,2.0,0.0
2.020,5.051,84.848,3.030,5.051,0.0,0.0,32768.0,0.0,1095.0,0.0,0.140,0.130,0.140,118337536.0,17371136.0,229937152.0,1394221056.0,974700.0,13025702.0,0.0,0.0,0.0,20-11 15:26:28,1365.0,1208.0,5.0,386.0,0.0,2.0,0.0
2.020,6.061,86.869,0.0,5.051,0.0,0.0,0.0,0.0,1116.0,0.0,0.140,0.130,0.140,118321152.0,17371136.0,229945344.0,1394229248.0,959452.0,12855071.0,0.0,0.0,0.0,20-11 15:26:29,1383.0,1155.0,5.0,386.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1099.0,0.0,0.140,0.130,0.140,118345728.0,17371136.0,229945344.0,1394204672.0,951091.0,12768423.0,0.0,0.0,0.0,20-11 15:26:30,1367.0,1214.0,5.0,386.0,0.0,2.0,0.0
2.970,5.941,86.139,0.0,4.950,0.0,0.0,0.0,0.0,966.0,0.0,0.140,0.130,0.140,118337536.0,17371136.0,229945344.0,1394212864.0,949228.0,12700379.0,0.0,0.0,0.0,20-11 15:26:31,1233.0,1057.0,5.0,386.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.140,0.130,0.140,118321152.0,17371136.0,229945344.0,1394229248.0,966601.0,13031557.0,0.0,0.0,0.0,20-11 15:26:32,1391.0,1152.0,5.0,386.0,0.0,2.0,0.0
2.020,6.061,87.879,0.0,4.040,0.0,0.0,0.0,0.0,1095.0,0.0,0.130,0.120,0.140,118566912.0,17371136.0,229945344.0,1393983488.0,955166.0,12767536.0,0.0,0.0,0.0,20-11 15:26:33,1365.0,1238.0,5.0,386.0,0.0,2.0,0.0
2.970,4.950,83.168,3.960,4.950,0.0,0.0,12288.0,0.0,1124.0,0.0,0.130,0.120,0.140,118337536.0,17379328.0,229937152.0,1394212864.0,964440.0,12686392.0,0.0,0.0,0.0,20-11 15:26:34,1392.0,1167.0,5.0,386.0,0.0,2.0,0.0
2.020,6.061,86.869,0.0,5.051,0.0,0.0,0.0,0.0,1111.0,0.0,0.130,0.120,0.140,118312960.0,17379328.0,229945344.0,1394229248.0,944271.0,12624930.0,0.0,0.0,0.0,20-11 15:26:35,1380.0,1227.0,5.0,386.0,0.0,2.0,0.0
1.980,5.941,86.139,0.0,5.941,0.0,0.0,0.0,0.0,1134.0,0.0,0.130,0.120,0.140,118362112.0,17379328.0,229945344.0,1394180096.0,969718.0,12944740.0,0.0,0.0,0.0,20-11 15:26:36,1402.0,1126.0,5.0,386.0,0.0,2.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.130,0.120,0.140,118312960.0,17379328.0,229945344.0,1394229248.0,951182.0,12744980.0,0.0,0.0,0.0,20-11 15:26:37,1400.0,1190.0,5.0,386.0,0.0,2.0,0.0
2.0,5.0,87.0,0.0,6.0,0.0,0.0,0.0,0.0,1057.0,0.0,0.120,0.120,0.140,118362112.0,17379328.0,229945344.0,1394180096.0,953611.0,12812574.0,0.0,0.0,0.0,20-11 15:26:38,1327.0,1012.0,5.0,386.0,0.0,2.0,0.0
3.0,6.0,85.0,0.0,6.0,0.0,0.0,0.0,0.0,1186.0,0.0,0.120,0.120,0.140,118362112.0,17379328.0,229945344.0,1394180096.0,975636.0,12954898.0,0.0,0.0,0.0,20-11 15:26:39,1456.0,1224.0,5.0,386.0,0.0,2.0,0.0
2.0,5.0,85.0,3.0,5.0,0.0,0.0,12288.0,0.0,1195.0,0.0,0.120,0.120,0.140,118353920.0,17387520.0,229945344.0,1394180096.0,949346.0,12717898.0,0.0,0.0,0.0,20-11 15:26:40,1463.0,1350.0,5.0,386.0,0.0,2.0,0.0
