"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier3_cpt14_rep3_w.csv",,,,"Date:","20 Nov 2017 13:39:23 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.758,8.115,79.360,2.671,4.096,0.0,119028.916,41494539.034,0.440,1354.829,0.105,0.510,0.470,0.410,112381952.0,10493952.0,229666816.0,3257044992.0,0.0,0.0,0.0,0.0,4.753,20-11 13:39:23,2614.865,3781.625,3.0,30.0,0.0,31.0,1.0
4.0,5.500,88.0,0.0,2.500,0.0,0.0,8192.0,0.0,1065.0,0.0,0.510,0.470,0.410,111837184.0,10493952.0,229670912.0,3257585664.0,683669.0,10366296.0,0.0,0.0,0.0,20-11 13:39:24,2179.0,2676.0,3.0,30.0,0.0,31.0,0.0
4.500,5.500,87.0,0.0,3.0,0.0,0.0,0.0,0.0,1117.0,0.0,0.510,0.470,0.410,112001024.0,10493952.0,229670912.0,3257421824.0,740576.0,11231228.0,0.0,0.0,0.0,20-11 13:39:25,2282.0,2975.0,3.0,30.0,0.0,31.0,0.0
5.500,8.500,82.500,0.0,3.500,0.0,0.0,0.0,0.0,1464.0,0.0,0.510,0.470,0.410,111869952.0,10493952.0,229670912.0,3257552896.0,883026.0,13375472.0,1.0,0.0,0.0,20-11 13:39:26,2746.0,3486.0,3.0,30.0,0.0,31.0,0.0
6.533,8.040,80.402,1.005,4.020,0.0,0.0,40960.0,0.0,1705.0,0.0,0.470,0.460,0.400,111861760.0,10502144.0,229670912.0,3257552896.0,1005213.0,15227736.0,2.0,0.0,0.0,20-11 13:39:27,2996.0,3751.0,3.0,30.0,0.0,30.0,0.0
6.468,8.458,81.095,0.0,3.980,0.0,0.0,0.0,0.0,1686.0,0.0,0.470,0.460,0.400,112021504.0,10502144.0,229670912.0,3257393152.0,1019926.0,15499245.0,0.0,0.0,0.0,20-11 13:39:28,2936.0,3740.0,3.0,30.0,0.0,30.0,0.0
7.538,8.040,78.894,0.0,5.528,0.0,0.0,12288.0,0.0,1598.0,0.0,0.470,0.460,0.400,111955968.0,10502144.0,229670912.0,3257458688.0,1010010.0,15317999.0,0.0,0.0,0.0,20-11 13:39:29,2765.0,3647.0,3.0,30.0,0.0,30.0,0.0
5.500,7.500,83.500,0.0,3.500,0.0,0.0,0.0,0.0,1451.0,0.0,0.470,0.460,0.400,112279552.0,10502144.0,229670912.0,3257135104.0,977458.0,14824800.0,0.0,0.0,0.0,20-11 13:39:30,2580.0,3397.0,3.0,30.0,0.0,30.0,0.0
5.970,7.463,83.085,0.0,3.483,0.0,0.0,0.0,0.0,1622.0,0.0,0.470,0.460,0.400,112242688.0,10502144.0,229670912.0,3257171968.0,992990.0,15059845.0,0.0,0.0,0.0,20-11 13:39:31,2988.0,3695.0,3.0,30.0,0.0,30.0,0.0
