"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt32_rep3_r.csv",,,,"Date:","20 Nov 2017 15:11:44 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
7.649,11.413,60.793,1.256,18.889,0.0,25690.401,6002277.908,0.140,1262.309,0.023,0.110,0.130,0.170,117248000.0,16297984.0,229908480.0,1396412416.0,0.0,0.0,0.0,0.0,2.845,20-11 15:11:44,1516.298,1484.015,5.0,194.0,0.0,3.0,0.0
1.980,4.950,87.129,0.0,5.941,0.0,0.0,0.0,0.0,1032.0,0.0,0.110,0.130,0.170,117239808.0,16297984.0,229916672.0,1396412416.0,924656.0,12377628.0,1.0,0.0,0.0,20-11 15:11:45,1304.0,1131.0,5.0,194.0,0.0,3.0,0.0
2.0,6.0,88.0,0.0,4.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.260,0.160,0.180,117272576.0,16297984.0,229916672.0,1396379648.0,933957.0,12484169.0,1.0,0.0,0.0,20-11 15:11:46,1378.0,1240.0,5.0,194.0,0.0,2.0,0.0
2.0,5.0,90.0,0.0,3.0,0.0,0.0,0.0,0.0,1211.0,0.0,0.260,0.160,0.180,117305344.0,16297984.0,229916672.0,1396346880.0,933412.0,12479770.0,2.0,0.0,0.0,20-11 15:11:47,1482.0,1333.0,5.0,194.0,0.0,2.0,0.0
2.0,5.0,86.0,3.0,4.0,0.0,0.0,40960.0,0.0,1069.0,0.0,0.260,0.160,0.180,117231616.0,16306176.0,229916672.0,1396412416.0,940706.0,12535152.0,1.0,0.0,0.0,20-11 15:11:48,1334.0,1160.0,5.0,194.0,0.0,2.0,0.0
3.0,6.0,86.0,0.0,5.0,0.0,0.0,0.0,0.0,1067.0,0.0,0.260,0.160,0.180,117264384.0,16306176.0,229916672.0,1396379648.0,924390.0,12512150.0,1.0,0.0,0.0,20-11 15:11:49,1333.0,1159.0,5.0,194.0,0.0,2.0,0.0
2.0,5.0,88.0,0.0,5.0,0.0,0.0,0.0,0.0,1068.0,0.0,0.260,0.160,0.180,117231616.0,16306176.0,229916672.0,1396412416.0,950499.0,12688945.0,1.0,0.0,0.0,20-11 15:11:50,1340.0,1083.0,5.0,194.0,0.0,2.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.240,0.160,0.180,117264384.0,16306176.0,229916672.0,1396379648.0,929233.0,12495515.0,0.0,0.0,0.0,20-11 15:11:51,1446.0,1307.0,5.0,194.0,0.0,2.0,0.0
2.0,5.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,1413.0,0.0,0.240,0.160,0.180,117264384.0,16306176.0,229916672.0,1396379648.0,937611.0,12499623.0,1.0,0.0,0.0,20-11 15:11:52,1686.0,1363.0,5.0,194.0,0.0,2.0,0.0
