"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms1",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier1_cpt5_rep1_r.csv",,,,"Date:","20 Nov 2017 14:30:13 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.729,5.912,86.526,1.047,1.786,0.0,39587.301,13770854.392,0.170,883.763,0.035,0.240,0.160,0.240,116776960.0,14610432.0,230346752.0,3247853568.0,0.0,0.0,0.0,0.0,4.242,20-11 14:30:13,1748.131,1743.681,3.0,12.0,0.0,4.0,0.0
2.488,3.483,93.035,0.0,0.995,0.0,0.0,0.0,0.0,809.0,0.0,0.240,0.160,0.240,116781056.0,14610432.0,230350848.0,3247845376.0,2984058.0,223577.0,1.0,0.0,0.0,20-11 14:30:14,1870.0,2327.0,3.0,12.0,0.0,4.0,0.0
2.0,3.0,92.500,1.500,1.0,0.0,0.0,45056.0,0.0,744.0,0.0,0.240,0.160,0.240,116805632.0,14618624.0,230350848.0,3247812608.0,2857096.0,213808.0,1.0,0.0,0.0,20-11 14:30:15,1708.0,2152.0,3.0,12.0,0.0,4.0,0.0
2.500,2.500,93.500,0.0,1.500,0.0,0.0,0.0,0.0,728.0,0.0,0.240,0.160,0.240,116772864.0,14618624.0,230350848.0,3247845376.0,2867683.0,215696.0,1.0,0.0,0.0,20-11 14:30:16,1677.0,2110.0,3.0,12.0,0.0,5.0,0.0
2.010,3.015,93.970,0.0,1.005,0.0,0.0,40960.0,0.0,705.0,0.0,0.240,0.160,0.240,116740096.0,14618624.0,230350848.0,3247878144.0,2690790.0,201419.0,1.0,0.0,0.0,20-11 14:30:17,1621.0,2064.0,3.0,12.0,0.0,5.0,0.0
1.990,2.985,93.532,0.0,1.493,0.0,0.0,0.0,0.0,635.0,0.0,0.300,0.180,0.240,116772864.0,14618624.0,230350848.0,3247845376.0,2705307.0,202421.0,1.0,0.0,0.0,20-11 14:30:18,1562.0,2058.0,3.0,12.0,0.0,5.0,0.0
2.010,3.015,93.970,0.0,1.005,0.0,0.0,0.0,0.0,664.0,0.0,0.300,0.180,0.240,116903936.0,14618624.0,230350848.0,3247714304.0,2794202.0,209155.0,1.0,0.0,0.0,20-11 14:30:19,1591.0,2082.0,3.0,12.0,0.0,5.0,0.0
2.985,3.980,89.552,1.493,1.990,0.0,0.0,12288.0,0.0,842.0,0.0,0.300,0.180,0.240,116961280.0,14626816.0,230350848.0,3247648768.0,2685123.0,200951.0,0.0,0.0,0.0,20-11 14:30:20,1836.0,2264.0,3.0,12.0,0.0,5.0,0.0
4.0,3.500,91.0,0.0,1.500,0.0,0.0,0.0,0.0,773.0,0.0,0.300,0.180,0.240,116862976.0,14626816.0,230350848.0,3247747072.0,2683959.0,200835.0,1.0,0.0,0.0,20-11 14:30:21,1693.0,2105.0,3.0,12.0,0.0,5.0,0.0
