"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier3_cpt5_rep1_r.csv",,,,"Date:","20 Nov 2017 14:30:13 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.830,7.781,81.563,1.078,3.747,0.0,40731.281,14183171.384,0.150,1275.516,0.036,0.240,0.300,0.360,112574464.0,14311424.0,230572032.0,3252129792.0,0.0,0.0,0.0,0.0,4.369,20-11 14:30:13,2363.840,2930.029,3.0,12.0,0.0,4.0,0.0
4.478,5.473,86.567,0.0,3.483,0.0,0.0,0.0,0.0,1413.0,0.0,0.240,0.300,0.360,112607232.0,14311424.0,230576128.0,3252092928.0,7406546.0,553732.0,0.0,0.0,0.0,20-11 14:30:14,2253.0,3350.0,3.0,12.0,0.0,4.0,0.0
3.518,5.025,89.447,0.0,2.010,0.0,0.0,20480.0,0.0,1299.0,0.0,0.220,0.300,0.360,112607232.0,14311424.0,230576128.0,3252092928.0,7298753.0,545385.0,1.0,0.0,0.0,20-11 14:30:15,2228.0,3344.0,3.0,12.0,0.0,4.0,0.0
4.0,4.500,88.500,0.0,3.0,0.0,0.0,0.0,0.0,1391.0,0.0,0.220,0.300,0.360,112607232.0,14311424.0,230576128.0,3252092928.0,7560676.0,564919.0,1.0,0.0,0.0,20-11 14:30:16,2259.0,3450.0,3.0,12.0,0.0,4.0,0.0
5.473,6.468,82.587,1.493,3.980,0.0,0.0,49152.0,0.0,1334.0,0.0,0.220,0.300,0.360,112705536.0,14319616.0,230567936.0,3251994624.0,7498547.0,560059.0,1.0,0.0,0.0,20-11 14:30:17,2353.0,3506.0,3.0,12.0,0.0,4.0,0.0
4.020,4.523,88.945,0.0,2.513,0.0,0.0,0.0,0.0,1388.0,0.0,0.220,0.300,0.360,112726016.0,14319616.0,230576128.0,3251965952.0,7639680.0,571918.0,1.0,0.0,0.0,20-11 14:30:18,2617.0,3802.0,3.0,12.0,0.0,5.0,0.0
4.975,4.975,87.562,0.0,2.488,0.0,0.0,0.0,0.0,1340.0,0.0,0.220,0.300,0.360,112726016.0,14319616.0,230576128.0,3251965952.0,7585232.0,566665.0,1.0,0.0,0.0,20-11 14:30:19,2462.0,3624.0,3.0,12.0,0.0,5.0,0.0
4.020,5.025,88.945,0.0,2.010,0.0,0.0,0.0,0.0,1810.0,0.0,0.200,0.290,0.350,112726016.0,14319616.0,230576128.0,3251965952.0,7681929.0,573587.0,1.0,0.0,0.0,20-11 14:30:20,3054.0,4206.0,3.0,12.0,0.0,5.0,0.0
4.0,5.0,88.500,0.0,2.500,0.0,0.0,0.0,0.0,1622.0,0.0,0.200,0.290,0.350,112627712.0,14319616.0,230576128.0,3252064256.0,7758485.0,580024.0,1.0,0.0,0.0,20-11 14:30:21,2612.0,3738.0,3.0,12.0,0.0,5.0,0.0
3.500,4.500,90.0,0.0,2.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.200,0.290,0.350,112726016.0,14319616.0,230576128.0,3251965952.0,7452681.0,556835.0,1.0,0.0,0.0,20-11 14:30:22,2234.0,3450.0,3.0,12.0,0.0,5.0,0.0
4.0,5.500,84.500,3.0,3.0,0.0,0.0,12288.0,0.0,1344.0,0.0,0.200,0.290,0.350,112783360.0,14327808.0,230576128.0,3251900416.0,7409872.0,553609.0,1.0,0.0,0.0,20-11 14:30:23,2319.0,3458.0,3.0,12.0,0.0,5.0,0.0
4.0,5.0,88.500,0.0,2.500,0.0,0.0,0.0,0.0,1336.0,0.0,0.200,0.290,0.350,112816128.0,14327808.0,230576128.0,3251867648.0,7739250.0,578204.0,1.0,0.0,0.0,20-11 14:30:24,2567.0,3880.0,3.0,12.0,0.0,5.0,0.0
4.0,4.500,89.500,0.0,2.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.270,0.310,0.360,112848896.0,14327808.0,230576128.0,3251834880.0,7399887.0,552917.0,1.0,0.0,0.0,20-11 14:30:25,2407.0,3576.0,3.0,12.0,0.0,5.0,0.0
4.500,5.0,88.0,0.0,2.500,0.0,0.0,0.0,0.0,1310.0,0.0,0.270,0.310,0.360,112877568.0,14327808.0,230576128.0,3251806208.0,7595326.0,567398.0,1.0,0.0,0.0,20-11 14:30:26,2448.0,3658.0,3.0,12.0,0.0,5.0,0.0
4.500,4.500,88.0,0.0,3.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.270,0.310,0.360,112848896.0,14327808.0,230576128.0,3251834880.0,7511164.0,561238.0,1.0,0.0,0.0,20-11 14:30:27,2360.0,3538.0,3.0,12.0,0.0,5.0,0.0
4.020,5.025,88.945,0.0,2.010,0.0,0.0,0.0,0.0,1348.0,0.0,0.270,0.310,0.360,112685056.0,14327808.0,230576128.0,3251998720.0,7478542.0,558774.0,1.0,0.0,0.0,20-11 14:30:28,2450.0,3572.0,3.0,12.0,0.0,4.0,0.0
3.980,4.478,87.562,0.995,2.985,0.0,0.0,12288.0,0.0,1355.0,0.0,0.270,0.310,0.360,112709632.0,14336000.0,230576128.0,3251965952.0,7310940.0,546131.0,1.0,0.0,0.0,20-11 14:30:29,2310.0,3418.0,3.0,12.0,0.0,4.0,0.0
4.020,4.523,89.447,0.0,2.010,0.0,0.0,0.0,0.0,1357.0,0.0,0.250,0.300,0.350,112709632.0,14336000.0,230576128.0,3251965952.0,7543776.0,563684.0,1.0,0.0,0.0,20-11 14:30:30,2505.0,3666.0,3.0,12.0,0.0,4.0,0.0
4.0,4.500,89.500,0.0,2.0,0.0,0.0,0.0,0.0,1372.0,0.0,0.250,0.300,0.350,112672768.0,14336000.0,230580224.0,3251998720.0,7559410.0,564766.0,1.0,0.0,0.0,20-11 14:30:31,2465.0,3626.0,3.0,12.0,0.0,4.0,0.0
5.500,5.500,86.0,0.0,3.0,0.0,0.0,0.0,0.0,1271.0,0.0,0.250,0.300,0.350,112832512.0,14336000.0,230580224.0,3251838976.0,7634809.0,570480.0,1.0,0.0,0.0,20-11 14:30:32,2470.0,3724.0,3.0,12.0,0.0,4.0,0.0
4.500,5.500,87.0,0.0,3.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.250,0.300,0.350,112799744.0,14336000.0,230580224.0,3251871744.0,7589718.0,566991.0,1.0,0.0,0.0,20-11 14:30:33,2495.0,3678.0,3.0,12.0,0.0,4.0,0.0
4.0,5.0,88.0,0.0,3.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.250,0.300,0.350,112963584.0,14336000.0,230580224.0,3251707904.0,7603420.0,567948.0,2.0,0.0,0.0,20-11 14:30:34,2461.0,3650.0,3.0,12.0,0.0,4.0,0.0
3.980,4.478,88.557,0.995,1.990,0.0,0.0,12288.0,0.0,1270.0,0.0,0.230,0.300,0.350,112603136.0,14344192.0,230572032.0,3252068352.0,7525716.0,562261.0,1.0,0.0,0.0,20-11 14:30:35,2478.0,3680.0,3.0,12.0,0.0,2.0,0.0
3.015,4.020,90.955,0.0,2.010,0.0,0.0,0.0,0.0,1272.0,0.0,0.230,0.300,0.350,112635904.0,14344192.0,230580224.0,3252027392.0,7331287.0,547760.0,1.0,0.0,0.0,20-11 14:30:36,2386.0,3553.0,3.0,12.0,0.0,2.0,0.0
4.0,4.500,89.500,0.0,2.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.230,0.300,0.350,112537600.0,14344192.0,230580224.0,3252125696.0,7481885.0,558996.0,1.0,0.0,0.0,20-11 14:30:37,2465.0,3675.0,3.0,12.0,0.0,2.0,0.0
3.980,4.478,89.552,0.0,1.990,0.0,0.0,0.0,0.0,1241.0,0.0,0.230,0.300,0.350,112697344.0,14344192.0,230580224.0,3251965952.0,7476257.0,558569.0,1.0,0.0,0.0,20-11 14:30:38,2386.0,3611.0,3.0,12.0,0.0,2.0,0.0
3.535,4.040,90.404,0.0,2.020,0.0,0.0,0.0,0.0,1181.0,0.0,0.230,0.300,0.350,112697344.0,14344192.0,230580224.0,3251965952.0,7385285.0,551839.0,1.0,0.0,0.0,20-11 14:30:39,2396.0,3637.0,3.0,12.0,0.0,2.0,0.0
3.465,4.455,89.604,0.0,2.475,0.0,0.0,0.0,0.0,1209.0,0.0,0.210,0.290,0.350,112738304.0,14344192.0,230580224.0,3251924992.0,7370585.0,550655.0,1.0,0.0,0.0,20-11 14:30:40,2360.0,3593.0,3.0,12.0,0.0,2.0,0.0
3.518,4.020,89.447,1.508,1.508,0.0,0.0,12288.0,0.0,1314.0,0.0,0.210,0.290,0.350,112693248.0,14352384.0,230580224.0,3251961856.0,7526870.0,562383.0,1.0,0.0,0.0,20-11 14:30:41,2491.0,3654.0,3.0,12.0,0.0,2.0,0.0
3.500,4.0,90.500,0.0,2.0,0.0,0.0,0.0,0.0,1234.0,0.0,0.210,0.290,0.350,112689152.0,14352384.0,230580224.0,3251965952.0,7455910.0,556939.0,1.0,0.0,0.0,20-11 14:30:42,2320.0,3578.0,3.0,12.0,0.0,2.0,0.0
3.518,4.523,89.950,0.0,2.010,0.0,0.0,0.0,0.0,1219.0,0.0,0.210,0.290,0.350,112721920.0,14352384.0,230580224.0,3251933184.0,7404759.0,554295.0,1.0,0.0,0.0,20-11 14:30:43,2418.0,3645.0,3.0,12.0,0.0,3.0,0.0
3.500,4.500,90.0,0.0,2.0,0.0,0.0,0.0,0.0,1181.0,0.0,0.210,0.290,0.350,112787456.0,14352384.0,230580224.0,3251867648.0,7208949.0,538779.0,1.0,0.0,0.0,20-11 14:30:44,2326.0,3520.0,3.0,12.0,0.0,3.0,0.0
3.980,4.478,89.552,0.0,1.990,0.0,0.0,12288.0,0.0,1220.0,0.0,0.190,0.290,0.350,112689152.0,14352384.0,230580224.0,3251965952.0,7168273.0,535545.0,1.0,0.0,0.0,20-11 14:30:45,2369.0,3515.0,3.0,12.0,0.0,3.0,0.0
4.0,5.0,88.500,0.0,2.500,0.0,0.0,0.0,0.0,1372.0,0.0,0.190,0.290,0.350,112660480.0,14352384.0,230580224.0,3251994624.0,7715646.0,576437.0,1.0,0.0,0.0,20-11 14:30:46,2553.0,3750.0,3.0,12.0,0.0,3.0,0.0
4.478,4.975,86.567,1.493,2.488,0.0,0.0,24576.0,0.0,1331.0,0.0,0.190,0.290,0.350,112529408.0,14360576.0,230572032.0,3252125696.0,7684047.0,573962.0,1.0,0.0,0.0,20-11 14:30:47,2564.0,3760.0,3.0,12.0,0.0,3.0,0.0
4.500,5.500,87.500,0.0,2.500,0.0,0.0,0.0,0.0,1302.0,0.0,0.190,0.290,0.350,112521216.0,14360576.0,230580224.0,3252125696.0,7424584.0,554736.0,1.0,0.0,0.0,20-11 14:30:48,2496.0,3624.0,3.0,12.0,0.0,3.0,0.0
4.523,5.025,87.940,0.0,2.513,0.0,0.0,0.0,0.0,1359.0,0.0,0.190,0.290,0.350,112553984.0,14360576.0,230580224.0,3252092928.0,7730096.0,577367.0,1.0,0.0,0.0,20-11 14:30:49,2583.0,3812.0,3.0,12.0,0.0,3.0,0.0
4.020,5.025,88.945,0.0,2.010,0.0,0.0,40960.0,0.0,1333.0,0.0,0.180,0.280,0.350,112713728.0,14360576.0,230580224.0,3251933184.0,7554870.0,564383.0,1.0,0.0,0.0,20-11 14:30:50,2513.0,3736.0,3.0,12.0,0.0,2.0,0.0
