"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt64_rep2_w.csv",,,,"Date:","20 Nov 2017 14:19:48 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.488,7.069,84.166,0.814,2.463,0.0,46407.448,16148855.643,0.211,904.339,0.041,0.400,0.480,0.420,121667584.0,13266944.0,230281216.0,3236761600.0,0.0,0.0,0.001,0.0,4.396,20-11 14:19:48,1860.816,1685.051,3.0,130.0,0.0,130.0,0.0
9.950,14.428,69.154,0.0,6.468,0.0,0.0,0.0,0.0,1793.0,0.0,0.400,0.480,0.420,121909248.0,13266944.0,230285312.0,3236515840.0,698634.0,10649792.0,0.0,0.0,0.0,20-11 14:19:50,2892.0,2282.0,3.0,130.0,0.0,131.0,0.0
9.0,14.500,70.0,0.0,6.500,0.0,0.0,0.0,0.0,1891.0,0.0,0.400,0.480,0.420,121999360.0,13266944.0,230285312.0,3236425728.0,738874.0,11209549.0,0.0,0.0,0.0,20-11 14:19:51,2939.0,2124.0,3.0,130.0,0.0,131.0,0.0
10.945,14.925,65.174,1.990,6.965,0.0,0.0,49152.0,0.0,1966.0,0.0,0.400,0.480,0.420,121892864.0,13275136.0,230285312.0,3236524032.0,773580.0,11690310.0,1.0,0.0,0.0,20-11 14:19:52,3033.0,2154.0,3.0,130.0,0.0,131.0,0.0
9.548,15.578,68.342,0.0,6.533,0.0,0.0,0.0,0.0,1845.0,0.0,0.440,0.490,0.430,121860096.0,13275136.0,230285312.0,3236556800.0,732806.0,11132773.0,2.0,0.0,0.0,20-11 14:19:52,2876.0,2083.0,3.0,130.0,0.0,131.0,0.0
10.0,14.500,69.0,0.0,6.500,0.0,0.0,0.0,0.0,1937.0,0.0,0.440,0.490,0.430,121987072.0,13275136.0,230285312.0,3236429824.0,784754.0,11873383.0,1.0,0.0,0.0,20-11 14:19:53,2978.0,2029.0,3.0,130.0,0.0,130.0,0.0
9.548,15.075,68.844,0.0,6.533,0.0,0.0,0.0,0.0,1941.0,0.0,0.440,0.490,0.430,122109952.0,13275136.0,230285312.0,3236306944.0,749530.0,11355854.0,2.0,0.0,0.0,20-11 14:19:54,2965.0,1939.0,3.0,130.0,0.0,130.0,0.0
9.453,13.930,70.149,0.0,6.468,0.0,0.0,0.0,0.0,1837.0,0.0,0.440,0.490,0.430,121954304.0,13275136.0,230285312.0,3236462592.0,700394.0,10594416.0,2.0,0.0,0.0,20-11 14:19:55,2878.0,2023.0,3.0,130.0,0.0,130.0,0.0
9.0,13.500,71.500,0.0,6.0,0.0,0.0,0.0,0.0,1826.0,0.0,0.440,0.490,0.430,121946112.0,13275136.0,230285312.0,3236470784.0,719264.0,10926206.0,1.0,0.0,0.0,20-11 14:19:56,2847.0,1936.0,3.0,130.0,0.0,130.0,0.0
9.0,14.500,69.500,0.500,6.500,0.0,0.0,12288.0,0.0,1815.0,0.0,0.490,0.500,0.430,122003456.0,13283328.0,230285312.0,3236405248.0,706980.0,10706098.0,3.0,0.0,0.0,20-11 14:19:57,2833.0,1983.0,3.0,130.0,0.0,130.0,0.0
8.500,13.0,73.0,0.0,5.500,0.0,0.0,0.0,0.0,1755.0,0.0,0.490,0.500,0.430,122105856.0,13283328.0,230285312.0,3236302848.0,694030.0,10611605.0,0.0,0.0,0.0,20-11 14:19:58,2797.0,1988.0,3.0,130.0,0.0,130.0,0.0
8.586,13.131,73.232,0.0,5.051,0.0,0.0,0.0,0.0,1828.0,0.0,0.490,0.500,0.430,122171392.0,13283328.0,230285312.0,3236237312.0,676048.0,10252846.0,0.0,0.0,0.0,20-11 14:19:59,2873.0,2010.0,3.0,130.0,0.0,130.0,0.0
8.955,12.935,72.139,0.0,5.970,0.0,0.0,0.0,0.0,1741.0,0.0,0.490,0.500,0.430,122073088.0,13283328.0,230285312.0,3236335616.0,682708.0,10328586.0,2.0,0.0,0.0,20-11 14:20:00,2766.0,2024.0,3.0,130.0,0.0,130.0,0.0
8.500,14.0,72.0,0.0,5.500,0.0,0.0,0.0,0.0,1681.0,0.0,0.490,0.500,0.430,122081280.0,13283328.0,230285312.0,3236327424.0,741612.0,11270686.0,0.0,0.0,0.0,20-11 14:20:01,2756.0,2128.0,3.0,130.0,0.0,130.0,0.0
7.960,11.940,75.622,0.0,4.478,0.0,0.0,0.0,0.0,1650.0,0.0,0.450,0.490,0.430,122155008.0,13283328.0,230285312.0,3236253696.0,771878.0,11618912.0,2.0,0.0,0.0,20-11 14:20:02,2761.0,2234.0,3.0,130.0,0.0,130.0,0.0
7.0,11.500,76.0,1.0,4.500,0.0,0.0,61440.0,0.0,1662.0,0.0,0.450,0.490,0.430,122064896.0,13291520.0,230285312.0,3236335616.0,718968.0,10948950.0,1.0,0.0,0.0,20-11 14:20:03,2818.0,2330.0,3.0,130.0,0.0,130.0,0.0
7.500,12.0,76.0,0.0,4.500,0.0,0.0,0.0,0.0,1543.0,0.0,0.450,0.490,0.430,122114048.0,13291520.0,230285312.0,3236286464.0,688044.0,10474312.0,2.0,0.0,0.0,20-11 14:20:04,2644.0,2232.0,3.0,130.0,0.0,130.0,0.0
7.035,11.558,77.387,0.0,4.020,0.0,0.0,0.0,0.0,1544.0,0.0,0.450,0.490,0.430,122032128.0,13291520.0,230285312.0,3236368384.0,673458.0,10213391.0,0.0,0.0,0.0,20-11 14:20:05,2669.0,2276.0,3.0,130.0,0.0,130.0,0.0
8.0,12.0,74.500,0.0,5.500,0.0,0.0,0.0,0.0,1677.0,0.0,0.450,0.490,0.430,122159104.0,13291520.0,230289408.0,3236237312.0,770976.0,11647660.0,1.0,0.0,0.0,20-11 14:20:06,2784.0,2211.0,3.0,130.0,1.0,130.0,0.0
7.538,12.060,75.879,0.0,4.523,0.0,0.0,0.0,0.0,1702.0,0.0,0.490,0.500,0.430,122179584.0,13291520.0,230289408.0,3236216832.0,726886.0,11047135.0,1.0,0.0,0.0,20-11 14:20:07,2822.0,2267.0,3.0,130.0,1.0,130.0,0.0
7.0,11.500,77.0,0.0,4.500,0.0,0.0,0.0,0.0,1620.0,0.0,0.490,0.500,0.430,122146816.0,13291520.0,230289408.0,3236249600.0,709866.0,10785001.0,0.0,0.0,0.0,20-11 14:20:08,2729.0,2216.0,3.0,130.0,1.0,130.0,0.0
7.500,12.0,75.0,1.0,4.500,0.0,0.0,12288.0,0.0,1556.0,0.0,0.490,0.500,0.430,122146816.0,13299712.0,230289408.0,3236241408.0,667686.0,10099298.0,3.0,0.0,0.0,20-11 14:20:09,2620.0,2143.0,3.0,130.0,1.0,130.0,0.0
6.500,11.500,77.500,0.0,4.500,0.0,0.0,0.0,0.0,1545.0,0.0,0.490,0.500,0.430,122220544.0,13299712.0,230289408.0,3236167680.0,685002.0,10364352.0,2.0,0.0,0.0,20-11 14:20:10,2664.0,2273.0,3.0,130.0,1.0,130.0,0.0
7.0,11.0,77.500,0.0,4.500,0.0,0.0,0.0,0.0,1662.0,0.0,0.490,0.500,0.430,122179584.0,13299712.0,230289408.0,3236208640.0,679452.0,10353182.0,1.0,0.0,0.0,20-11 14:20:11,2733.0,2183.0,3.0,130.0,1.0,130.0,0.0
7.0,12.0,77.0,0.0,4.0,0.0,0.0,0.0,0.0,1524.0,0.0,0.450,0.490,0.430,122253312.0,13299712.0,230289408.0,3236134912.0,704686.0,10644899.0,2.0,0.0,0.0,20-11 14:20:12,2628.0,2199.0,3.0,130.0,1.0,130.0,0.0
