"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt52_rep2_w.csv",,,,"Date:","20 Nov 2017 14:13:39 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
10.226,14.464,47.177,1.868,26.265,0.0,49072.098,11462055.963,0.267,1439.878,0.044,0.740,0.710,0.620,116248576.0,12161024.0,229793792.0,1401663488.0,0.0,0.0,0.0,0.0,2.967,20-11 14:13:39,1684.667,1650.084,5.0,314.0,0.0,3.0,0.0
12.871,21.782,10.891,0.0,54.455,0.0,0.0,0.0,0.0,867.0,0.0,0.740,0.710,0.620,116207616.0,12161024.0,229793792.0,1401704448.0,35634138.0,2348544.0,2.0,0.0,0.0,20-11 14:13:40,1064.0,569.0,5.0,314.0,0.0,3.0,0.0
15.152,19.192,6.061,0.0,59.596,0.0,0.0,0.0,0.0,938.0,0.0,0.740,0.710,0.620,116338688.0,12161024.0,229793792.0,1401573376.0,38134316.0,2492812.0,2.0,0.0,0.0,20-11 14:13:41,1137.0,446.0,5.0,314.0,0.0,3.0,0.0
13.725,23.529,2.941,0.0,59.804,0.0,0.0,0.0,0.0,1290.0,0.0,0.740,0.710,0.620,116682752.0,12161024.0,229793792.0,1401229312.0,38900531.0,2564962.0,1.0,0.0,0.0,20-11 14:13:42,1495.0,354.0,5.0,314.0,0.0,3.0,0.0
12.121,22.222,4.040,0.0,61.616,0.0,0.0,0.0,0.0,1005.0,0.0,0.740,0.710,0.620,116682752.0,12161024.0,229793792.0,1401229312.0,38465184.0,2536250.0,2.0,0.0,0.0,20-11 14:13:43,1199.0,309.0,5.0,314.0,0.0,3.0,0.0
15.0,21.0,3.0,0.0,61.0,0.0,0.0,0.0,0.0,980.0,0.0,0.740,0.710,0.620,116584448.0,12161024.0,229793792.0,1401327616.0,38581022.0,2543946.0,2.0,0.0,0.0,20-11 14:13:44,1187.0,321.0,5.0,314.0,0.0,3.0,0.0
13.725,21.569,2.941,0.0,61.765,0.0,0.0,0.0,0.0,1117.0,0.0,0.740,0.710,0.620,116240384.0,12161024.0,229793792.0,1401671680.0,38360650.0,2533216.0,1.0,0.0,0.0,20-11 14:13:45,1328.0,376.0,5.0,314.0,0.0,3.0,0.0
14.433,22.680,0.0,0.0,62.887,0.0,0.0,77824.0,0.0,1019.0,0.0,0.760,0.710,0.620,116559872.0,12169216.0,229793792.0,1401344000.0,38199271.0,2514938.0,2.0,0.0,0.0,20-11 14:13:46,1215.0,301.0,5.0,314.0,0.0,3.0,0.0
13.861,18.812,2.970,0.0,64.356,0.0,0.0,0.0,0.0,961.0,0.0,0.760,0.710,0.620,116576256.0,12169216.0,229793792.0,1401327616.0,38425949.0,2536546.0,2.0,0.0,0.0,20-11 14:13:47,1156.0,335.0,5.0,314.0,0.0,3.0,0.0
14.141,21.212,2.020,0.0,62.626,0.0,0.0,0.0,0.0,1013.0,0.0,0.760,0.710,0.620,116396032.0,12169216.0,229793792.0,1401507840.0,38434944.0,2531588.0,1.0,0.0,0.0,20-11 14:13:48,1208.0,329.0,5.0,314.0,0.0,2.0,0.0
14.0,22.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.760,0.710,0.620,116281344.0,12169216.0,229793792.0,1401622528.0,38605149.0,2545722.0,1.0,0.0,0.0,20-11 14:13:49,1216.0,361.0,5.0,314.0,0.0,2.0,0.0
15.0,21.0,6.0,0.0,58.0,0.0,0.0,0.0,0.0,1085.0,0.0,0.760,0.710,0.620,116248576.0,12169216.0,229793792.0,1401655296.0,38228969.0,2520858.0,1.0,0.0,0.0,20-11 14:13:50,1286.0,444.0,5.0,314.0,0.0,2.0,0.0
14.0,22.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.760,0.710,0.620,116543488.0,12169216.0,229793792.0,1401360384.0,37910850.0,2499842.0,2.0,0.0,0.0,20-11 14:13:51,1228.0,318.0,5.0,314.0,0.0,2.0,0.0
13.861,22.772,2.970,0.0,60.396,0.0,0.0,0.0,0.0,1084.0,0.0,0.760,0.710,0.620,116412416.0,12169216.0,229793792.0,1401491456.0,38644499.0,2548238.0,2.0,0.0,0.0,20-11 14:13:52,1281.0,324.0,5.0,314.0,0.0,2.0,0.0
14.0,24.0,1.0,0.0,61.0,0.0,0.0,12288.0,0.0,1067.0,0.0,0.780,0.720,0.620,116609024.0,12177408.0,229785600.0,1401294848.0,38276935.0,2523818.0,2.0,0.0,0.0,20-11 14:13:53,1266.0,423.0,5.0,314.0,0.0,2.0,0.0
14.0,23.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.780,0.720,0.620,116404224.0,12177408.0,229793792.0,1401491456.0,38416265.0,2538432.0,3.0,0.0,0.0,20-11 14:13:54,1289.0,357.0,5.0,315.0,0.0,2.0,0.0
14.0,21.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,1245.0,0.0,0.780,0.720,0.620,116240384.0,12177408.0,229793792.0,1401655296.0,37807002.0,2489055.0,2.0,0.0,0.0,20-11 14:13:55,1441.0,295.0,5.0,314.0,0.0,3.0,0.0
17.0,22.0,2.0,0.0,59.0,0.0,0.0,0.0,0.0,1128.0,0.0,0.780,0.720,0.620,116662272.0,12177408.0,229797888.0,1401229312.0,37841258.0,2495106.0,2.0,0.0,0.0,20-11 14:13:56,1328.0,345.0,5.0,314.0,0.0,3.0,0.0
14.141,23.232,1.010,0.0,61.616,0.0,0.0,0.0,0.0,1261.0,0.0,0.780,0.720,0.620,116695040.0,12177408.0,229797888.0,1401196544.0,38358279.0,2529294.0,2.0,0.0,0.0,20-11 14:13:57,1452.0,399.0,5.0,314.0,0.0,3.0,0.0
16.0,20.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.780,0.720,0.620,116137984.0,12177408.0,229797888.0,1401753600.0,38001050.0,2505910.0,2.0,0.0,0.0,20-11 14:13:58,1397.0,310.0,5.0,314.0,0.0,3.0,0.0
14.0,21.0,4.0,0.0,61.0,0.0,0.0,0.0,0.0,1288.0,0.0,0.780,0.720,0.620,116170752.0,12177408.0,229797888.0,1401720832.0,36439440.0,2402754.0,2.0,0.0,0.0,20-11 14:13:59,1487.0,483.0,5.0,314.0,0.0,3.0,0.0
15.0,22.0,2.0,0.0,61.0,0.0,0.0,0.0,0.0,996.0,0.0,0.800,0.720,0.620,116662272.0,12177408.0,229797888.0,1401229312.0,37605052.0,2479492.0,2.0,0.0,0.0,20-11 14:14:00,1201.0,338.0,5.0,314.0,0.0,3.0,0.0
17.822,17.822,1.980,0.990,61.386,0.0,0.0,12288.0,0.0,1032.0,0.0,0.800,0.720,0.620,116498432.0,12185600.0,229789696.0,1401393152.0,37605870.0,2479640.0,3.0,0.0,0.0,20-11 14:14:01,1232.0,356.0,5.0,314.0,0.0,3.0,0.0
14.851,19.802,1.980,0.0,63.366,0.0,0.0,0.0,0.0,1009.0,0.0,0.800,0.720,0.620,116170752.0,12185600.0,229789696.0,1401720832.0,38290740.0,2524854.0,2.0,0.0,0.0,20-11 14:14:02,1209.0,373.0,5.0,314.0,0.0,3.0,0.0
15.152,21.212,3.030,0.0,60.606,0.0,0.0,0.0,0.0,1067.0,0.0,0.800,0.720,0.620,116228096.0,12185600.0,229797888.0,1401655296.0,38990548.0,2570882.0,1.0,0.0,0.0,20-11 14:14:03,1268.0,325.0,5.0,314.0,0.0,3.0,0.0
13.131,21.212,2.020,0.0,63.636,0.0,0.0,0.0,0.0,979.0,0.0,0.800,0.720,0.620,116228096.0,12185600.0,229797888.0,1401655296.0,37901393.0,2499102.0,2.0,0.0,0.0,20-11 14:14:04,1180.0,338.0,5.0,314.0,0.0,3.0,0.0
13.861,20.792,2.970,0.0,62.376,0.0,0.0,0.0,0.0,1121.0,0.0,0.800,0.720,0.620,116228096.0,12185600.0,229797888.0,1401655296.0,37798108.0,2492294.0,2.0,0.0,0.0,20-11 14:14:05,1330.0,402.0,5.0,314.0,0.0,3.0,0.0
15.0,22.0,2.0,0.0,61.0,0.0,0.0,0.0,0.0,981.0,0.0,0.810,0.730,0.620,116228096.0,12185600.0,229797888.0,1401655296.0,37855384.0,2496068.0,2.0,0.0,0.0,20-11 14:14:06,1187.0,292.0,5.0,314.0,0.0,3.0,0.0
16.0,21.0,2.0,0.0,61.0,0.0,0.0,0.0,0.0,1185.0,0.0,0.810,0.730,0.620,116260864.0,12185600.0,229797888.0,1401622528.0,37993160.0,2505170.0,2.0,0.0,0.0,20-11 14:14:07,1381.0,386.0,5.0,314.0,0.0,3.0,0.0
15.842,20.792,1.980,0.0,61.386,0.0,0.0,0.0,0.0,1311.0,0.0,0.810,0.730,0.620,116588544.0,12185600.0,229797888.0,1401294848.0,37772797.0,2490740.0,2.0,0.0,0.0,20-11 14:14:08,1517.0,377.0,5.0,314.0,0.0,3.0,0.0
16.162,22.222,2.020,0.0,59.596,0.0,0.0,12288.0,0.0,993.0,0.0,0.810,0.730,0.620,116482048.0,12193792.0,229797888.0,1401393152.0,38712791.0,2552604.0,2.0,0.0,0.0,20-11 14:14:09,1192.0,303.0,5.0,314.0,0.0,2.0,0.0
