"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memcached1_cpt8_rep1_w.csv",,,,"Date:","20 Nov 2017 13:29:26 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.937,8.710,76.201,5.764,4.387,0.0,159675.609,37289251.708,0.868,1804.648,0.142,0.270,0.220,0.230,109871104.0,9400320.0,229691392.0,1410904064.0,0.0,0.0,0.0,0.0,3.330,20-11 13:29:26,2077.295,2625.879,5.0,50.0,0.0,2.0,0.0
6.931,9.901,72.277,0.0,10.891,0.0,0.0,0.0,0.0,2631.0,0.0,0.270,0.220,0.230,109867008.0,9400320.0,229695488.0,1410904064.0,24559250.0,1616758.0,1.0,0.0,0.0,20-11 13:29:27,2903.0,3573.0,5.0,50.0,0.0,2.0,0.0
7.071,11.111,69.697,0.0,12.121,0.0,0.0,0.0,0.0,2707.0,0.0,0.270,0.220,0.230,109834240.0,9400320.0,229695488.0,1410936832.0,24263649.0,1603036.0,0.0,0.0,0.0,20-11 13:29:28,2972.0,3664.0,5.0,50.0,0.0,2.0,0.0
9.0,15.0,55.0,0.0,21.0,0.0,0.0,0.0,0.0,2278.0,0.0,0.270,0.220,0.230,109867008.0,9400320.0,229695488.0,1410904064.0,23462039.0,1547166.0,0.0,0.0,0.0,20-11 13:29:29,2526.0,3055.0,5.0,50.0,0.0,2.0,0.0
11.881,14.851,46.535,0.0,26.733,0.0,0.0,0.0,0.0,2340.0,0.0,0.270,0.220,0.230,109899776.0,9400320.0,229695488.0,1410871296.0,22274382.0,1465322.0,1.0,0.0,0.0,20-11 13:29:30,2586.0,2778.0,5.0,50.0,0.0,2.0,0.0
9.0,14.0,54.0,1.0,22.0,0.0,0.0,32768.0,0.0,2254.0,0.0,0.250,0.220,0.230,109867008.0,9408512.0,229687296.0,1410904064.0,22594948.0,1491000.0,1.0,0.0,0.0,20-11 13:29:31,2495.0,2928.0,5.0,50.0,0.0,2.0,0.0
10.101,13.131,52.525,0.0,24.242,0.0,0.0,0.0,0.0,2377.0,0.0,0.250,0.220,0.230,109826048.0,9408512.0,229695488.0,1410936832.0,23184958.0,1530072.0,1.0,0.0,0.0,20-11 13:29:32,2625.0,3043.0,5.0,50.0,0.0,2.0,0.0
11.881,11.881,49.505,0.0,26.733,0.0,0.0,0.0,0.0,2413.0,0.0,0.250,0.220,0.230,109826048.0,9408512.0,229695488.0,1410936832.0,22811722.0,1504383.0,1.0,0.0,0.0,20-11 13:29:33,2658.0,3064.0,5.0,50.0,0.0,3.0,0.0
11.111,15.152,44.444,0.0,29.293,0.0,0.0,0.0,0.0,3589.0,0.0,0.250,0.220,0.230,109891584.0,9408512.0,229695488.0,1410871296.0,23687150.0,1564388.0,0.0,0.0,0.0,20-11 13:29:34,3832.0,3786.0,5.0,50.0,0.0,3.0,0.0
7.921,14.851,50.495,0.0,26.733,0.0,0.0,0.0,0.0,2414.0,0.0,0.250,0.220,0.230,109891584.0,9408512.0,229695488.0,1410871296.0,23251584.0,1529702.0,2.0,0.0,0.0,20-11 13:29:35,2655.0,2951.0,5.0,50.0,0.0,3.0,0.0
10.101,16.162,42.424,0.0,31.313,0.0,0.0,8192.0,0.0,2315.0,0.0,0.250,0.220,0.230,109891584.0,9408512.0,229695488.0,1410871296.0,21473731.0,1416038.0,2.0,0.0,0.0,20-11 13:29:36,2545.0,2843.0,5.0,50.0,0.0,3.0,0.0
9.901,14.851,47.525,0.0,27.723,0.0,0.0,0.0,0.0,2811.0,0.0,0.230,0.210,0.230,109858816.0,9408512.0,229695488.0,1410904064.0,23362051.0,1542874.0,1.0,0.0,0.0,20-11 13:29:37,3059.0,3281.0,5.0,50.0,0.0,3.0,0.0
10.101,15.152,40.404,1.010,33.333,0.0,0.0,28672.0,0.0,2586.0,0.0,0.230,0.210,0.230,109850624.0,9416704.0,229695488.0,1410904064.0,22201169.0,1461622.0,2.0,0.0,0.0,20-11 13:29:38,2813.0,3056.0,5.0,50.0,0.0,3.0,0.0
12.0,15.0,46.0,0.0,27.0,0.0,0.0,0.0,0.0,2609.0,0.0,0.230,0.210,0.230,109916160.0,9416704.0,229695488.0,1410838528.0,22247307.0,1467024.0,2.0,0.0,0.0,20-11 13:29:39,2849.0,3188.0,5.0,50.0,0.0,3.0,0.0
9.0,14.0,49.0,0.0,28.0,0.0,0.0,0.0,0.0,2294.0,0.0,0.230,0.210,0.230,109850624.0,9416704.0,229695488.0,1410904064.0,22142838.0,1461548.0,1.0,0.0,0.0,20-11 13:29:40,2527.0,2873.0,5.0,50.0,0.0,2.0,0.0
11.111,13.131,46.465,0.0,29.293,0.0,0.0,0.0,0.0,2361.0,0.0,0.230,0.210,0.230,109850624.0,9416704.0,229695488.0,1410904064.0,22591405.0,1491888.0,0.0,0.0,0.0,20-11 13:29:41,2605.0,2908.0,5.0,50.0,0.0,2.0,0.0
10.891,13.861,43.564,0.0,31.683,0.0,0.0,0.0,0.0,2316.0,0.0,0.210,0.210,0.220,109850624.0,9416704.0,229695488.0,1410904064.0,21736012.0,1431060.0,1.0,0.0,0.0,20-11 13:29:42,2547.0,2822.0,5.0,50.0,0.0,2.0,0.0
9.901,13.861,48.515,2.970,24.752,0.0,0.0,12288.0,0.0,2279.0,0.0,0.210,0.210,0.220,109846528.0,9424896.0,229691392.0,1410904064.0,22937158.0,1514828.0,1.0,0.0,0.0,20-11 13:29:43,2525.0,2870.0,5.0,50.0,0.0,2.0,0.0
12.121,14.141,45.455,0.0,28.283,0.0,0.0,0.0,0.0,2277.0,0.0,0.210,0.210,0.220,109813760.0,9424896.0,229691392.0,1410936832.0,21756337.0,1434686.0,0.0,0.0,0.0,20-11 13:29:44,2507.0,2780.0,5.0,50.0,0.0,2.0,0.0
9.091,13.131,58.586,0.0,19.192,0.0,0.0,0.0,0.0,2362.0,0.0,0.210,0.210,0.220,109871104.0,9424896.0,229699584.0,1410871296.0,22764125.0,1499880.0,1.0,0.0,0.0,20-11 13:29:45,2603.0,3105.0,5.0,50.0,0.0,2.0,0.0
8.911,14.851,51.485,0.0,24.752,0.0,0.0,0.0,0.0,2393.0,0.0,0.210,0.210,0.220,109805568.0,9424896.0,229699584.0,1410936832.0,21078051.0,1388880.0,1.0,0.0,0.0,20-11 13:29:46,2640.0,3030.0,5.0,50.0,0.0,2.0,0.0
11.0,12.0,56.0,0.0,21.0,0.0,0.0,0.0,0.0,2789.0,0.0,0.210,0.210,0.220,109805568.0,9424896.0,229699584.0,1410936832.0,22814619.0,1505430.0,1.0,0.0,0.0,20-11 13:29:47,3036.0,3473.0,5.0,50.0,0.0,2.0,0.0
8.0,11.0,61.0,0.0,20.0,0.0,0.0,0.0,0.0,2648.0,0.0,0.200,0.200,0.220,109903872.0,9424896.0,229699584.0,1410838528.0,22193664.0,1461326.0,2.0,0.0,0.0,20-11 13:29:48,2898.0,3458.0,5.0,50.0,0.0,2.0,0.0
6.931,12.871,61.386,0.0,18.812,0.0,0.0,0.0,0.0,2536.0,0.0,0.200,0.200,0.220,109805568.0,9424896.0,229699584.0,1410936832.0,22982342.0,1518054.0,2.0,0.0,0.0,20-11 13:29:49,2793.0,3295.0,5.0,50.0,0.0,2.0,0.0
7.143,14.286,41.837,9.184,27.551,0.0,0.0,12288.0,0.0,2151.0,0.0,0.200,0.200,0.220,109862912.0,9433088.0,229699584.0,1410871296.0,21684043.0,1427582.0,1.0,0.0,0.0,20-11 13:29:50,2392.0,2836.0,5.0,50.0,0.0,2.0,0.0
10.891,12.871,51.485,0.0,24.752,0.0,0.0,0.0,0.0,2490.0,0.0,0.200,0.200,0.220,109830144.0,9433088.0,229699584.0,1410904064.0,20968560.0,1386216.0,1.0,0.0,0.0,20-11 13:29:51,2734.0,3232.0,5.0,50.0,0.0,2.0,0.0
10.0,14.0,47.0,0.0,29.0,0.0,0.0,0.0,0.0,2462.0,0.0,0.200,0.200,0.220,109830144.0,9433088.0,229699584.0,1410904064.0,21725187.0,1430468.0,1.0,0.0,0.0,20-11 13:29:52,2707.0,3017.0,5.0,50.0,0.0,2.0,0.0
10.101,12.121,53.535,0.0,24.242,0.0,0.0,36864.0,0.0,2465.0,0.0,0.200,0.200,0.220,109830144.0,9433088.0,229699584.0,1410904064.0,22696171.0,1495218.0,2.0,0.0,0.0,20-11 13:29:53,2700.0,3081.0,5.0,50.0,0.0,2.0,0.0
10.891,11.881,47.525,0.0,29.703,0.0,0.0,0.0,0.0,2554.0,0.0,0.180,0.200,0.220,109830144.0,9433088.0,229699584.0,1410904064.0,21775903.0,1437868.0,1.0,0.0,0.0,20-11 13:29:54,2790.0,3181.0,5.0,50.0,0.0,2.0,0.0
9.091,13.131,55.556,0.0,22.222,0.0,0.0,0.0,0.0,2742.0,0.0,0.180,0.200,0.220,109862912.0,9433088.0,229699584.0,1410871296.0,22349777.0,1473092.0,1.0,0.0,0.0,20-11 13:29:55,2987.0,3351.0,5.0,50.0,0.0,2.0,0.0
9.091,13.131,53.535,1.010,23.232,0.0,0.0,12288.0,0.0,2580.0,0.0,0.180,0.200,0.220,109821952.0,9441280.0,229699584.0,1410904064.0,22586938.0,1491000.0,1.0,0.0,0.0,20-11 13:29:56,2830.0,3216.0,5.0,50.0,0.0,2.0,0.0
7.921,12.871,53.465,0.0,25.743,0.0,0.0,0.0,0.0,2419.0,0.0,0.180,0.200,0.220,109789184.0,9441280.0,229699584.0,1410936832.0,21437982.0,1412190.0,1.0,0.0,0.0,20-11 13:29:57,2666.0,3043.0,5.0,50.0,0.0,2.0,0.0
7.071,10.101,66.667,0.0,16.162,0.0,0.0,0.0,0.0,2885.0,0.0,0.180,0.200,0.220,109854720.0,9441280.0,229699584.0,1410871296.0,23617763.0,1558423.0,1.0,0.0,0.0,20-11 13:29:58,3143.0,3873.0,5.0,50.0,0.0,3.0,0.0
8.911,13.861,54.455,0.0,22.772,0.0,0.0,0.0,0.0,2564.0,0.0,0.250,0.210,0.230,109821952.0,9441280.0,229699584.0,1410904064.0,23079368.0,1524226.0,0.0,0.0,0.0,20-11 13:29:59,2814.0,3218.0,5.0,50.0,0.0,3.0,0.0
