"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt64_rep2_r.csv",,,,"Date:","20 Nov 2017 15:28:29 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
4.844,6.042,86.537,0.540,2.038,0.0,23057.575,8025615.537,0.105,683.827,0.020,0.310,0.260,0.280,123154432.0,18403328.0,231145472.0,3229274112.0,0.0,0.0,0.000,0.0,4.234,20-11 15:28:29,1611.785,1529.664,3.0,130.0,0.0,131.0,0.0
3.500,5.500,88.500,0.0,2.500,0.0,0.0,0.0,0.0,708.0,0.0,0.310,0.260,0.280,123285504.0,18403328.0,231149568.0,3229138944.0,3856871.0,296731.0,3.0,0.0,0.0,20-11 15:28:30,1672.0,1544.0,3.0,130.0,0.0,131.0,0.0
3.015,6.030,87.940,1.005,2.010,0.0,0.0,40960.0,0.0,619.0,0.0,0.310,0.260,0.280,123383808.0,18411520.0,231141376.0,3229040640.0,3929195.0,304252.0,3.0,0.0,0.0,20-11 15:28:31,1598.0,1584.0,3.0,130.0,0.0,131.0,0.0
2.985,4.975,89.552,0.0,2.488,0.0,0.0,0.0,0.0,570.0,0.0,0.310,0.260,0.280,123289600.0,18411520.0,231149568.0,3229126656.0,3211371.0,255310.0,2.0,0.0,0.0,20-11 15:28:32,1537.0,1596.0,3.0,130.0,0.0,131.0,0.0
3.0,5.500,89.500,0.0,2.0,0.0,0.0,8192.0,0.0,655.0,0.0,0.310,0.260,0.280,123314176.0,18411520.0,231149568.0,3229102080.0,3374037.0,268193.0,3.0,0.0,0.0,20-11 15:28:33,1609.0,1577.0,3.0,130.0,0.0,131.0,0.0
3.015,5.528,89.447,0.0,2.010,0.0,0.0,0.0,0.0,595.0,0.0,0.280,0.260,0.280,123514880.0,18411520.0,231149568.0,3228901376.0,3539239.0,266560.0,2.0,0.0,0.0,20-11 15:28:34,1581.0,1604.0,3.0,130.0,0.0,131.0,0.0
3.483,6.468,87.065,0.0,2.985,0.0,0.0,0.0,0.0,668.0,0.0,0.280,0.260,0.280,123416576.0,18411520.0,231149568.0,3228999680.0,4363979.0,341461.0,1.0,0.0,0.0,20-11 15:28:35,1639.0,1605.0,3.0,130.0,0.0,131.0,0.0
4.020,7.035,86.432,0.0,2.513,0.0,0.0,0.0,0.0,709.0,0.0,0.280,0.260,0.280,123359232.0,18411520.0,231149568.0,3229057024.0,4362575.0,331766.0,3.0,0.0,0.0,20-11 15:28:36,1681.0,1607.0,3.0,130.0,0.0,131.0,0.0
2.985,5.970,87.065,0.995,2.985,0.0,0.0,28672.0,0.0,607.0,0.0,0.280,0.260,0.280,123424768.0,18419712.0,231141376.0,3228991488.0,4080717.0,306784.0,3.0,0.0,0.0,20-11 15:28:37,1596.0,1622.0,3.0,130.0,0.0,130.0,0.0
3.518,5.528,88.945,0.0,2.010,0.0,0.0,0.0,0.0,633.0,0.0,0.280,0.260,0.280,123502592.0,18419712.0,231149568.0,3228905472.0,3577184.0,280853.0,3.0,0.0,0.0,20-11 15:28:38,1622.0,1643.0,3.0,130.0,0.0,130.0,0.0
3.980,6.965,86.567,0.0,2.488,0.0,0.0,0.0,0.0,690.0,0.0,0.260,0.260,0.270,123584512.0,18419712.0,231149568.0,3228823552.0,4452492.0,333074.0,2.0,0.0,0.0,20-11 15:28:39,1687.0,1596.0,3.0,130.0,0.0,130.0,0.0
