"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms3",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier3_cpt42_rep2_w.csv",,,,"Date:","20 Nov 2017 14:07:30 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
6.139,8.253,80.067,1.423,4.118,0.0,57628.652,20091948.666,0.213,1304.669,0.051,0.530,0.470,0.440,112517120.0,12611584.0,230023168.0,3254435840.0,0.0,0.0,0.0,0.0,4.471,20-11 14:07:30,2411.122,3024.042,3.0,86.0,0.0,86.0,0.0
5.446,7.426,84.158,0.0,2.970,0.0,0.0,0.0,0.0,1273.0,0.0,0.530,0.470,0.440,112992256.0,12611584.0,230035456.0,3253948416.0,976644.0,14812841.0,0.0,0.0,0.0,20-11 14:07:31,2201.0,2305.0,3.0,86.0,0.0,86.0,0.0
6.030,7.538,82.915,0.0,3.518,0.0,0.0,0.0,0.0,1383.0,0.0,0.530,0.470,0.440,112959488.0,12611584.0,230035456.0,3253981184.0,1086822.0,16439429.0,1.0,0.0,0.0,20-11 14:07:32,2358.0,2519.0,3.0,86.0,0.0,86.0,0.0
6.500,8.0,82.0,0.0,3.500,0.0,0.0,0.0,0.0,1404.0,0.0,0.530,0.470,0.440,112963584.0,12611584.0,230035456.0,3253977088.0,1138466.0,17309164.0,0.0,0.0,0.0,20-11 14:07:33,2344.0,2425.0,3.0,86.0,0.0,86.0,0.0
6.533,8.543,79.397,1.005,4.523,0.0,0.0,57344.0,0.0,1475.0,0.0,0.530,0.470,0.440,113057792.0,12619776.0,230027264.0,3253882880.0,1141360.0,17309958.0,0.0,0.0,0.0,20-11 14:07:34,2374.0,2384.0,3.0,86.0,0.0,86.0,0.0
6.965,8.458,79.602,0.0,4.975,0.0,0.0,0.0,0.0,1515.0,0.0,0.490,0.470,0.440,113061888.0,12619776.0,230035456.0,3253870592.0,1199606.0,18147364.0,2.0,0.0,0.0,20-11 14:07:35,2535.0,2314.0,3.0,86.0,0.0,86.0,0.0
6.533,8.543,80.905,0.0,4.020,0.0,0.0,0.0,0.0,1466.0,0.0,0.490,0.470,0.440,112881664.0,12619776.0,230035456.0,3254050816.0,1188942.0,17983993.0,2.0,0.0,0.0,20-11 14:07:36,2472.0,2335.0,3.0,86.0,0.0,86.0,0.0
6.965,8.955,79.602,0.0,4.478,0.0,0.0,0.0,0.0,1527.0,0.0,0.490,0.470,0.440,112947200.0,12619776.0,230035456.0,3253985280.0,1208404.0,18419927.0,0.0,0.0,0.0,20-11 14:07:37,2524.0,2285.0,3.0,86.0,0.0,86.0,0.0
6.030,8.040,82.412,0.0,3.518,0.0,0.0,0.0,0.0,1338.0,0.0,0.490,0.470,0.440,113061888.0,12619776.0,230035456.0,3253870592.0,1158890.0,17536590.0,1.0,0.0,0.0,20-11 14:07:38,2316.0,2244.0,3.0,86.0,0.0,86.0,0.0
7.0,8.500,81.0,0.0,3.500,0.0,0.0,0.0,0.0,1419.0,0.0,0.490,0.470,0.440,113364992.0,12619776.0,230035456.0,3253567488.0,1216774.0,18417070.0,3.0,0.0,0.0,20-11 14:07:39,2414.0,2335.0,3.0,86.0,0.0,86.0,0.0
6.500,11.0,75.500,2.0,5.0,0.0,0.0,28672.0,0.0,1457.0,0.0,0.450,0.460,0.440,113356800.0,12627968.0,230035456.0,3253567488.0,1178286.0,17944706.0,0.0,0.0,0.0,20-11 14:07:40,2414.0,2034.0,3.0,86.0,0.0,86.0,0.0
7.463,8.458,78.607,0.0,5.473,0.0,0.0,0.0,0.0,1473.0,0.0,0.450,0.460,0.440,113221632.0,12627968.0,230035456.0,3253702656.0,1190792.0,17965023.0,2.0,0.0,0.0,20-11 14:07:41,2313.0,2101.0,3.0,86.0,0.0,86.0,0.0
6.533,8.040,81.407,0.0,4.020,0.0,0.0,0.0,0.0,1601.0,0.0,0.450,0.460,0.440,113266688.0,12627968.0,230035456.0,3253657600.0,1191606.0,18166871.0,0.0,0.0,0.0,20-11 14:07:42,2463.0,2162.0,3.0,86.0,0.0,86.0,0.0
6.931,8.416,79.703,0.0,4.950,0.0,0.0,0.0,0.0,1502.0,0.0,0.450,0.460,0.440,113082368.0,12627968.0,230035456.0,3253841920.0,1221731.0,18521864.0,1.0,0.0,0.0,20-11 14:07:43,2346.0,2130.0,3.0,86.0,0.0,87.0,0.0
7.035,8.543,79.899,0.0,4.523,0.0,0.0,0.0,0.0,1496.0,0.0,0.450,0.460,0.440,113180672.0,12627968.0,230035456.0,3253743616.0,1168156.0,17716719.0,2.0,0.0,0.0,20-11 14:07:44,2348.0,2155.0,3.0,86.0,0.0,87.0,0.0
6.030,8.543,80.905,0.0,4.523,0.0,0.0,0.0,0.0,1555.0,0.0,0.410,0.450,0.440,113143808.0,12627968.0,230035456.0,3253780480.0,1206184.0,18294372.0,0.0,0.0,0.0,20-11 14:07:45,2411.0,2147.0,3.0,86.0,0.0,87.0,0.0
6.500,10.500,77.0,0.500,5.500,0.0,0.0,12288.0,0.0,1579.0,0.0,0.410,0.450,0.440,113377280.0,12636160.0,230035456.0,3253538816.0,1174660.0,17814533.0,0.0,0.0,0.0,20-11 14:07:46,2564.0,2111.0,3.0,86.0,0.0,87.0,0.0
6.533,8.543,79.397,0.0,5.528,0.0,0.0,0.0,0.0,1435.0,0.0,0.410,0.450,0.440,113360896.0,12636160.0,230039552.0,3253551104.0,1205074.0,18215335.0,2.0,0.0,0.0,20-11 14:07:47,2279.0,2079.0,3.0,86.0,0.0,87.0,0.0
6.468,7.960,81.592,0.0,3.980,0.0,0.0,0.0,0.0,1422.0,0.0,0.410,0.450,0.440,113242112.0,12636160.0,230039552.0,3253669888.0,1149056.0,17488572.0,0.0,0.0,0.0,20-11 14:07:48,2247.0,2049.0,3.0,86.0,0.0,86.0,0.0
6.500,8.500,81.0,0.0,4.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.410,0.450,0.440,113618944.0,12636160.0,230039552.0,3253293056.0,1185982.0,17986958.0,0.0,0.0,0.0,20-11 14:07:49,2304.0,2151.0,3.0,86.0,0.0,86.0,0.0
7.500,9.0,79.500,0.0,4.0,0.0,0.0,0.0,0.0,1460.0,0.0,0.380,0.440,0.430,113537024.0,12636160.0,230039552.0,3253374976.0,1228310.0,18535005.0,2.0,0.0,0.0,20-11 14:07:50,2307.0,2093.0,3.0,86.0,0.0,86.0,0.0
6.030,8.040,80.905,0.0,5.025,0.0,0.0,0.0,0.0,1371.0,0.0,0.380,0.440,0.430,113315840.0,12636160.0,230039552.0,3253596160.0,1181098.0,17983848.0,2.0,0.0,0.0,20-11 14:07:51,2206.0,2070.0,3.0,86.0,0.0,86.0,0.0
7.426,8.416,78.713,1.485,3.960,0.0,0.0,12288.0,0.0,1473.0,0.0,0.380,0.440,0.430,113446912.0,12644352.0,230031360.0,3253465088.0,1192864.0,18114057.0,0.0,0.0,0.0,20-11 14:07:52,2310.0,2060.0,3.0,86.0,0.0,86.0,0.0
6.500,9.500,79.0,0.0,5.0,0.0,0.0,0.0,0.0,1439.0,0.0,0.380,0.440,0.430,113516544.0,12644352.0,230039552.0,3253387264.0,1173180.0,17792768.0,0.0,0.0,0.0,20-11 14:07:53,2425.0,2112.0,3.0,86.0,0.0,86.0,0.0
7.0,9.0,80.0,0.0,4.0,0.0,0.0,45056.0,0.0,1378.0,0.0,0.380,0.440,0.430,113483776.0,12644352.0,230039552.0,3253420032.0,1201966.0,18199378.0,1.0,0.0,0.0,20-11 14:07:54,2248.0,2073.0,3.0,86.0,0.0,86.0,0.0
7.0,9.500,80.0,0.0,3.500,0.0,0.0,0.0,0.0,1440.0,0.0,0.380,0.440,0.430,113524736.0,12644352.0,230039552.0,3253379072.0,1217654.0,18496315.0,0.0,0.0,0.0,20-11 14:07:55,2320.0,2020.0,3.0,86.0,0.0,86.0,0.0
7.035,8.543,78.894,0.0,5.528,0.0,0.0,0.0,0.0,1410.0,0.0,0.350,0.440,0.430,113467392.0,12644352.0,230039552.0,3253436416.0,1213140.0,18398118.0,0.0,0.0,0.0,20-11 14:07:56,2255.0,2048.0,3.0,86.0,0.0,2.0,0.0
6.468,8.955,80.597,0.0,3.980,0.0,0.0,0.0,0.0,1400.0,0.0,0.350,0.440,0.430,113434624.0,12644352.0,230039552.0,3253469184.0,1211956.0,18380672.0,0.0,0.0,0.0,20-11 14:07:57,2267.0,2099.0,3.0,86.0,0.0,2.0,0.0
6.566,8.081,80.808,1.010,3.535,0.0,0.0,12288.0,0.0,1307.0,0.0,0.350,0.440,0.430,113274880.0,12652544.0,230031360.0,3253628928.0,1202706.0,18241163.0,0.0,0.0,0.0,20-11 14:07:58,2166.0,2124.0,3.0,86.0,0.0,2.0,0.0
6.965,8.955,76.617,0.0,7.463,0.0,0.0,0.0,0.0,1241.0,0.0,0.350,0.440,0.430,113217536.0,12652544.0,230039552.0,3253678080.0,1141878.0,17290589.0,2.0,0.0,0.0,20-11 14:07:59,2049.0,2021.0,3.0,86.0,0.0,2.0,0.0
6.468,8.458,81.592,0.0,3.483,0.0,0.0,0.0,0.0,1304.0,0.0,0.350,0.440,0.430,113303552.0,12652544.0,230039552.0,3253592064.0,1159934.0,17618680.0,2.0,0.0,0.0,20-11 14:08:00,2194.0,2255.0,3.0,86.0,0.0,2.0,0.0
6.566,8.081,82.323,0.0,3.030,0.0,0.0,0.0,0.0,1353.0,0.0,0.320,0.430,0.430,113315840.0,12652544.0,230039552.0,3253579776.0,1231566.0,18654327.0,2.0,0.0,0.0,20-11 14:08:01,2216.0,2158.0,3.0,86.0,0.0,2.0,0.0
6.468,8.458,81.095,0.0,3.980,0.0,0.0,0.0,0.0,1271.0,0.0,0.320,0.430,0.430,113446912.0,12652544.0,230039552.0,3253448704.0,1224906.0,18601920.0,0.0,0.0,0.0,20-11 14:08:02,2113.0,2104.0,3.0,86.0,0.0,2.0,0.0
7.0,8.500,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1216.0,0.0,0.320,0.430,0.430,113504256.0,12652544.0,230039552.0,3253391360.0,1177028.0,17803703.0,2.0,0.0,0.0,20-11 14:08:03,2030.0,2046.0,3.0,86.0,0.0,2.0,0.0
6.500,8.500,80.0,1.0,4.0,0.0,0.0,24576.0,0.0,1313.0,0.0,0.320,0.430,0.430,113537024.0,12660736.0,230031360.0,3253358592.0,1215360.0,18479376.0,0.0,0.0,0.0,20-11 14:08:04,2166.0,2166.0,3.0,86.0,0.0,2.0,0.0
7.500,8.500,78.0,0.0,6.0,0.0,0.0,0.0,0.0,1382.0,0.0,0.320,0.430,0.430,113672192.0,12660736.0,230039552.0,3253215232.0,1236080.0,18746565.0,0.0,0.0,0.0,20-11 14:08:05,2249.0,2190.0,3.0,86.0,0.0,2.0,0.0
6.030,8.040,82.412,0.0,3.518,0.0,0.0,0.0,0.0,1195.0,0.0,0.380,0.440,0.430,113631232.0,12660736.0,230039552.0,3253256192.0,1142914.0,17312947.0,2.0,0.0,0.0,20-11 14:08:06,2022.0,1966.0,3.0,86.0,0.0,2.0,0.0
7.463,8.458,79.602,0.0,4.478,0.0,0.0,0.0,0.0,1301.0,0.0,0.380,0.440,0.430,113393664.0,12660736.0,230043648.0,3253489664.0,1180284.0,17922280.0,0.0,0.0,0.0,20-11 14:08:07,2111.0,1974.0,3.0,86.0,0.0,2.0,0.0
7.0,8.500,80.500,0.0,4.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.380,0.440,0.430,113532928.0,12660736.0,230043648.0,3253350400.0,1196505.0,18140557.0,0.0,0.0,0.0,20-11 14:08:08,2219.0,2018.0,3.0,86.0,0.0,3.0,0.0
7.500,9.0,78.500,0.0,5.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.380,0.440,0.430,113393664.0,12660736.0,230043648.0,3253489664.0,1180506.0,17827814.0,3.0,0.0,0.0,20-11 14:08:09,2081.0,1999.0,3.0,86.0,0.0,3.0,0.0
7.035,8.543,79.899,0.503,4.020,0.0,0.0,24576.0,0.0,1386.0,0.0,0.380,0.440,0.430,113864704.0,12668928.0,230043648.0,3253010432.0,1249400.0,19025739.0,0.0,0.0,0.0,20-11 14:08:10,2242.0,2142.0,3.0,86.0,0.0,3.0,0.0
7.0,9.0,79.0,0.0,5.0,0.0,0.0,0.0,0.0,1417.0,0.0,0.350,0.430,0.430,113872896.0,12668928.0,230043648.0,3253002240.0,1228162.0,18532729.0,2.0,0.0,0.0,20-11 14:08:11,2285.0,2133.0,3.0,86.0,0.0,3.0,0.0
6.965,8.458,80.597,0.0,3.980,0.0,0.0,0.0,0.0,1389.0,0.0,0.350,0.430,0.430,113664000.0,12668928.0,230043648.0,3253211136.0,1187536.0,18072366.0,2.0,0.0,0.0,20-11 14:08:12,2277.0,2199.0,3.0,86.0,0.0,3.0,0.0
6.533,8.543,79.397,0.0,5.528,0.0,0.0,0.0,0.0,1461.0,0.0,0.350,0.430,0.430,113643520.0,12668928.0,230043648.0,3253231616.0,1199968.0,18232234.0,0.0,0.0,0.0,20-11 14:08:13,2294.0,2099.0,3.0,86.0,0.0,3.0,0.0
8.0,10.0,74.500,0.0,7.500,0.0,0.0,0.0,0.0,1426.0,0.0,0.350,0.430,0.430,113852416.0,12668928.0,230043648.0,3253022720.0,1138474.0,17219265.0,1.0,0.0,0.0,20-11 14:08:14,2260.0,1947.0,3.0,86.0,0.0,3.0,0.0
6.500,8.500,79.500,1.0,4.500,0.0,0.0,12288.0,0.0,1462.0,0.0,0.350,0.430,0.430,113868800.0,12677120.0,230035456.0,3253006336.0,1211512.0,18421377.0,0.0,0.0,0.0,20-11 14:08:15,2448.0,2299.0,3.0,86.0,0.0,3.0,0.0
6.500,8.0,82.0,0.0,3.500,0.0,0.0,0.0,0.0,1355.0,0.0,0.320,0.420,0.430,113569792.0,12677120.0,230043648.0,3253297152.0,1201818.0,18180026.0,2.0,0.0,0.0,20-11 14:08:16,2312.0,2221.0,3.0,86.0,0.0,3.0,0.0
6.500,9.0,79.500,0.0,5.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.320,0.420,0.430,113709056.0,12677120.0,230043648.0,3253157888.0,1226830.0,18654215.0,1.0,0.0,0.0,20-11 14:08:17,2424.0,2226.0,3.0,86.0,0.0,3.0,0.0
6.500,9.0,81.0,0.0,3.500,0.0,0.0,0.0,0.0,1389.0,0.0,0.320,0.420,0.430,113586176.0,12677120.0,230043648.0,3253280768.0,1179322.0,17886067.0,1.0,0.0,0.0,20-11 14:08:18,2217.0,2029.0,3.0,86.0,0.0,2.0,0.0
7.0,9.500,79.0,0.0,4.500,0.0,0.0,0.0,0.0,1503.0,0.0,0.320,0.420,0.430,113393664.0,12677120.0,230043648.0,3253473280.0,1220244.0,18506501.0,1.0,0.0,0.0,20-11 14:08:19,2351.0,2173.0,3.0,86.0,0.0,2.0,0.0
7.0,9.0,79.500,0.0,4.500,0.0,0.0,0.0,0.0,1702.0,0.0,0.320,0.420,0.430,113639424.0,12677120.0,230043648.0,3253227520.0,1184132.0,17959299.0,1.0,0.0,0.0,20-11 14:08:20,2614.0,2348.0,3.0,86.0,0.0,2.0,0.0
7.0,9.500,77.0,1.500,5.0,0.0,0.0,12288.0,0.0,1480.0,0.0,0.290,0.420,0.420,113651712.0,12685312.0,230035456.0,3253215232.0,1178656.0,17876240.0,1.0,0.0,0.0,20-11 14:08:21,2317.0,2065.0,3.0,86.0,0.0,2.0,0.0
6.533,9.045,80.402,0.0,4.020,0.0,0.0,0.0,0.0,1482.0,0.0,0.290,0.420,0.420,113623040.0,12685312.0,230043648.0,3253235712.0,1176806.0,17847411.0,1.0,0.0,0.0,20-11 14:08:22,2345.0,2123.0,3.0,86.0,0.0,2.0,0.0
6.965,8.458,80.100,0.0,4.478,0.0,0.0,0.0,0.0,1483.0,0.0,0.290,0.420,0.420,113627136.0,12685312.0,230043648.0,3253231616.0,1187750.0,18012985.0,1.0,0.0,0.0,20-11 14:08:23,2361.0,2177.0,3.0,86.0,0.0,2.0,0.0
6.500,9.0,80.0,0.0,4.500,0.0,0.0,0.0,0.0,1460.0,0.0,0.290,0.420,0.420,113537024.0,12685312.0,230043648.0,3253321728.0,1194914.0,18026221.0,3.0,0.0,0.0,20-11 14:08:24,2294.0,2081.0,3.0,86.0,0.0,2.0,0.0
7.0,9.0,79.500,0.0,4.500,0.0,0.0,0.0,0.0,1559.0,0.0,0.290,0.420,0.420,113598464.0,12685312.0,230043648.0,3253260288.0,1232084.0,18733695.0,2.0,0.0,0.0,20-11 14:08:25,2374.0,2060.0,3.0,86.0,0.0,2.0,0.0
7.0,9.500,79.500,0.0,4.0,0.0,0.0,0.0,0.0,1475.0,0.0,0.270,0.410,0.420,113430528.0,12685312.0,230043648.0,3253428224.0,1176880.0,17895879.0,1.0,0.0,0.0,20-11 14:08:26,2346.0,2143.0,3.0,86.0,0.0,2.0,0.0
6.965,8.458,79.104,0.995,4.478,0.0,0.0,12288.0,0.0,1580.0,0.0,0.270,0.410,0.420,113487872.0,12693504.0,230039552.0,3253366784.0,1203512.0,18235620.0,2.0,0.0,0.0,20-11 14:08:27,2446.0,2147.0,3.0,86.0,0.0,2.0,0.0
6.030,8.543,81.910,0.0,3.518,0.0,0.0,0.0,0.0,1490.0,0.0,0.270,0.410,0.420,113422336.0,12693504.0,230047744.0,3253424128.0,1167326.0,17718298.0,1.0,0.0,0.0,20-11 14:08:28,2368.0,2192.0,3.0,86.0,0.0,2.0,0.0
7.0,8.500,81.0,0.0,3.500,0.0,0.0,12288.0,0.0,1502.0,0.0,0.270,0.410,0.420,113459200.0,12693504.0,230047744.0,3253387264.0,1180358.0,17901180.0,0.0,0.0,0.0,20-11 14:08:29,2345.0,2055.0,3.0,86.0,0.0,2.0,0.0
6.533,9.045,78.894,0.0,5.528,0.0,0.0,0.0,0.0,1556.0,0.0,0.270,0.410,0.420,113500160.0,12693504.0,230047744.0,3253346304.0,1204630.0,18269520.0,1.0,0.0,0.0,20-11 14:08:30,2401.0,2157.0,3.0,86.0,0.0,2.0,0.0
6.468,8.458,81.095,0.0,3.980,0.0,0.0,0.0,0.0,1420.0,0.0,0.250,0.400,0.420,113614848.0,12693504.0,230047744.0,3253231616.0,1142174.0,17322281.0,2.0,0.0,0.0,20-11 14:08:31,2254.0,2071.0,3.0,86.0,0.0,2.0,0.0
6.566,8.586,80.808,0.0,4.040,0.0,0.0,0.0,0.0,1528.0,0.0,0.250,0.400,0.420,113631232.0,12693504.0,230047744.0,3253215232.0,1224536.0,18571073.0,1.0,0.0,0.0,20-11 14:08:32,2446.0,2141.0,3.0,86.0,0.0,2.0,0.0
6.931,9.406,77.228,0.990,5.446,0.0,0.0,12288.0,0.0,1398.0,0.0,0.250,0.400,0.420,113500160.0,12701696.0,230039552.0,3253346304.0,1186071.0,17969049.0,2.0,0.0,0.0,20-11 14:08:33,2257.0,2085.0,3.0,86.0,0.0,3.0,0.0
7.035,9.548,76.382,0.0,7.035,0.0,0.0,0.0,0.0,1408.0,0.0,0.250,0.400,0.420,113582080.0,12701696.0,230047744.0,3253256192.0,1158158.0,17578567.0,1.0,0.0,0.0,20-11 14:08:34,2212.0,1993.0,3.0,86.0,0.0,3.0,0.0
6.500,8.500,80.500,0.0,4.500,0.0,0.0,0.0,0.0,1527.0,0.0,0.250,0.400,0.420,114098176.0,12701696.0,230047744.0,3252740096.0,1194640.0,18042877.0,3.0,0.0,0.0,20-11 14:08:35,2405.0,2216.0,3.0,86.0,0.0,3.0,0.0
7.0,8.500,79.0,0.0,5.500,0.0,0.0,0.0,0.0,1400.0,0.0,0.230,0.400,0.420,113958912.0,12701696.0,230047744.0,3252879360.0,1182504.0,18009220.0,1.0,0.0,0.0,20-11 14:08:36,2230.0,2074.0,3.0,86.0,0.0,3.0,0.0
6.468,8.458,80.100,0.0,4.975,0.0,0.0,0.0,0.0,1507.0,0.0,0.230,0.400,0.420,113971200.0,12701696.0,230047744.0,3252867072.0,1176806.0,17847184.0,1.0,0.0,0.0,20-11 14:08:37,2369.0,2143.0,3.0,86.0,0.0,3.0,0.0
7.035,9.548,78.894,0.0,4.523,0.0,0.0,0.0,0.0,1605.0,0.0,0.230,0.400,0.420,114003968.0,12701696.0,230047744.0,3252834304.0,1240002.0,18806352.0,1.0,0.0,0.0,20-11 14:08:38,2487.0,2206.0,3.0,86.0,0.0,3.0,0.0
