"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms2",,,,"User:","nikolijo"
"Cmdline:","dstat -c -d -i -l -m -n -p -t -y --tcp --output dstat_memtier2_cpt5_rep3_r.csv",,,,"Date:","20 Nov 2017 14:34:18 UTC"

"total cpu usage",,,,,,"dsk/total",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"system","system",,"tcp sockets",,,,
"usr","sys","idl","wai","hiq","siq","read","writ","4","7","12","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","time","int","csw","lis","act","syn","tim","clo"
5.355,6.832,84.710,0.713,2.390,0.0,38234.227,13305453.665,0.174,885.307,0.034,0.180,0.270,0.350,120463360.0,14360576.0,230465536.0,3236687872.0,0.0,0.0,0.0,0.0,4.340,20-11 14:34:18,1842.929,1691.157,3.0,12.0,0.0,12.0,0.0
2.970,4.950,89.604,0.0,2.475,0.0,0.0,0.0,0.0,717.0,0.0,0.180,0.270,0.350,120532992.0,14360576.0,230469632.0,3236614144.0,2305246.0,172926.0,1.0,0.0,0.0,20-11 14:34:19,1739.0,2038.0,3.0,12.0,0.0,12.0,0.0
2.010,4.523,90.452,1.005,2.010,0.0,0.0,40960.0,0.0,582.0,0.0,0.180,0.270,0.350,120434688.0,14368768.0,230461440.0,3236712448.0,2073685.0,155275.0,0.0,0.0,0.0,20-11 14:34:20,1572.0,1903.0,3.0,12.0,0.0,12.0,0.0
2.488,4.478,91.045,0.0,1.990,0.0,0.0,12288.0,0.0,590.0,0.0,0.180,0.270,0.350,120459264.0,14368768.0,230469632.0,3236679680.0,2119839.0,158793.0,0.0,0.0,0.0,20-11 14:34:21,1583.0,1931.0,3.0,12.0,0.0,12.0,0.0
2.525,4.545,91.414,0.0,1.515,0.0,0.0,0.0,0.0,631.0,0.0,0.180,0.270,0.350,120393728.0,14368768.0,230469632.0,3236745216.0,2202976.0,164548.0,1.0,0.0,0.0,20-11 14:34:22,1639.0,1971.0,3.0,12.0,0.0,12.0,0.0
2.488,4.478,91.045,0.0,1.990,0.0,0.0,0.0,0.0,650.0,0.0,0.160,0.260,0.350,120393728.0,14368768.0,230469632.0,3236745216.0,2258056.0,169507.0,2.0,0.0,0.0,20-11 14:34:23,1647.0,1940.0,3.0,12.0,0.0,12.0,0.0
2.985,4.478,90.050,0.0,2.488,0.0,0.0,0.0,0.0,704.0,0.0,0.160,0.260,0.350,120426496.0,14368768.0,230469632.0,3236712448.0,2346831.0,175700.0,0.0,0.0,0.0,20-11 14:34:24,1727.0,2017.0,3.0,12.0,0.0,12.0,0.0
2.010,4.020,92.462,0.0,1.508,0.0,0.0,0.0,0.0,621.0,0.0,0.160,0.260,0.350,120393728.0,14368768.0,230469632.0,3236745216.0,2224333.0,166569.0,0.0,0.0,0.0,20-11 14:34:25,1619.0,1937.0,3.0,12.0,0.0,12.0,0.0
2.500,4.0,90.0,1.500,2.0,0.0,0.0,28672.0,0.0,642.0,0.0,0.160,0.260,0.350,120385536.0,14376960.0,230469632.0,3236745216.0,2243497.0,168049.0,0.0,0.0,0.0,20-11 14:34:26,1633.0,1959.0,3.0,12.0,0.0,12.0,0.0
2.500,4.0,91.500,0.0,2.0,0.0,0.0,0.0,0.0,623.0,0.0,0.160,0.260,0.350,120426496.0,14376960.0,230469632.0,3236704256.0,2122034.0,158906.0,0.0,0.0,0.0,20-11 14:34:27,1623.0,1925.0,3.0,12.0,0.0,12.0,0.0
2.500,4.500,91.500,0.0,1.500,0.0,0.0,0.0,0.0,661.0,0.0,0.150,0.260,0.350,120426496.0,14376960.0,230469632.0,3236704256.0,2225943.0,167787.0,0.0,0.0,0.0,20-11 14:34:28,1666.0,1957.0,3.0,12.0,0.0,13.0,0.0
2.488,3.980,91.542,0.0,1.990,0.0,0.0,0.0,0.0,608.0,0.0,0.150,0.260,0.350,120434688.0,14376960.0,230469632.0,3236696064.0,2157994.0,161585.0,0.0,0.0,0.0,20-11 14:34:29,1603.0,1925.0,3.0,12.0,0.0,13.0,0.0
2.513,4.020,91.960,0.0,1.508,0.0,0.0,0.0,0.0,633.0,0.0,0.150,0.260,0.350,120410112.0,14376960.0,230469632.0,3236720640.0,2200611.0,164265.0,0.0,0.0,0.0,20-11 14:34:30,1636.0,1929.0,3.0,12.0,0.0,13.0,0.0
2.0,4.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,609.0,0.0,0.150,0.260,0.350,120418304.0,14376960.0,230469632.0,3236712448.0,2191688.0,164494.0,1.0,0.0,0.0,20-11 14:34:31,1609.0,1931.0,3.0,12.0,0.0,13.0,0.0
2.500,4.0,90.0,1.500,2.0,0.0,0.0,12288.0,0.0,637.0,0.0,0.150,0.260,0.350,120451072.0,14385152.0,230461440.0,3236679680.0,2206307.0,165185.0,2.0,0.0,0.0,20-11 14:34:32,1628.0,1966.0,3.0,12.0,0.0,13.0,0.0
2.513,4.020,91.457,0.0,2.010,0.0,0.0,0.0,0.0,597.0,0.0,0.140,0.260,0.350,120451072.0,14385152.0,230469632.0,3236671488.0,2176008.0,162960.0,1.0,0.0,0.0,20-11 14:34:33,1591.0,1918.0,3.0,12.0,0.0,12.0,0.0
2.500,4.500,91.0,0.0,2.0,0.0,0.0,0.0,0.0,652.0,0.0,0.140,0.260,0.350,120524800.0,14385152.0,230469632.0,3236597760.0,2156874.0,161506.0,1.0,0.0,0.0,20-11 14:34:34,1654.0,1924.0,3.0,12.0,0.0,12.0,0.0
2.500,4.500,91.0,0.0,2.0,0.0,0.0,0.0,0.0,621.0,0.0,0.140,0.260,0.350,120410112.0,14385152.0,230469632.0,3236712448.0,2179381.0,163209.0,1.0,0.0,0.0,20-11 14:34:35,1606.0,1929.0,3.0,12.0,0.0,12.0,0.0
2.500,4.0,92.0,0.0,1.500,0.0,0.0,0.0,0.0,653.0,0.0,0.140,0.260,0.350,120406016.0,14385152.0,230473728.0,3236712448.0,2224307.0,166539.0,1.0,0.0,0.0,20-11 14:34:36,1650.0,1953.0,3.0,12.0,0.0,12.0,0.0
2.500,4.0,91.500,0.0,2.0,0.0,0.0,0.0,0.0,662.0,0.0,0.140,0.260,0.350,120537088.0,14385152.0,230473728.0,3236581376.0,2199621.0,164736.0,1.0,0.0,0.0,20-11 14:34:37,1672.0,1969.0,3.0,12.0,0.0,12.0,0.0
2.0,4.500,90.500,1.0,2.0,0.0,0.0,12288.0,0.0,675.0,0.0,0.210,0.270,0.350,120438784.0,14393344.0,230465536.0,3236679680.0,2205156.0,165067.0,1.0,0.0,0.0,20-11 14:34:38,1698.0,1993.0,3.0,12.0,0.0,12.0,0.0
2.513,4.020,91.960,0.0,1.508,0.0,0.0,0.0,0.0,649.0,0.0,0.210,0.270,0.350,120561664.0,14393344.0,230473728.0,3236548608.0,2184928.0,163561.0,1.0,0.0,0.0,20-11 14:34:39,1651.0,1960.0,3.0,12.0,0.0,12.0,0.0
1.990,3.980,92.040,0.0,1.990,0.0,0.0,0.0,0.0,612.0,0.0,0.210,0.270,0.350,120463360.0,14393344.0,230473728.0,3236646912.0,2141164.0,160357.0,1.0,0.0,0.0,20-11 14:34:40,1621.0,1959.0,3.0,12.0,0.0,12.0,0.0
2.513,4.020,91.960,0.0,1.508,0.0,0.0,0.0,0.0,654.0,0.0,0.210,0.270,0.350,120397824.0,14393344.0,230473728.0,3236712448.0,2223202.0,166474.0,1.0,0.0,0.0,20-11 14:34:41,1652.0,1950.0,3.0,12.0,0.0,2.0,0.0
2.488,4.478,91.045,0.0,1.990,0.0,0.0,0.0,0.0,649.0,0.0,0.210,0.270,0.350,120655872.0,14393344.0,230473728.0,3236454400.0,2179288.0,163186.0,2.0,0.0,0.0,20-11 14:34:42,1659.0,1971.0,3.0,12.0,0.0,2.0,0.0
2.0,4.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,661.0,0.0,0.190,0.260,0.350,120590336.0,14393344.0,230473728.0,3236519936.0,2237797.0,167548.0,1.0,0.0,0.0,20-11 14:34:43,1653.0,1925.0,3.0,12.0,0.0,2.0,0.0
